corruption,severity,raw_auc,raw_ece,raw_rho,raw_rho_pval,ts_auc,ts_ece,ts_rho,ts_rho_pval,qcts_auc,qcts_ece,qcts_rho,qcts_rho_pval,n
jpeg_compression,1,0.6715972222222222,0.19528726274768513,-0.18544309360128006,0.001252744334525326,0.6715972222222222,0.2146748330940803,-0.18544309360128006,0.001252744334525326,0.6714583333333333,0.20180537776400645,-0.1942183090399551,0.0007191350458366822,300
jpeg_compression,2,0.6629166666666666,0.17905051991343496,-0.19789968614077286,0.0005656489288767578,0.6629166666666666,0.1988833887130022,-0.19790481930232007,0.0005654579113725012,0.6632638888888889,0.18776729403684536,-0.20676225892493083,0.0003117782165455558,300
jpeg_compression,3,0.6056944444444444,0.20304073189695676,-0.2378623834750755,3.146506399817126e-05,0.6056944444444444,0.20201762343446417,-0.2378623834750755,3.146506399817126e-05,0.6063888888888888,0.18725558360417685,-0.2477660567743055,1.415784274904552e-05,300
jpeg_compression,4,0.5668055555555556,0.19191910135249296,-0.18193260742105435,0.0015537082748578197,0.5668055555555556,0.19134322984764976,-0.18193260742105435,0.0015537082748578197,0.56875,0.1990699643517534,-0.19414586373421644,0.0007225094721235011,300
jpeg_compression,5,0.5975694444444445,0.1907158044974009,-0.12690350874175343,0.02796692691575832,0.5975694444444445,0.20820829225083193,-0.12690350874175343,0.02796692691575832,0.5979861111111112,0.19383697810272377,-0.13887653997668395,0.01608216036063305,300
speckle_noise,1,0.5947222222222223,0.10664512407034636,-0.3422554023698873,1.142326929720242e-09,0.5947222222222223,0.11088246919214725,-0.3422554023698873,1.142326929720242e-09,0.596388888888889,0.09501616455614564,-0.3528628618141305,3.1803940389410544e-10,300
speckle_noise,2,0.5784722222222222,0.06727958172559738,-0.342688963079998,1.0851721875600127e-09,0.5784722222222222,0.0787468055387338,-0.342688963079998,1.0851721875600127e-09,0.5820138888888889,0.05528021191557248,-0.3591987149181638,1.4480950953188968e-10,300
speckle_noise,3,0.5949305555555556,0.05774894523123902,-0.2517374373229421,1.018089391871947e-05,0.5949305555555556,0.08747682571411133,-0.2517374373229421,1.018089391871947e-05,0.5978472222222222,0.0863024851679802,-0.27110055641780834,1.8835057735847544e-06,300
speckle_noise,4,0.5778472222222222,0.10953219729165237,-0.19775746222766633,0.0005709652662002358,0.5778472222222222,0.1327967183291912,-0.19775746222766633,0.0005709652662002358,0.5799305555555556,0.111890501541396,-0.2125040819930391,0.00020911013459180266,300
speckle_noise,5,0.5286111111111111,0.09539692021906375,-0.1138740205022782,0.048776951418404,0.5286111111111111,0.1092256543536981,-0.1138740205022782,0.048776951418404,0.531875,0.12548898668338854,-0.13061777512247708,0.023658913721971785,300
