bb_idx,MT_MHCnuggets,WT_MHCnuggets
8261,-6487.15,-18918.13
8262,-21648.03,-26684.39
8263,-30344.73,-26808.51
8264,-32414.92,-35338.0
8265,-5443.33,-5434.42
8266,-22854.18,-23038.37
8267,-46.54,-25.0
8268,-12003.46,-8171.62
8269,-18156.84,-12338.44
8270,-17998.52,-19171.34
8271,-5462.08,-5453.99
8272,-2027.24,-4794.93
8273,-1729.68,-586.11
8274,-24011.07,-22436.17
8275,-9236.01,-19921.91
8276,-12660.27,-20337.5
8277,-5432.92,-5427.81
8278,-28769.2,-27275.85
8279,-6289.39,-3714.9
8280,-22244.67,-21808.38
8281,-7195.56,-10392.31
8282,-13474.29,-18437.26
8283,-5437.84,-5434.03
8284,-5827.39,-4738.41
8285,-1638.02,-2433.1
8286,-9970.23,-9232.09
8287,-836.41,-863.28
8288,-15848.54,-20400.78
8289,-5424.42,-5421.84
8290,-35023.54,-34508.31
8291,-3623.56,-5204.89
8292,-29172.64,-27124.77
8293,-203.19,-140.02
8294,-27055.0,-27768.48
8295,-5450.98,-5450.62
8296,-25872.32,-25879.82
8297,-18113.76,-19181.06
8298,-33752.13,-34381.69
8299,-4036.26,-2869.52
8300,-32422.24,-32796.45
8301,-5447.69,-5448.62
8302,-12661.34,-17587.03
8303,-33531.86,-33864.06
8304,-33416.01,-34209.32
8305,-25013.24,-24192.24
8306,-30253.06,-33278.09
8307,-5450.07,-5451.0
8308,-15932.87,-14763.03
8309,-15734.97,-21595.18
8310,-16504.6,-19659.52
8311,-20278.59,-20297.82
8312,-22150.74,-25374.78
8313,-5434.03,-5435.02
8314,-22721.4,-26524.42
8315,-30724.65,-30059.93
8316,-35157.29,-36157.24
8317,-20298.36,-16603.61
8318,-22702.26,-24090.13
8319,-5439.12,-5465.53
8320,-21186.78,-28936.09
8321,-29668.44,-25022.99
8322,-5167.14,-1167.58
8323,-39518.86,-33706.19
8324,-35307.04,-33953.25
8325,-5450.32,-5438.53
8326,-35614.52,-38383.38
8327,-28036.68,-33850.87
8328,-7080.0,-7258.5
8329,-35010.06,-37294.9
8330,-34361.71,-36496.47
8331,-5441.68,-5438.39
8332,-33563.91,-34859.3
8333,-38198.98,-39085.31
8334,-27697.87,-28817.32
8335,-34828.67,-37202.41
8336,-33237.15,-35361.72
8337,-5437.15,-5433.37
8338,-28766.78,-28602.83
8339,-35617.41,-35750.3
8340,-37806.54,-38030.76
8341,-38961.36,-39593.12
8342,-35067.53,-36344.02
8343,-5452.13,-5447.54
8344,-35770.87,-36209.16
8345,-27976.5,-28802.56
8346,-34862.49,-35167.2
8347,-35861.06,-37415.03
8348,-38431.24,-39010.78
8349,-5436.97,-5435.57
8350,-25227.03,-26205.87
8351,-10614.22,-7496.06
8352,-5986.98,-5594.27
8353,-27153.39,-31950.05
8354,-35059.06,-35373.29
8355,-5445.48,-5443.63
8356,-32506.1,-31479.07
8357,-7070.75,-4374.58
8358,-326.69,-193.34
8359,-30859.2,-32666.89
8360,-38185.23,-38619.75
8361,-5437.41,-5438.38
8362,-22329.46,-17067.41
8363,-7349.44,-3376.21
8364,-16983.33,-19330.68
8365,-25551.86,-27684.82
8366,-36165.59,-34866.3
8367,-5435.53,-5443.32
8368,-16328.87,-12984.18
8369,-15404.01,-13409.28
8370,-17993.24,-28946.93
8371,-28309.62,-26600.06
8372,-36907.14,-35396.73
8373,-5473.04,-5480.91
8374,-5272.15,-540.53
8375,-21488.49,-14236.08
8376,-19837.74,-18551.8
8377,-34615.03,-28282.19
8378,-38121.54,-37048.46
8379,-5438.45,-5464.67
8380,-33215.32,-28925.47
8381,-33459.48,-38122.17
8382,-28715.97,-33605.18
8383,-15602.14,-1946.55
8384,-37129.88,-38293.65
8385,-5487.47,-5506.19
8386,-33668.46,-32908.91
8387,-35354.11,-34293.91
8388,-14443.54,-20876.6
8389,-26515.92,-20148.81
8390,-37687.67,-37057.07
8391,-5445.91,-5449.37
8392,-26069.87,-26338.74
8393,-26672.4,-22386.09
8394,-15928.76,-19934.6
8395,-14056.84,-17178.71
8396,-34662.47,-32992.33
8397,-5428.07,-5427.32
8398,-31676.51,-30473.71
8399,-17443.03,-8635.92
8400,-24408.12,-25787.74
8401,-27782.63,-26059.89
8402,-37311.72,-36198.84
8403,-5439.6,-5440.97
8404,-34929.74,-35039.14
8405,-26681.94,-21027.1
8406,-385.13,-850.79
8407,-31946.24,-33135.19
8408,-38365.83,-38130.46
8409,-5447.41,-5448.4
8410,-29694.5,-29955.14
8411,-19992.34,-11516.54
8412,-11838.46,-12183.41
8413,-23158.3,-20491.33
8414,-34821.25,-33155.92
8415,-5456.37,-5461.44
8416,-119.5,-76.84
8417,-31611.99,-28474.19
8418,-31815.15,-31226.41
8419,-28521.98,-24500.39
8420,-37129.94,-35559.87
8421,-5439.13,-5432.9
8422,-23662.41,-21456.74
8423,-35901.07,-34938.12
8424,-32837.38,-32946.13
8425,-4912.12,-4477.52
8426,-35605.93,-33654.23
8427,-5444.43,-5439.33
8428,-36194.96,-23679.19
8429,-32456.39,-34211.88
8430,-21974.93,-30304.93
8431,-24047.8,-19396.71
8432,-39081.88,-38107.24
8433,-5432.03,-5429.91
8434,-20748.52,-21938.39
8435,-36835.28,-35903.79
8436,-36258.41,-35442.94
8437,-38508.14,-33400.99
8438,-38411.81,-37206.0
8439,-5465.52,-5453.66
8440,-41384.26,-40227.5
8441,-36359.15,-36492.88
8442,-34847.41,-35345.19
8443,-27026.85,-32765.48
8444,-36034.32,-38442.86
8445,-5423.23,-5423.62
8446,-42154.52,-42016.41
8447,-37233.25,-36739.67
8448,-36994.39,-36522.58
8449,-12584.5,-34420.84
8450,-34944.72,-35759.77
8451,-5466.42,-5467.72
8452,-34545.91,-34711.72
8453,-25199.35,-23866.87
8454,-31846.83,-30434.19
8455,-9537.45,-23983.76
8456,-23017.7,-27896.88
8457,-5425.49,-5426.33
8458,-38958.18,-38113.66
8459,-30461.2,-30873.81
8460,-33347.29,-30500.62
8461,-33311.87,-33182.78
8462,-31986.07,-33742.66
8463,-5435.32,-5438.43
8464,-30926.4,-30154.06
8465,-18964.67,-22951.77
8466,-32144.53,-27056.65
8467,-19182.34,-15728.05
8468,-13970.85,-18199.53
8469,-5468.93,-5474.02
8470,-34682.17,-32631.62
8471,-29069.41,-26476.48
8472,-36182.84,-33756.25
8473,-29178.12,-23851.11
8474,-30032.96,-29304.47
8475,-5465.62,-5463.42
8476,-42849.42,-42527.1
8477,-37395.16,-37324.38
8478,-35698.59,-35510.9
8479,-39123.3,-38285.28
8480,-35101.18,-35198.88
8481,-5464.66,-5459.53
8482,-37627.32,-36975.64
8483,-34847.89,-33778.9
8484,-33514.0,-32944.18
8485,-14173.47,-18767.68
8486,-30403.62,-31670.46
8487,-5465.15,-5465.07
8488,-39279.17,-39805.21
8489,-35156.61,-33954.74
8490,-37192.7,-36586.86
8491,-11635.85,-19589.38
8492,-34325.51,-35823.35
8493,-5467.46,-5468.45
8494,-34698.41,-27067.2
8495,-29208.06,-30902.84
8496,-35909.72,-34553.34
8497,-19127.57,-26833.84
8498,-23170.79,-23743.89
8499,-5459.34,-5443.68
8500,-37068.6,-39157.13
8501,-27483.05,-26023.5
8502,-31519.06,-26778.31
8503,-28483.9,-21339.83
8504,-30912.4,-30439.76
8505,-5442.06,-5442.26
8506,-38627.2,-39019.11
8507,-32526.38,-34811.16
8508,-35787.07,-36589.86
8509,-4542.38,-3423.3
8510,-29769.19,-29327.5
8511,-5470.56,-5469.28
8512,-35125.08,-34972.9
8513,-35324.74,-33299.37
8514,-37652.39,-37489.77
8515,-29450.93,-21574.31
8516,-29993.85,-28741.49
8517,-5460.59,-5432.76
8518,-36220.15,-36113.74
8519,-10478.17,-9659.01
8520,-10700.73,-10775.38
8521,-21496.65,-17991.61
8522,-6849.32,-7697.91
8523,-5488.39,-5493.36
8524,-20942.1,-19795.54
8525,-36135.15,-35304.09
8526,-36363.78,-36168.22
8527,-37233.27,-36462.39
8528,-35847.45,-34220.12
8529,-5483.03,-5485.99
8530,-29925.94,-27828.12
8531,-33024.34,-31618.68
8532,-32515.25,-32484.71
8533,-41852.89,-42009.29
8534,-37754.29,-37012.73
8535,-5485.88,-5492.79
8536,-22230.65,-19394.31
8537,-34363.15,-32569.21
8538,-32671.89,-33003.81
8539,-39470.38,-39323.55
8540,-35971.54,-35194.65
8541,-5454.78,-5455.62
8542,-18650.34,-15373.24
8543,-23119.63,-18635.91
8544,-12626.92,-13536.37
8545,-35221.48,-33456.68
8546,-29469.07,-24117.43
8547,-5443.03,-5442.93
8548,-10927.77,-14418.72
8549,-32455.34,-29643.32
8550,-17576.52,-24477.24
8551,-33395.65,-27161.0
8552,-32894.43,-25263.28
8553,-5443.6,-5437.27
8554,-36361.66,-35635.28
8555,-33505.99,-31406.63
8556,-30381.38,-29938.76
8557,-40035.67,-38544.68
8558,-37569.74,-36664.37
8559,-5433.59,-5441.87
8560,-15628.42,-30942.87
8561,-32077.86,-15263.7
8562,-37405.25,-36491.6
8563,-11366.68,-2007.36
8564,-29560.43,-32295.62
8565,-5480.19,-5467.57
8566,-22481.14,-22364.35
8567,-21136.18,-27714.27
8568,-36301.52,-37710.76
8569,-23236.99,-36901.05
8570,-37157.07,-37535.75
8571,-5473.67,-5470.86
8572,-32235.95,-36510.1
8573,-3622.97,-10808.31
8574,-33785.7,-32657.42
8575,-21294.59,-34952.37
8576,-36765.06,-37866.74
8577,-5457.29,-5462.59
8578,-16509.0,-27167.38
8579,-22635.87,-31263.04
8580,-32788.7,-34814.87
8581,-14064.77,-16994.63
8582,-35218.51,-34268.78
8583,-5433.39,-5429.25
8584,-14651.92,-20171.52
8585,-33217.25,-36642.42
8586,-34516.56,-35364.53
8587,-34537.83,-36341.93
8588,-38684.2,-38321.28
8589,-5426.8,-5424.75
8590,-35138.49,-38131.78
8591,-30031.23,-35069.18
8592,-33844.37,-34261.04
8593,-8779.71,-17675.0
8594,-34272.91,-34033.07
8595,-5431.52,-5427.59
8596,-33106.15,-35454.54
8597,-18989.96,-29410.49
8598,-32457.42,-36183.44
8599,-1772.67,-6341.15
8600,-32330.05,-33614.97
8601,-5437.24,-5438.51
8602,-336.06,-23294.03
8603,-11325.07,-23381.32
8604,-8193.58,-12282.6
8605,-2162.65,-9186.13
8606,-33968.99,-34559.53
8607,-5424.45,-5439.5
8608,-32097.23,-35409.27
8609,-126.76,-933.93
8610,-565.47,-761.52
8611,-276.73,-29179.74
8612,-21702.5,-26499.32
8613,-5458.86,-5458.57
8614,-27396.37,-31240.06
8615,-8649.57,-14584.24
8616,-207.27,-1634.48
8617,-39311.66,-43869.49
8618,-31017.47,-34518.71
8619,-5430.31,-5438.13
8620,-4348.01,-32137.89
8621,-27925.87,-10521.82
8622,-36807.8,-35388.15
8623,-34839.56,-24211.94
8624,-34551.78,-35011.08
8625,-5425.73,-5442.02
8626,-1834.94,-521.21
8627,-29711.43,-26271.22
8628,-33936.54,-33139.83
8629,-28281.91,-33009.69
8630,-33757.08,-36065.2
8631,-5435.85,-5436.0
8632,-32163.97,-37272.8
8633,-19016.22,-23619.97
8634,-35959.07,-35353.62
8635,-20191.52,-25225.61
8636,-36815.04,-36914.62
8637,-5435.31,-5438.61
8638,-5097.97,-8726.56
8639,-27160.1,-29914.71
8640,-32263.87,-34500.08
8641,-30165.15,-28878.15
8642,-31646.03,-32449.91
8643,-5444.55,-5447.01
8644,-26792.01,-28470.67
8645,-8405.46,-14363.13
8646,-34756.44,-35113.93
8647,-23745.76,-24780.82
8648,-36162.29,-35786.54
8649,-5439.35,-5439.61
8650,-16240.25,-19485.64
8651,-3140.84,-4408.16
8652,-29721.84,-31053.7
8653,-31692.88,-30755.0
8654,-38804.36,-38680.98
8655,-5422.23,-5423.54
8656,-22567.17,-27638.89
8657,-25105.96,-29830.55
8658,-35268.86,-35926.17
8659,-41531.06,-41707.12
8660,-39334.24,-38972.36
8661,-5426.84,-5429.22
8662,-24473.08,-31318.57
8663,-19351.45,-20626.71
8664,-23675.37,-24878.56
8665,-34720.75,-35231.52
8666,-39318.46,-38524.23
8667,-5432.47,-5435.0
8668,-20640.71,-34526.23
8669,-17439.08,-23186.65
8670,-27809.96,-31917.64
8671,-30991.51,-37072.52
8672,-38845.9,-39037.42
8673,-5428.98,-5428.24
8674,-16355.34,-6897.6
8675,-32966.55,-30734.71
8676,-33765.66,-36347.91
8677,-40437.62,-42821.86
8678,-39742.87,-39772.69
8679,-5432.41,-5436.45
8680,-33458.48,-2245.9
8681,-4459.29,-26394.71
8682,-29471.56,-32403.8
8683,-11435.55,-21375.38
8684,-30370.31,-31888.15
8685,-5449.04,-5425.64
8686,-9026.99,-14649.29
8687,-35574.52,-36507.01
8688,-32385.49,-32239.59
8689,-9285.2,-6550.59
8690,-30804.04,-26180.32
8691,-5432.96,-5435.23
8692,-36797.67,-29372.14
8693,-30931.84,-21107.89
8694,-32442.92,-33958.23
8695,-15654.22,-11707.01
8696,-36584.07,-35031.91
8697,-5440.08,-5442.55
8698,-37490.88,-29357.25
8699,-23337.13,-12712.59
8700,-34280.56,-34214.08
8701,-3426.05,-2215.06
8702,-33793.29,-31877.52
8703,-5450.24,-5448.69
8704,-40334.17,-36440.71
8705,-28617.88,-13829.47
8706,-33608.11,-32113.98
8707,-33785.82,-28951.66
8708,-38736.97,-38159.15
8709,-5452.83,-5440.14
8710,-30457.58,-30149.06
8711,-16538.07,-6411.5
8712,-31513.9,-29362.67
8713,-15738.91,-16413.24
8714,-38260.62,-38181.18
8715,-5455.95,-5449.49
8716,-33930.55,-25453.27
8717,-27353.06,-17289.88
8718,-32349.9,-29968.27
8719,-31421.85,-26334.93
8720,-33651.96,-33729.41
8721,-5471.4,-5461.24
8722,-27168.01,-125.61
8723,-27345.96,-12727.81
8724,-1499.74,-325.9
8725,-28863.81,-18075.4
8726,-34379.38,-32259.22
8727,-5437.79,-5438.51
8728,-31035.69,-18534.54
8729,-37434.61,-36225.65
8730,-31533.16,-25448.43
8731,-29106.56,-10381.63
8732,-36561.29,-32927.25
8733,-5422.19,-5424.66
8734,-38101.16,-38049.06
8735,-35271.92,-36800.41
8736,-26470.26,-22121.46
8737,-20803.2,-269.67
8738,-37836.32,-36416.78
8739,-5456.96,-5478.78
8740,-636.77,-3590.42
8741,-12514.4,-30437.72
8742,-2178.35,-29023.05
8743,-19065.89,-35657.59
8744,-23716.7,-36024.06
8745,-5427.95,-5430.95
8746,-32139.7,-30762.5
8747,-27989.0,-28569.55
8748,-33118.24,-21327.97
8749,-16824.88,-33901.59
8750,-27781.59,-34851.76
8751,-5451.14,-5447.48
8752,-13473.91,-4074.48
8753,-25696.79,-30669.0
8754,-5269.84,-6863.2
8755,-35323.13,-38815.63
8756,-29115.0,-34771.83
8757,-5451.97,-5456.95
8758,-31618.38,-31151.56
8759,-21775.34,-29007.05
8760,-19230.31,-18236.9
8761,-33983.55,-39719.05
8762,-31181.64,-36411.41
8763,-5440.08,-5443.09
8764,-26763.59,-29475.86
8765,-25349.76,-29807.67
8766,-24842.31,-19860.83
8767,-38051.65,-39074.0
8768,-36335.82,-38310.31
8769,-5446.47,-5448.08
8770,-37178.52,-38019.9
8771,-34561.19,-35212.62
8772,-30971.85,-28095.02
8773,-40821.56,-41002.98
8774,-35779.62,-37263.4
8775,-5444.09,-5449.72
8776,-33336.39,-34235.07
8777,-37934.03,-38102.66
8778,-36249.4,-34949.47
8779,-40300.91,-42116.76
8780,-38857.86,-38783.74
8781,-5460.45,-5465.11
8782,-19667.47,-22883.39
8783,-17823.06,-19928.79
8784,-4922.3,-690.0
8785,-16294.73,-36895.17
8786,-27236.7,-34016.37
8787,-5446.75,-5443.43
8788,-13333.63,-18751.4
8789,-33479.86,-33099.85
8790,-25928.84,-644.92
8791,-11727.27,-40710.79
8792,-25390.3,-36899.85
8793,-5458.96,-5450.04
8794,-78.47,-1107.83
8795,-38017.23,-38057.48
8796,-32078.8,-30970.72
8797,-41282.72,-43748.98
8798,-36704.16,-38283.85
8799,-5451.83,-5461.83
8800,-6877.27,-13106.92
8801,-25665.96,-11830.62
8802,-6527.23,-8143.14
8803,-30452.39,-39797.05
8804,-33225.95,-36509.65
8805,-5462.01,-5462.44
8806,-5544.01,-2985.8
8807,-11428.36,-23717.2
8808,-24544.89,-27184.5
8809,-27155.18,-36732.7
8810,-35245.87,-33281.3
8811,-5445.87,-5445.76
8812,-13.0,-37.85
8813,-32066.03,-34627.05
8814,-28098.9,-25416.62
8815,-35803.07,-37835.35
8816,-37072.71,-36876.68
8817,-5424.86,-5422.47
8818,-2414.07,-7789.81
8819,-18771.41,-32647.93
8820,-34685.51,-33527.48
8821,-24152.13,-28514.19
8822,-31853.58,-32070.03
8823,-5451.06,-5454.67
8824,-24985.82,-31622.49
8825,-701.84,-24399.2
8826,-34587.96,-35862.81
8827,-3058.81,-12140.08
8828,-33181.23,-32931.17
8829,-5462.89,-5466.47
8830,-80.47,-145.79
8831,-28848.47,-35433.83
8832,-21866.77,-23982.05
8833,-21447.93,-27630.0
8834,-33722.9,-33739.28
8835,-5432.58,-5430.83
8836,-30138.94,-31270.49
8837,-739.04,-1850.54
8838,-827.34,-4408.35
8839,-17108.77,-14436.16
8840,-23172.04,-19161.6
8841,-5443.53,-5439.8
8842,-37927.47,-37998.65
8843,-2529.93,-4926.6
8844,-2747.42,-8500.08
8845,-33986.15,-35650.58
8846,-35794.71,-35231.26
8847,-5441.22,-5442.27
8848,-30862.36,-31065.41
8849,-1461.23,-1421.35
8850,-1732.33,-620.22
8851,-30934.13,-36088.11
8852,-33854.52,-31754.39
8853,-5445.66,-5451.7
8854,-33372.42,-35896.67
8855,-5673.49,-10256.12
8856,-264.78,-642.28
8857,-30590.06,-38122.82
8858,-36661.35,-35418.91
8859,-5427.75,-5429.09
8860,-36146.27,-30259.12
8861,-27835.7,-13612.52
8862,-29198.4,-18575.61
8863,-24941.65,-17339.54
8864,-36192.22,-29938.12
8865,-5452.91,-5459.18
8866,-28474.43,-21352.25
8867,-17550.77,-16703.09
8868,-22157.97,-27112.5
8869,-5375.22,-4241.54
8870,-28582.91,-18879.75
8871,-5446.87,-5453.79
8872,-3486.33,-1231.84
8873,-26649.4,-23888.98
8874,-5173.93,-3565.46
8875,-99.03,-523.83
8876,-3043.22,-1111.67
8877,-5441.84,-5442.89
8878,-601.55,-129.78
8879,-28501.02,-26851.61
8880,-32708.81,-34098.15
8881,-18290.5,-21243.21
8882,-17691.63,-13339.9
8883,-5541.14,-5513.85
8884,-30813.52,-23624.25
8885,-32042.4,-29783.55
8886,-29566.6,-30294.02
8887,-17407.47,-21061.18
8888,-30076.43,-29054.73
8889,-5446.1,-5445.14
8890,-20004.01,-12715.51
8891,-32189.58,-31627.93
8892,-36819.88,-36334.65
8893,-26408.42,-26209.39
8894,-35262.74,-33037.19
8895,-5432.25,-5432.55
8896,-26943.52,-22178.36
8897,-24981.95,-20617.04
8898,-36315.2,-36095.29
8899,-12250.9,-12863.25
8900,-30669.83,-28588.02
8901,-5440.56,-5441.76
8902,-35616.03,-32592.95
8903,-150.79,-181.22
8904,-26832.56,-30297.13
8905,-9871.69,-15533.08
8906,-34850.08,-32694.52
8907,-5467.34,-5472.31
8908,-20148.0,-24687.92
8909,-8683.71,-2949.14
8910,-31114.13,-32462.93
8911,-16257.83,-22412.07
8912,-35828.03,-30370.75
8913,-5444.57,-5443.5
8914,-28359.93,-27949.7
8915,-1457.86,-1687.44
8916,-9340.41,-8724.93
8917,-28326.51,-25437.39
8918,-29124.13,-24253.87
8919,-5449.38,-5435.73
8920,-34834.05,-37197.6
8921,-31334.91,-25924.61
8922,-34124.24,-37122.13
8923,-30024.83,-29178.4
8924,-26159.99,-27256.95
8925,-5440.81,-5444.28
8926,-28582.43,-30918.99
8927,-24524.08,-27168.81
8928,-32649.18,-33760.9
8929,-24209.73,-17546.33
8930,-27913.81,-26103.79
8931,-5444.35,-5439.17
8932,-11265.72,-15583.62
8933,-11009.92,-14521.85
8934,-36508.52,-35555.86
8935,-32324.26,-31939.9
8936,-27952.69,-29879.1
8937,-5483.53,-5474.9
8938,-12367.89,-13854.96
8939,-25924.06,-24378.49
8940,-37747.64,-37450.7
8941,-14889.1,-16083.98
8942,-31360.58,-32617.9
8943,-5477.04,-5477.63
8944,-5175.66,-9296.95
8945,-82.24,-520.14
8946,-36414.21,-36232.74
8947,-8493.51,-11410.27
8948,-30576.27,-31511.45
8949,-5451.19,-5453.47
8950,-1715.31,-3109.06
8951,-10092.54,-12746.68
8952,-31987.87,-33295.07
8953,-34879.52,-34066.52
8954,-35664.58,-35718.41
8955,-5457.2,-5460.24
8956,-2543.78,-1197.11
8957,-3370.71,-2683.09
8958,-25108.22,-22682.95
8959,-15260.74,-13267.55
8960,-12410.12,-12502.43
8961,-5466.13,-5474.33
8962,-2656.91,-11550.34
8963,-448.54,-1523.59
8964,-327.35,-537.17
8965,-839.2,-5123.67
8966,-25641.76,-29802.04
8967,-5438.43,-5445.97
8968,-2594.29,-4008.27
8969,-8153.38,-4963.97
8970,-20636.24,-18860.76
8971,-34.39,-1659.64
8972,-27546.47,-28892.89
8973,-5435.31,-5435.39
8974,-27038.06,-29719.84
8975,-2473.57,-3439.11
8976,-12031.37,-15223.62
8977,-5533.08,-4467.54
8978,-36571.26,-36500.68
8979,-5445.93,-5446.05
8980,-5886.07,-3781.03
8981,-1212.9,-2975.69
8982,-13537.13,-17806.83
8983,-10019.57,-25081.37
8984,-7058.7,-22661.86
8985,-5442.6,-5437.85
8986,-19612.08,-22122.8
8987,-10342.91,-9447.73
8988,-14751.43,-11079.97
8989,-32863.58,-34072.71
8990,-18707.15,-17573.68
8991,-5474.97,-5465.67
8992,-15.0,-25.71
8993,-17634.03,-16886.8
8994,-35186.32,-32482.38
8995,-39168.33,-40358.21
8996,-27975.88,-27295.68
8997,-5435.24,-5431.89
8998,-34433.92,-35976.44
8999,-17101.15,-15002.88
9000,-27787.75,-24534.6
9001,-30794.68,-32656.47
9002,-33138.12,-32579.98
9003,-5436.95,-5437.8
9004,-34477.48,-33765.8
9005,-28436.23,-27502.92
9006,-1754.0,-1129.21
9007,-24819.79,-28070.17
9008,-29164.47,-31274.67
9009,-5442.6,-5440.69
9010,-19507.55,-19746.86
9011,-30778.26,-31520.55
9012,-32132.53,-33854.95
9013,-34005.99,-38802.66
9014,-37253.64,-38311.06
9015,-5435.25,-5434.65
9016,-30158.79,-31433.38
9017,-20095.68,-20742.48
9018,-33779.24,-34732.99
9019,-5193.06,-7898.78
9020,-33655.28,-34628.59
9021,-5443.17,-5457.28
9022,-31110.76,-34529.04
9023,-15341.05,-13034.9
9024,-25305.41,-18114.03
9025,-22433.2,-26090.8
9026,-37424.29,-37939.81
9027,-5452.37,-5450.97
9028,-9648.35,-14704.6
9029,-27870.54,-29076.2
9030,-30111.52,-29723.63
9031,-25665.65,-28649.01
9032,-36783.74,-37657.06
9033,-5442.96,-5444.79
9034,-13395.03,-12704.92
9035,-20439.94,-23177.46
9036,-33962.25,-34404.09
9037,-31542.93,-36715.37
9038,-39087.21,-39711.2
9039,-5450.6,-5448.57
9040,-30184.93,-24868.39
9041,-37513.17,-38753.08
9042,-5435.98,-5442.48
9043,-32171.11,-32009.1
9044,-37652.45,-36925.19
9045,-5431.69,-5435.65
9046,-29601.04,-30113.72
9047,-39007.76,-39179.29
9048,-5452.45,-5450.04
9049,-36467.18,-35811.53
9050,-39939.81,-39967.53
9051,-5435.42,-5435.59
9052,-38305.57,-37588.02
9053,-38186.83,-38170.68
9054,-5455.6,-5456.15
9055,-30837.67,-30265.77
9056,-36989.18,-36493.94
9057,-5454.97,-5453.63
9058,-32622.12,-28285.7
9059,-34999.08,-34748.3
9060,-5459.88,-5439.01
9061,-29563.95,-19579.4
9062,-27800.82,-27163.4
9063,-5465.77,-5465.58
9064,-15355.56,-8985.1
9065,-15383.52,-15292.69
9066,-5453.4,-5450.32
9067,-15541.73,-16873.35
9068,-31398.44,-32469.32
9069,-5428.31,-5453.49
9070,-17568.72,-20608.85
9071,-37683.73,-37103.11
9072,-5434.58,-5441.54
9073,-13365.77,-17238.24
9074,-28003.43,-28303.37
9075,-5449.24,-5451.28
9076,-31408.32,-33162.68
9077,-34830.05,-34875.88
9078,-5462.98,-5471.82
9079,-36789.53,-36639.38
9080,-36042.88,-36475.14
9081,-5434.94,-5429.23
9082,-33359.34,-29634.98
9083,-38247.86,-38228.15
9084,-5442.07,-5440.33
9085,-32813.75,-28744.58
9086,-35434.38,-34090.08
9087,-5462.11,-5441.51
9088,-9193.02,-4386.79
9089,-31581.34,-30232.35
9090,-5478.86,-5479.93
9091,-3120.94,-2459.4
9092,-32340.24,-31394.08
9093,-5468.35,-5461.06
9094,-1088.93,-898.97
9095,-32166.95,-30549.32
9096,-5500.8,-5453.34
9097,-9618.31,-6314.07
9098,-31003.32,-24457.45
9099,-5454.41,-5439.83
9100,-9849.85,-13729.68
9101,-34206.58,-32605.87
9102,-5439.77,-5441.34
9103,-7956.38,-3394.26
9104,-35813.95,-35389.63
9105,-5421.11,-5424.72
9106,-27244.54,-28318.99
9107,-32938.99,-34004.2
9108,-5447.72,-5451.84
9109,-32673.78,-32025.67
9110,-37257.5,-37495.14
9111,-5469.92,-5477.01
9112,-17068.25,-18661.86
9113,-31726.7,-30867.63
9114,-5449.0,-5449.41
9115,-23247.76,-23544.67
9116,-30472.37,-30389.29
9117,-5471.32,-5468.79
9118,-25954.13,-31983.65
9119,-31819.37,-33933.88
9120,-5423.19,-5419.66
9121,-15450.66,-28226.46
9122,-22936.66,-26207.67
9123,-5449.07,-5437.38
9124,-24794.7,-29540.77
9125,-36035.62,-37287.55
9126,-5459.52,-5454.42
9127,-28159.44,-35403.22
9128,-32086.59,-34809.52
9129,-5442.27,-5453.83
9130,-28275.75,-25950.84
9131,-36548.03,-34749.13
9132,-5427.37,-5439.1
9133,-32768.84,-27579.72
9134,-34539.62,-35333.1
9135,-5424.59,-5429.62
9136,-25023.66,-18721.27
9137,-36270.33,-34970.75
9138,-5429.43,-5426.83
9139,-13177.3,-16124.25
9140,-11484.79,-11831.26
9141,-5474.29,-5472.65
9142,-31346.64,-32959.05
9143,-30603.53,-29831.4
9144,-5462.17,-5462.05
9145,-9605.85,-13262.94
9146,-31255.85,-30478.75
9147,-5467.65,-5464.84
9148,-35127.56,-35124.0
9149,-32306.89,-34430.74
9150,-5452.11,-5455.95
9151,-21148.68,-16099.5
9152,-17148.64,-16795.56
9153,-5462.8,-5435.15
9154,-31794.4,-25106.16
9155,-29540.57,-27929.46
9156,-5427.7,-5430.34
9157,-29567.7,-29842.56
9158,-31767.97,-30595.31
9159,-5450.6,-5448.57
9160,-30184.93,-24868.39
9161,-37513.17,-38753.08
9162,-5435.98,-5442.48
9163,-32171.11,-32009.1
9164,-37652.45,-36925.19
9165,-5431.69,-5435.65
9166,-29601.04,-30113.72
9167,-39007.76,-39179.29
9168,-5452.45,-5450.04
9169,-36467.18,-35811.53
9170,-39939.81,-39967.53
9171,-5435.42,-5435.59
9172,-38305.57,-37588.02
9173,-38186.83,-38170.68
9174,-5455.6,-5456.15
9175,-30837.67,-30265.77
9176,-36989.18,-36493.94
9177,-5454.97,-5453.63
9178,-32622.12,-28285.7
9179,-34999.08,-34748.3
9180,-5459.88,-5439.01
9181,-29563.95,-19579.4
9182,-27800.82,-27163.4
9183,-5465.77,-5465.58
9184,-15355.56,-8985.1
9185,-15383.52,-15292.69
9186,-5453.4,-5450.32
9187,-15541.73,-16873.35
9188,-31398.44,-32469.32
9189,-5497.72,-5488.67
9190,-173.09,-53.33
9191,-34637.03,-7761.71
9192,-5485.84,-5502.78
9193,-11958.27,-13269.79
9194,-26347.27,-20352.06
9195,-5455.16,-5469.7
