bb_idx,MT_Seq2Neo,WT_Seq2Neo
15437,0.646206,0.640165
15438,0.69218,0.730131
15439,0.722133,0.76453
15440,0.687744,0.688181
15441,0.689705,0.703423
15442,0.711319,0.73486
15443,0.646865,0.782104
15444,0.662213,0.764933
15445,0.680833,0.780955
15446,0.693326,0.744171
15447,0.676978,0.73151
15448,0.687425,0.744776
15449,0.635743,0.561434
15450,0.679035,0.646588
15451,0.715649,0.692604
15452,0.609145,0.532733
15453,0.724188,0.63141
15454,0.745112,0.683185
15455,0.647285,0.699629
15456,0.784835,0.756187
15457,0.801916,0.795268
15458,0.650816,0.663182
15459,0.770754,0.738704
15460,0.79581,0.796231
15461,0.730164,0.70254
15462,0.830202,0.83283
15463,0.852733,0.855311
15464,0.806282,0.812571
15465,0.822024,0.827677
15466,0.841064,0.847871
15467,0.798663,0.801178
15468,0.833818,0.845528
15469,0.854037,0.867518
15470,0.807101,0.800097
15471,0.835905,0.828284
15472,0.864608,0.856649
15473,0.814257,0.795317
15474,0.809732,0.785549
15475,0.846259,0.824006
15476,0.780681,0.75057
15477,0.785704,0.751052
15478,0.85423,0.82738
15479,0.708635,0.728347
15480,0.753242,0.764023
15481,0.830522,0.836502
15482,0.70615,0.756663
15483,0.72956,0.779058
15484,0.787566,0.830158
15485,0.748768,0.759073
15486,0.802062,0.826715
15487,0.826908,0.850262
15488,0.709184,0.705054
15489,0.764733,0.781628
15490,0.789021,0.801672
15491,0.794717,0.76191
15492,0.827807,0.801234
15493,0.849954,0.827315
15494,0.890744,0.870659
15495,0.881346,0.852973
15496,0.897154,0.872484
15497,0.468657,0.469345
15498,0.677913,0.649516
15499,0.698079,0.678581
15500,0.401719,0.454299
15501,0.671345,0.665913
15502,0.699288,0.690695
15503,0.84154,0.859568
15504,0.903592,0.894726
15505,0.920803,0.911649
15506,0.871278,0.85107
15507,0.9023,0.880526
15508,0.920096,0.901937
15509,0.480974,0.541536
15510,0.687423,0.725472
15511,0.713041,0.754672
15512,0.349958,0.482944
15513,0.64604,0.739563
15514,0.670208,0.776996
15515,0.462743,0.662165
15516,0.716586,0.783437
15517,0.757764,0.823033
15518,0.599779,0.640375
15519,0.713802,0.728866
15520,0.738326,0.770444
15521,0.732138,0.742108
15522,0.764453,0.781034
15523,0.817344,0.829789
15524,0.504514,0.455951
15525,0.643207,0.621042
15526,0.696956,0.653942
15527,0.417265,0.395735
15528,0.683198,0.658165
15529,0.716973,0.698171
15530,0.493915,0.492644
15531,0.721884,0.740885
15532,0.773195,0.795895
15533,0.431505,0.426158
15534,0.730988,0.770579
15535,0.785305,0.827133
15536,0.41267,0.472287
15537,0.667009,0.710931
15538,0.680757,0.732259
15539,0.728714,0.774434
15540,0.778037,0.793123
15541,0.776698,0.79877
15542,0.789585,0.751624
15543,0.802327,0.730253
15544,0.815178,0.746671
15545,0.816055,0.785223
15546,0.83404,0.823794
15547,0.867596,0.857601
15548,0.859656,0.80634
15549,0.946409,0.91693
15550,0.956907,0.930322
15551,0.499772,0.484827
15552,0.729505,0.642208
15553,0.761963,0.672955
15554,0.455078,0.565008
15555,0.626258,0.636202
15556,0.668174,0.668487
15557,0.790538,0.804129
15558,0.775207,0.793937
15559,0.809025,0.820269
15560,0.748581,0.745506
15561,0.722562,0.724399
15562,0.764191,0.751011
15563,0.539043,0.494121
15564,0.641094,0.638963
15565,0.676054,0.680239
15566,0.747105,0.742433
15567,0.82041,0.829583
15568,0.865128,0.872292
15569,0.734376,0.747064
15570,0.797044,0.857548
15571,0.845383,0.890847
15572,0.40975,0.396823
15573,0.649082,0.71233
15574,0.684367,0.750664
15575,0.417494,0.462462
15576,0.68384,0.701947
15577,0.712533,0.733163
15578,0.730417,0.745166
15579,0.75596,0.768356
15580,0.815907,0.833499
15581,0.600758,0.579112
15582,0.713279,0.748342
15583,0.776199,0.798184
15584,0.548514,0.600741
15585,0.689386,0.717528
15586,0.73206,0.748778
15587,0.683299,0.707512
15588,0.730795,0.761197
15589,0.784868,0.809772
15590,0.743017,0.712413
15591,0.75802,0.75613
15592,0.785776,0.789984
15593,0.748424,0.714077
15594,0.756984,0.747827
15595,0.795026,0.785858
15596,0.676847,0.705495
15597,0.741713,0.795693
15598,0.799297,0.83778
15599,0.563378,0.574478
15600,0.662863,0.704158
15601,0.7263,0.774292
15602,0.601839,0.657153
15603,0.689961,0.701447
15604,0.737349,0.760153
15605,0.627935,0.652197
15606,0.641404,0.652244
15607,0.667178,0.683197
15608,0.75206,0.730629
15609,0.750554,0.729459
15610,0.768837,0.746255
15611,0.776638,0.735247
15612,0.783051,0.7715
15613,0.815853,0.797292
15614,0.477622,0.622216
15615,0.645901,0.713596
15616,0.684676,0.7479
15617,0.310801,0.395708
15618,0.521854,0.638955
15619,0.57568,0.673689
15620,0.395447,0.372785
15621,0.585864,0.629562
15622,0.598872,0.656894
15623,0.442702,0.434387
15624,0.686607,0.755804
15625,0.711032,0.783948
15626,0.520027,0.441509
15627,0.724307,0.715404
15628,0.774951,0.748304
15629,0.513277,0.584426
15630,0.720855,0.771718
15631,0.766725,0.800336
15632,0.649448,0.654672
15633,0.779176,0.779318
15634,0.80365,0.799742
15635,0.635141,0.486754
15636,0.81647,0.69614
15637,0.835039,0.72078
15638,0.441767,0.456936
15639,0.667947,0.63822
15640,0.702657,0.665731
15641,0.551393,0.574079
15642,0.637231,0.660625
15643,0.674388,0.689355
15644,0.733026,0.66845
15645,0.75388,0.697499
15646,0.78396,0.735422
15647,0.736766,0.690178
15648,0.773868,0.752588
15649,0.801502,0.781434
15650,0.538363,0.66362
15651,0.699829,0.748564
15652,0.753835,0.780119
15653,0.351494,0.425502
15654,0.528086,0.634368
15655,0.577469,0.67117
15656,0.317538,0.409416
15657,0.466573,0.608448
15658,0.491095,0.647351
15659,0.428569,0.492316
15660,0.646313,0.691248
15661,0.660752,0.69961
15662,0.83013,0.860502
15663,0.939375,0.961219
15664,0.598283,0.794187
15665,0.949752,0.967345
15666,0.972671,0.981773
15667,0.747909,0.797929
15668,0.86625,0.911291
15669,0.041121,0.08416
15670,0.910637,0.936381
15671,0.943644,0.961582
15672,0.775917,0.791823
15673,0.884284,0.877981
15674,0.066657,0.044344
15675,0.911527,0.912436
15676,0.946234,0.948106
15677,0.814035,0.797916
15678,0.904032,0.824101
15679,0.231719,0.066093
15680,0.923997,0.871737
15681,0.947314,0.910749
15682,0.812371,0.768916
15683,0.87926,0.856024
15684,0.282696,0.1649
15685,0.885457,0.870031
15686,0.936694,0.922453
15687,0.758252,0.747259
15688,0.834629,0.825401
15689,0.139187,0.139259
15690,0.877956,0.867045
15691,0.922952,0.914043
15692,0.752291,0.742867
15693,0.877212,0.843005
15694,0.567079,0.183102
15695,0.900853,0.882241
15696,0.936022,0.927626
15697,0.667104,0.673666
15698,0.794354,0.81975
15699,0.314694,0.184511
15700,0.816215,0.8634
15701,0.879313,0.916223
15702,0.686079,0.636489
15703,0.741382,0.756691
15704,0.227254,0.217796
15705,0.801658,0.808025
15706,0.857626,0.861426
15707,0.643899,0.665643
15708,0.805894,0.812864
15709,0.258787,0.252379
15710,0.850228,0.855067
15711,0.911317,0.911507
15712,0.687315,0.736085
15713,0.843145,0.8523
15714,0.23133,0.214911
15715,0.888421,0.891467
15716,0.930371,0.935771
15717,0.523202,0.653604
15718,0.827895,0.892495
15719,0.092009,0.185816
15720,0.879941,0.927094
15721,0.915716,0.953049
15722,0.747957,0.844211
15723,0.943367,0.972298
15724,0.559407,0.843547
15725,0.953728,0.977496
15726,0.97227,0.9864
15727,0.462703,0.544774
15728,0.922425,0.896643
15729,0.054073,0.037925
15730,0.944622,0.924591
15731,0.964186,0.951199
15732,0.335239,0.357601
15733,0.887521,0.835459
15734,0.087723,0.0538
15735,0.92472,0.879645
15736,0.952633,0.925264
15737,0.240235,0.268257
15738,0.769104,0.724859
15739,0.033536,0.022547
15740,0.845226,0.801171
15741,0.898815,0.872112
15742,0.546589,0.456804
15743,0.769132,0.70066
15744,0.01192,0.016414
15745,0.857126,0.774326
15746,0.927584,0.865698
15747,0.801368,0.783149
15748,0.919883,0.893746
15749,0.178396,0.385344
15750,0.94856,0.914681
15751,0.974522,0.957991
15752,0.614037,0.675541
15753,0.879902,0.891053
15754,0.165012,0.462887
15755,0.901309,0.905649
15756,0.939433,0.942065
15757,0.627287,0.686599
15758,0.813046,0.848791
15759,0.09822,0.195282
15760,0.870351,0.888211
15761,0.915615,0.921532
15762,0.768046,0.772827
15763,0.900833,0.916994
15764,0.183573,0.540527
15765,0.942883,0.942709
15766,0.965491,0.963703
15767,0.790178,0.793511
15768,0.916331,0.931804
15769,0.438728,0.726223
15770,0.935838,0.94314
15771,0.964339,0.967438
15772,0.378647,0.44153
15773,0.799519,0.839137
15774,0.120805,0.150761
15775,0.858043,0.88267
15776,0.905174,0.928467
15777,0.409893,0.535635
15778,0.912145,0.919062
15779,0.435915,0.268474
15780,0.932816,0.939051
15781,0.957799,0.960831
15782,0.639679,0.703784
15783,0.92888,0.904213
15784,0.787893,0.545477
15785,0.935972,0.924861
15786,0.955141,0.946479
15787,0.458615,0.554326
15788,0.847605,0.799803
15789,0.364949,0.157585
15790,0.852431,0.816169
15791,0.9076,0.8774
15792,0.431549,0.490171
15793,0.766658,0.776188
15794,0.149731,0.124867
15795,0.831034,0.828484
15796,0.886143,0.880195
15797,0.70729,0.761842
15798,0.849767,0.828582
15799,0.157737,0.146242
15800,0.891406,0.875039
15801,0.933,0.922293
15802,0.65667,0.754269
15803,0.820886,0.860348
15804,0.052849,0.093049
15805,0.872103,0.908679
15806,0.917383,0.943227
15807,0.626576,0.58518
15808,0.875004,0.860824
15809,0.400319,0.47003
15810,0.883042,0.872963
15811,0.930034,0.913817
15812,0.550713,0.58168
15813,0.898187,0.90924
15814,0.790027,0.795699
15815,0.886964,0.897726
15816,0.932658,0.939988
15817,0.621108,0.68282
15818,0.904225,0.931545
15819,0.554595,0.580202
15820,0.912543,0.945893
15821,0.946767,0.96679
15822,0.676648,0.692717
15823,0.92942,0.936592
15824,0.428249,0.424638
15825,0.942841,0.950615
15826,0.966735,0.971288
15827,0.83013,0.860502
15828,0.939375,0.961219
15829,0.598283,0.794187
15830,0.949752,0.967345
15831,0.972671,0.981773
15832,0.747909,0.797929
15833,0.86625,0.911291
15834,0.041121,0.08416
15835,0.910637,0.936381
15836,0.943644,0.961582
15837,0.775917,0.791823
15838,0.884284,0.877981
15839,0.066657,0.044344
15840,0.911527,0.912436
15841,0.946234,0.948106
15842,0.814035,0.797916
15843,0.904032,0.824101
15844,0.231719,0.066093
15845,0.923997,0.871737
15846,0.947314,0.910749
15847,0.812371,0.768916
15848,0.87926,0.856024
15849,0.282696,0.1649
15850,0.885457,0.870031
15851,0.936694,0.922453
15852,0.758252,0.747259
15853,0.834629,0.825401
15854,0.139187,0.139259
15855,0.877956,0.867045
15856,0.922952,0.914043
15857,0.752291,0.742867
15858,0.877212,0.843005
15859,0.567079,0.183102
15860,0.900853,0.882241
15861,0.936022,0.927626
15862,0.667104,0.673666
15863,0.794354,0.81975
15864,0.314694,0.184511
15865,0.816215,0.8634
15866,0.879313,0.916223
15867,0.686079,0.636489
15868,0.741382,0.756691
15869,0.227254,0.217796
15870,0.801658,0.808025
15871,0.857626,0.861426
15872,0.643899,0.665643
15873,0.805894,0.812864
15874,0.258787,0.252379
15875,0.850228,0.855067
15876,0.911317,0.911507
15877,0.687315,0.736085
15878,0.843145,0.8523
15879,0.23133,0.214911
15880,0.888421,0.891467
15881,0.930371,0.935771
15882,0.694563,0.65051
15883,0.948943,0.925481
15884,0.219248,0.118028
15885,0.955966,0.933647
15886,0.970341,0.954615
15887,0.699726,0.714672
15888,0.913517,0.877879
15889,0.244524,0.121679
15890,0.931576,0.905654
15891,0.956511,0.943635
15892,0.802952,0.86788
15893,0.935093,0.936917
15894,0.135987,0.165804
15895,0.964103,0.963125
15896,0.977812,0.977629
15897,0.863882,0.875009
15898,0.964425,0.958735
15899,0.277121,0.266777
15900,0.980784,0.974338
15901,0.988242,0.983623
15902,0.469647,0.501062
15903,0.841191,0.856426
15904,0.14416,0.164223
15905,0.871411,0.870806
15906,0.91251,0.910278
15907,0.641216,0.59385
15908,0.929261,0.92954
15909,0.802448,0.842179
15910,0.922849,0.915629
15911,0.951054,0.949253
15912,0.811176,0.790736
15913,0.968946,0.962685
15914,0.870113,0.858696
15915,0.975674,0.967349
15916,0.986943,0.983063
15917,0.779372,0.808577
15918,0.937395,0.928821
15919,0.356696,0.464365
15920,0.955305,0.950195
15921,0.97457,0.968532
15922,0.509317,0.680433
15923,0.741187,0.795488
15924,0.077501,0.07766
15925,0.798209,0.838259
15926,0.873776,0.902088
15927,0.471899,0.626137
15928,0.725139,0.767508
15929,0.105359,0.136335
15930,0.778031,0.813338
15931,0.866968,0.892827
15932,0.729261,0.737274
15933,0.914853,0.917352
15934,0.384981,0.456456
15935,0.933328,0.933416
15936,0.959901,0.961346
15937,0.83013,0.860502
15938,0.939375,0.961219
15939,0.598283,0.794187
15940,0.949752,0.967345
15941,0.972671,0.981773
15942,0.747909,0.797929
15943,0.86625,0.911291
15944,0.041121,0.08416
15945,0.910637,0.936381
15946,0.943644,0.961582
15947,0.775917,0.791823
15948,0.884284,0.877981
15949,0.066657,0.044344
15950,0.911527,0.912436
15951,0.946234,0.948106
15952,0.814035,0.797916
15953,0.904032,0.824101
15954,0.231719,0.066093
15955,0.923997,0.871737
15956,0.947314,0.910749
15957,0.812371,0.768916
15958,0.87926,0.856024
15959,0.282696,0.1649
15960,0.885457,0.870031
15961,0.936694,0.922453
15962,0.758252,0.747259
15963,0.834629,0.825401
15964,0.139187,0.139259
15965,0.877956,0.867045
15966,0.922952,0.914043
15967,0.752291,0.742867
15968,0.877212,0.843005
15969,0.567079,0.183102
15970,0.900853,0.882241
15971,0.936022,0.927626
15972,0.667104,0.673666
15973,0.794354,0.81975
15974,0.314694,0.184511
15975,0.816215,0.8634
15976,0.879313,0.916223
15977,0.686079,0.636489
15978,0.741382,0.756691
15979,0.227254,0.217796
15980,0.801658,0.808025
15981,0.857626,0.861426
15982,0.643899,0.665643
15983,0.805894,0.812864
15984,0.258787,0.252379
15985,0.850228,0.855067
15986,0.911317,0.911507
15987,0.687315,0.736085
15988,0.843145,0.8523
15989,0.23133,0.214911
15990,0.888421,0.891467
15991,0.930371,0.935771
15992,0.694563,0.65051
15993,0.948943,0.925481
15994,0.219248,0.118028
15995,0.955966,0.933647
15996,0.970341,0.954615
15997,0.699726,0.714672
15998,0.913517,0.877879
15999,0.244524,0.121679
16000,0.931576,0.905654
16001,0.956511,0.943635
16002,0.802952,0.86788
16003,0.935093,0.936917
16004,0.135987,0.165804
16005,0.964103,0.963125
16006,0.977812,0.977629
16007,0.863882,0.875009
16008,0.964425,0.958735
16009,0.277121,0.266777
16010,0.980784,0.974338
16011,0.988242,0.983623
16012,0.469647,0.501062
16013,0.841191,0.856426
16014,0.14416,0.164223
16015,0.871411,0.870806
16016,0.91251,0.910278
16017,0.641216,0.59385
16018,0.929261,0.92954
16019,0.802448,0.842179
16020,0.922849,0.915629
16021,0.951054,0.949253
16022,0.811176,0.790736
16023,0.968946,0.962685
16024,0.870113,0.858696
16025,0.975674,0.967349
16026,0.986943,0.983063
16027,0.779372,0.808577
16028,0.937395,0.928821
16029,0.356696,0.464365
16030,0.955305,0.950195
16031,0.97457,0.968532
16032,0.509317,0.680433
16033,0.741187,0.795488
16034,0.077501,0.07766
16035,0.798209,0.838259
16036,0.873776,0.902088
16037,0.471899,0.626137
16038,0.725139,0.767508
16039,0.105359,0.136335
16040,0.778031,0.813338
16041,0.866968,0.892827
16042,0.729261,0.737274
16043,0.914853,0.917352
16044,0.384981,0.456456
16045,0.933328,0.933416
16046,0.959901,0.961346
16047,0.697733,0.697064
16048,0.826093,0.847405
16049,0.137207,0.182934
16050,0.8374,0.857477
16051,0.899148,0.913792
16052,0.720809,0.713428
16053,0.840249,0.873082
16054,0.071064,0.099183
16055,0.884348,0.912005
16056,0.930308,0.949268
16057,0.664582,0.65824
16058,0.880492,0.895026
16059,0.116166,0.198434
16060,0.911091,0.923531
16061,0.946052,0.957377
16062,0.59595,0.607936
16063,0.906056,0.891797
16064,0.171539,0.130586
16065,0.920266,0.911947
16066,0.94685,0.939918
16067,0.639604,0.69108
16068,0.884797,0.894525
16069,0.135854,0.084612
16070,0.896591,0.91496
16071,0.936383,0.946522
16072,0.690664,0.711152
16073,0.894826,0.922621
16074,0.467274,0.552941
16075,0.910861,0.931488
16076,0.940088,0.957874
16077,0.588979,0.458065
16078,0.862002,0.884117
16079,0.176542,0.144774
16080,0.873083,0.886887
16081,0.918332,0.927726
16082,0.632574,0.50901
16083,0.82726,0.826538
16084,0.160415,0.10903
16085,0.837958,0.843445
16086,0.9058,0.906384
16087,0.684279,0.687565
16088,0.872136,0.883902
16089,0.153527,0.088952
16090,0.890063,0.905927
16091,0.930458,0.940765
16092,0.772592,0.764153
16093,0.914378,0.915459
16094,0.259796,0.200967
16095,0.931444,0.930769
16096,0.95715,0.958396
16097,0.684511,0.677323
16098,0.908101,0.899621
16099,0.712674,0.664131
16100,0.900155,0.8931
16101,0.937086,0.933005
16102,0.766672,0.731815
16103,0.879064,0.864657
16104,0.219216,0.224516
16105,0.916716,0.90585
16106,0.94179,0.934761
16107,0.711912,0.703137
16108,0.877822,0.848577
16109,0.052308,0.069002
16110,0.918943,0.890139
16111,0.944902,0.927442
16112,0.739495,0.781398
16113,0.85143,0.860169
16114,0.05307,0.087459
16115,0.905905,0.911263
16116,0.938482,0.946011
16117,0.620447,0.682112
16118,0.834039,0.877206
16119,0.228383,0.317936
16120,0.862314,0.894292
16121,0.895436,0.927381
16122,0.647968,0.663501
16123,0.862595,0.862494
16124,0.174253,0.133391
16125,0.876504,0.86888
16126,0.917487,0.912787
16127,0.65659,0.675503
16128,0.914686,0.883458
16129,0.117664,0.104294
16130,0.921691,0.880155
16131,0.946506,0.919073
16132,0.571756,0.635111
16133,0.930284,0.920454
16134,0.354407,0.359721
16135,0.933083,0.91869
16136,0.961728,0.954274
16137,0.359606,0.452839
16138,0.914606,0.912583
16139,0.143046,0.298565
16140,0.939135,0.929898
16141,0.964235,0.96008
16142,0.447347,0.548148
16143,0.846622,0.838666
16144,0.074974,0.084459
16145,0.906293,0.890897
16146,0.941926,0.93265
16147,0.704994,0.706139
16148,0.833286,0.83653
16149,0.047154,0.068621
16150,0.8855,0.886282
16151,0.933872,0.927377
16152,0.730161,0.743682
16153,0.900828,0.908046
16154,0.079939,0.118454
16155,0.920369,0.924081
16156,0.960807,0.960707
16157,0.70841,0.700169
16158,0.8522,0.845095
16159,0.249787,0.228658
16160,0.878842,0.868749
16161,0.919042,0.917792
16162,0.832293,0.777652
16163,0.930774,0.927178
16164,0.678987,0.787696
16165,0.954541,0.951142
16166,0.972328,0.970407
16167,0.796831,0.776916
16168,0.934579,0.942057
16169,0.747961,0.839207
16170,0.939169,0.944659
16171,0.966299,0.970653
16172,0.673131,0.681047
16173,0.779648,0.818602
16174,0.355893,0.635176
16175,0.822693,0.848945
16176,0.871001,0.894629
16177,0.676801,0.667682
16178,0.778613,0.7688
16179,0.348577,0.257543
16180,0.839365,0.832829
16181,0.883869,0.874281
16182,0.748637,0.665274
16183,0.870334,0.835376
16184,0.590971,0.399345
16185,0.896536,0.848117
16186,0.940473,0.913154
16187,0.851534,0.741259
16188,0.920783,0.896186
16189,0.765133,0.465898
16190,0.938422,0.899997
16191,0.959519,0.933796
16192,0.735772,0.678847
16193,0.919771,0.908797
16194,0.583805,0.546737
16195,0.930498,0.914604
16196,0.954836,0.943844
16197,0.576981,0.5822
16198,0.868408,0.887949
16199,0.634145,0.768552
16200,0.874157,0.875768
16201,0.911962,0.916328
16202,0.586605,0.631051
16203,0.728316,0.758674
16204,0.220193,0.300674
16205,0.801811,0.818802
16206,0.873816,0.894985
16207,0.82351,0.835463
16208,0.890414,0.885581
16209,0.369156,0.428084
16210,0.934647,0.930313
16211,0.965026,0.962885
16212,0.687618,0.698161
16213,0.619542,0.658834
16214,0.677316,0.697431
16215,0.784744,0.792455
16216,0.946899,0.94449
16217,0.867052,0.861088
16218,0.660145,0.696272
16219,0.576575,0.65626
16220,0.628706,0.679882
16221,0.760426,0.786883
16222,0.937481,0.944368
16223,0.838102,0.853008
16224,0.718851,0.800516
16225,0.709016,0.791927
16226,0.714824,0.790148
16227,0.799618,0.866031
16228,0.957009,0.975078
16229,0.904548,0.939996
16230,0.787168,0.797873
16231,0.830374,0.841324
16232,0.814895,0.84026
16233,0.899937,0.901836
16234,0.981988,0.980567
16235,0.956538,0.95368
16236,0.827778,0.797645
16237,0.856258,0.827502
16238,0.854829,0.839877
16239,0.906396,0.889741
16240,0.9803,0.97262
16241,0.953897,0.936195
16242,0.667183,0.647123
16243,0.629809,0.647736
16244,0.630221,0.643653
16245,0.752491,0.780863
16246,0.927026,0.941295
16247,0.848752,0.871402
16248,0.806452,0.814921
16249,0.794654,0.822963
16250,0.760623,0.773122
16251,0.887515,0.914664
16252,0.976995,0.984538
16253,0.946406,0.962916
16254,0.81784,0.837272
