bb_idx,MT_TSCAPE,WT_TSCAPE
4067,0.105042,0.103661
4068,0.267612,0.282979
4069,0.104479,0.138021
4070,0.134122,0.163853
4071,0.190187,0.183713
4072,0.088917,0.086346
4073,0.092437,0.089339
4074,0.191246,0.224289
4075,0.183284,0.195293
4076,0.141789,0.152259
4077,0.307697,0.278423
4078,0.206274,0.185672
4079,0.15261,0.140181
4080,0.105893,0.130138
4081,0.09222,0.103234
4082,0.078642,0.088553
4083,0.194716,0.18373
4084,0.150829,0.131711
4085,0.11999,0.10996
4086,0.276946,0.291252
4087,0.164713,0.165821
4088,0.17202,0.173031
4089,0.211498,0.195416
4090,0.158157,0.143826
4091,0.130646,0.113376
4092,0.309173,0.206974
4093,0.272812,0.215157
4094,0.184071,0.127724
4095,0.393064,0.332354
4096,0.136417,0.099325
4097,0.145837,0.119145
4098,0.047246,0.050856
4099,0.088607,0.088356
4100,0.041138,0.055031
4101,0.123429,0.133243
4102,0.029755,0.031549
4103,0.03461,0.035586
4104,0.069063,0.059559
4105,0.156397,0.116903
4106,0.050501,0.034215
4107,0.165838,0.129352
4108,0.048115,0.039831
4109,0.075354,0.047487
4110,0.094213,0.099653
4111,0.155129,0.154789
4112,0.091279,0.113616
4113,0.199186,0.224767
4114,0.080568,0.087236
4115,0.082195,0.083341
4116,0.221626,0.163997
4117,0.267128,0.242825
4118,0.144835,0.113338
4119,0.355432,0.304476
4120,0.120049,0.09559
4121,0.130605,0.112995
4122,0.147339,0.208128
4123,0.155765,0.264163
4124,0.10137,0.163415
4125,0.330984,0.410553
4126,0.070066,0.097617
4127,0.097734,0.131793
4128,0.052079,0.060383
4129,0.068275,0.06293
4130,0.0556,0.061676
4131,0.132924,0.177135
4132,0.03635,0.038458
4133,0.04351,0.047907
4134,0.071454,0.059831
4135,0.127271,0.119434
4136,0.052601,0.047293
4137,0.146301,0.125701
4138,0.049728,0.047312
4139,0.044418,0.044515
4140,0.363615,0.308913
4141,0.41703,0.344372
4142,0.267564,0.221285
4143,0.5952,0.494781
4144,0.172418,0.147291
4145,0.234778,0.16852
4146,0.128732,0.085175
4147,0.15762,0.110019
4148,0.118067,0.067395
4149,0.2554,0.184678
4150,0.081634,0.061869
4151,0.085536,0.070252
4152,0.145936,0.143909
4153,0.216857,0.21878
4154,0.175245,0.17589
4155,0.310092,0.318792
4156,0.10357,0.096389
4157,0.129465,0.126749
4158,0.289187,0.251501
4159,0.36944,0.332036
4160,0.216445,0.216292
4161,0.542702,0.532588
4162,0.171344,0.152307
4163,0.217297,0.199319
4164,0.134262,0.08466
4165,0.20748,0.139334
4166,0.065645,0.049034
4167,0.406815,0.304232
4168,0.076109,0.056315
4169,0.082871,0.056853
4170,0.170813,0.157216
4171,0.255966,0.240103
4172,0.148204,0.164172
4173,0.366941,0.37738
4174,0.089425,0.088885
4175,0.120963,0.134442
4176,0.072504,0.083238
4177,0.108624,0.122889
4178,0.05081,0.055615
4179,0.253772,0.257465
4180,0.055808,0.060567
4181,0.064779,0.065393
4182,0.178983,0.135815
4183,0.242923,0.209166
4184,0.101549,0.098708
4185,0.379986,0.328632
4186,0.088748,0.074781
4187,0.128434,0.110687
4188,0.213613,0.245404
4189,0.274178,0.286288
4190,0.139046,0.136082
4191,0.339626,0.361886
4192,0.100819,0.115898
4193,0.117849,0.132314
4194,0.102612,0.134345
4195,0.17076,0.185329
4196,0.055747,0.065506
4197,0.231837,0.255874
4198,0.064332,0.076956
4199,0.092796,0.094272
4200,0.083836,0.083062
4201,0.112251,0.108847
4202,0.055157,0.044654
4203,0.169745,0.158081
4204,0.049787,0.045007
4205,0.049767,0.046501
4206,0.062548,0.070745
4207,0.132287,0.132262
4208,0.06418,0.068491
4209,0.191855,0.205384
4210,0.060304,0.059648
4211,0.06029,0.066361
4212,0.167618,0.155994
4213,0.199491,0.17235
4214,0.094482,0.084687
4215,0.358732,0.336594
4216,0.070087,0.06178
4217,0.072081,0.062666
4218,0.188456,0.206999
4219,0.303781,0.313697
4220,0.163852,0.176366
4221,0.436771,0.471918
4222,0.125562,0.134469
4223,0.144681,0.151983
4224,0.065298,0.065853
4225,0.125144,0.103867
4226,0.027663,0.025742
4227,0.16515,0.155524
4228,0.040542,0.041555
4229,0.04773,0.044098
4230,0.089972,0.091923
4231,0.133475,0.134447
4232,0.109451,0.110787
4233,0.205849,0.210238
4234,0.048465,0.047772
4235,0.063708,0.064768
4236,0.10231,0.112635
4237,0.135537,0.153162
4238,0.050336,0.061738
4239,0.182549,0.209796
4240,0.049867,0.055636
4241,0.06917,0.082716
4242,0.109262,0.102288
4243,0.137017,0.119196
4244,0.045803,0.042237
4245,0.187417,0.187225
4246,0.063995,0.056161
4247,0.058119,0.051722
4248,0.106004,0.093866
4249,0.145354,0.147231
4250,0.051562,0.059642
4251,0.196302,0.190915
4252,0.052569,0.050721
4253,0.057891,0.060836
4254,0.084333,0.139048
4255,0.140434,0.209521
4256,0.081357,0.107826
4257,0.220793,0.281253
4258,0.059322,0.072719
4259,0.064179,0.082664
4260,0.110175,0.111959
4261,0.201187,0.185043
4262,0.080835,0.071797
4263,0.246584,0.234715
4264,0.078418,0.072869
4265,0.095951,0.10811
4266,0.150656,0.132851
4267,0.228082,0.238987
4268,0.154006,0.165793
4269,0.411076,0.395575
4270,0.10639,0.109295
4271,0.125024,0.129648
4272,0.047772,0.055099
4273,0.065989,0.075926
4274,0.029385,0.034496
4275,0.126886,0.134779
4276,0.033152,0.030904
4277,0.040294,0.043008
4278,0.145446,0.188263
4279,0.226066,0.275792
4280,0.173328,0.210979
4281,0.259794,0.30969
4282,0.067213,0.088088
4283,0.089247,0.101087
4284,0.251019,0.221568
4285,0.31476,0.285305
4286,0.197954,0.197184
4287,0.368577,0.341111
4288,0.156129,0.144243
4289,0.167575,0.154507
4290,0.097449,0.079559
4291,0.172976,0.158066
4292,0.057941,0.057217
4293,0.212771,0.19342
4294,0.074034,0.063178
4295,0.087084,0.069764
4296,0.04594,0.048888
4297,0.090649,0.100899
4298,0.06428,0.071888
4299,0.172443,0.177523
4300,0.043478,0.051465
4301,0.054065,0.069588
4302,0.092303,0.1135
4303,0.173892,0.187
4304,0.050295,0.071103
4305,0.207126,0.275656
4306,0.043149,0.053001
4307,0.063177,0.077103
4308,0.193165,0.166507
4309,0.2411,0.225697
4310,0.113301,0.125094
4311,0.352732,0.337503
4312,0.088807,0.086915
4313,0.106993,0.106578
4314,0.045231,0.034475
4315,0.103388,0.068335
4316,0.030283,0.02535
4317,0.129448,0.09609
4318,0.041505,0.033351
4319,0.042526,0.038647
4320,0.223376,0.228686
4321,0.372367,0.325004
4322,0.281764,0.267361
4323,0.410127,0.385176
4324,0.126462,0.112091
4325,0.156289,0.121567
4326,0.102828,0.096307
4327,0.166494,0.166546
4328,0.058078,0.06027
4329,0.252101,0.241494
4330,0.065888,0.060651
4331,0.077931,0.069381
4332,0.242513,0.201064
4333,0.397678,0.370962
4334,0.193644,0.166996
4335,0.426073,0.384369
4336,0.098197,0.090863
4337,0.156726,0.140168
4338,0.11296,0.088489
4339,0.189609,0.162267
4340,0.076116,0.066916
4341,0.272813,0.272904
4342,0.085739,0.073571
4343,0.09602,0.093776
4344,0.154824,0.139158
4345,0.196477,0.151507
4346,0.079091,0.06837
4347,0.304391,0.294076
4348,0.081427,0.072098
4349,0.095073,0.088432
4350,0.149977,0.155099
4351,0.185661,0.191855
4352,0.190079,0.194456
4353,0.32837,0.32433
4354,0.065114,0.068326
4355,0.098241,0.10152
4356,0.078426,0.083195
4357,0.089649,0.097564
4358,0.033433,0.041651
4359,0.122336,0.136257
4360,0.041846,0.042678
4361,0.039455,0.053246
4362,0.097758,0.080808
4363,0.132235,0.113994
4364,0.055963,0.054195
4365,0.198187,0.179026
4366,0.057605,0.050808
4367,0.072116,0.063636
4368,0.168951,0.178934
4369,0.214201,0.215279
4370,0.157577,0.157463
4371,0.3209,0.334721
4372,0.095912,0.095034
4373,0.097044,0.09717
4374,0.068375,0.066378
4375,0.100959,0.085671
4376,0.065472,0.065969
4377,0.216767,0.217657
4378,0.049572,0.045035
4379,0.067153,0.060681
4380,0.141587,0.134252
4381,0.207425,0.214327
4382,0.160361,0.1616
4383,0.348672,0.340424
4384,0.079566,0.082987
4385,0.091217,0.101267
4386,0.113175,0.09314
4387,0.155848,0.132498
4388,0.092372,0.080022
4389,0.354031,0.326248
4390,0.067691,0.057141
4391,0.095411,0.076831
4392,0.063522,0.058087
4393,0.10325,0.106626
4394,0.060054,0.05965
4395,0.178654,0.190878
4396,0.042901,0.037966
4397,0.06036,0.055933
4398,0.100475,0.106909
4399,0.197734,0.198847
4400,0.110401,0.140897
4401,0.278075,0.299844
4402,0.077507,0.084311
4403,0.092814,0.097384
4404,0.101331,0.160645
4405,0.200787,0.255717
4406,0.173139,0.200128
4407,0.298567,0.391033
4408,0.078857,0.121267
4409,0.10815,0.140846
4410,0.041349,0.042568
4411,0.06371,0.071067
4412,0.04007,0.044213
4413,0.134943,0.141151
4414,0.03012,0.030674
4415,0.036723,0.038533
4416,0.0452,0.045594
4417,0.053157,0.058854
4418,0.056505,0.054813
4419,0.135434,0.159675
4420,0.026741,0.028714
4421,0.038637,0.041809
4422,0.081718,0.055645
4423,0.151792,0.081122
4424,0.039309,0.039261
4425,0.157097,0.124524
4426,0.044167,0.034093
4427,0.051582,0.03586
4428,0.174353,0.162843
4429,0.233176,0.235107
4430,0.185154,0.164369
4431,0.390992,0.360842
4432,0.092282,0.082951
4433,0.121742,0.103912
4434,0.085727,0.12038
4435,0.138964,0.159358
4436,0.057448,0.101921
4437,0.264696,0.345585
4438,0.051931,0.072927
4439,0.067682,0.089578
4440,0.119097,0.077484
4441,0.181527,0.154131
4442,0.210373,0.108731
4443,0.278658,0.226945
4444,0.069419,0.042545
4445,0.084072,0.06009
4446,0.07682,0.113373
4447,0.092241,0.124096
4448,0.031654,0.070639
4449,0.128948,0.249714
4450,0.043069,0.059179
4451,0.053518,0.07963
4452,0.087385,0.079265
4453,0.14326,0.136484
4454,0.135729,0.053422
4455,0.234778,0.213603
4456,0.051108,0.048586
4457,0.064075,0.053977
4458,0.183848,0.172233
4459,0.316153,0.222882
4460,0.14708,0.142299
4461,0.363605,0.300256
4462,0.117845,0.085371
4463,0.141323,0.115715
4464,0.093917,0.133138
4465,0.111359,0.141512
4466,0.085474,0.07962
4467,0.199092,0.250464
4468,0.051581,0.073679
4469,0.057586,0.085535
4470,0.230731,0.24567
4471,0.316257,0.340462
4472,0.362837,0.413129
4473,0.480936,0.552836
4474,0.143056,0.171277
4475,0.17359,0.215383
4476,0.120275,0.077447
4477,0.194023,0.107199
4478,0.04947,0.033482
4479,0.241337,0.165229
4480,0.059763,0.042856
4481,0.081629,0.051681
4482,0.138437,0.115696
4483,0.213699,0.177875
4484,0.182534,0.160785
4485,0.350498,0.31622
4486,0.06829,0.058002
4487,0.101853,0.086724
4488,0.092436,0.093084
4489,0.09159,0.096396
4490,0.072309,0.081771
4491,0.292479,0.28658
4492,0.062241,0.068527
4493,0.063808,0.06208
4494,0.074609,0.069079
4495,0.16367,0.157369
4496,0.072805,0.076612
4497,0.199836,0.183369
4498,0.055613,0.05192
4499,0.06791,0.063038
4500,0.153367,0.181795
4501,0.162398,0.208669
4502,0.174797,0.220574
4503,0.353978,0.424401
4504,0.083623,0.097752
4505,0.109346,0.135797
4506,0.035272,0.040192
4507,0.041979,0.041218
4508,0.027704,0.027238
4509,0.114574,0.125652
4510,0.018316,0.019277
4511,0.023674,0.023438
4512,0.066122,0.06538
4513,0.094014,0.098958
4514,0.084912,0.101742
4515,0.19158,0.201745
4516,0.040556,0.041876
4517,0.046947,0.051403
4518,0.123966,0.132514
4519,0.172352,0.184549
4520,0.119201,0.133274
4521,0.343129,0.380149
4522,0.074807,0.086953
4523,0.079971,0.088736
4524,0.114144,0.116656
4525,0.166373,0.155908
4526,0.089975,0.084204
4527,0.19019,0.175445
4528,0.065645,0.066661
4529,0.088736,0.0872
4530,0.114552,0.121313
4531,0.148606,0.185047
4532,0.069121,0.070606
4533,0.266562,0.281714
4534,0.074351,0.084269
4535,0.091614,0.10207
4536,0.142639,0.14344
4537,0.182439,0.183069
4538,0.079382,0.072368
4539,0.245585,0.224925
4540,0.068514,0.07049
4541,0.085421,0.093211
4542,0.065982,0.066967
4543,0.101389,0.103273
4544,0.0885,0.083675
4545,0.177924,0.183232
4546,0.056771,0.059222
4547,0.055601,0.058482
4548,0.073442,0.076308
4549,0.157324,0.163646
4550,0.062641,0.066453
4551,0.178665,0.173603
4552,0.04666,0.045256
4553,0.061507,0.06988
4554,0.15793,0.1453
4555,0.210648,0.179484
4556,0.091913,0.081919
4557,0.254144,0.229978
4558,0.07487,0.071606
4559,0.088913,0.082061
4560,0.055386,0.049361
4561,0.087574,0.081943
4562,0.090782,0.100236
4563,0.15953,0.139942
4564,0.041897,0.03972
4565,0.044494,0.042909
4566,0.083886,0.094336
4567,0.159408,0.160352
4568,0.151236,0.159273
4569,0.21268,0.21649
4570,0.058517,0.066636
4571,0.075714,0.084093
4572,0.200229,0.182953
4573,0.254004,0.23612
4574,0.147992,0.129579
4575,0.411526,0.381843
4576,0.091959,0.08264
4577,0.124864,0.105055
4578,0.218527,0.163343
4579,0.331529,0.26299
4580,0.257992,0.154699
4581,0.454431,0.389801
4582,0.12044,0.088414
4583,0.165347,0.107918
4584,0.032301,0.032576
4585,0.046986,0.051398
4586,0.021104,0.01886
4587,0.0759,0.076634
4588,0.020693,0.020982
4589,0.020344,0.020565
4590,0.065556,0.056096
4591,0.124415,0.108783
4592,0.062856,0.053943
4593,0.168939,0.155255
4594,0.038429,0.035799
4595,0.048113,0.039847
4596,0.075191,0.068225
4597,0.122605,0.116343
4598,0.039003,0.047665
4599,0.173845,0.157637
4600,0.045589,0.042953
4601,0.051607,0.052962
4602,0.183806,0.20497
4603,0.219444,0.239932
4604,0.081989,0.110333
4605,0.264729,0.324788
4606,0.085992,0.097433
4607,0.096753,0.106749
4608,0.061002,0.074862
4609,0.102374,0.120519
4610,0.070031,0.073996
4611,0.157237,0.161143
4612,0.049581,0.05712
4613,0.05836,0.06469
4614,0.079277,0.066955
4615,0.082911,0.092794
4616,0.041777,0.039904
4617,0.114412,0.124196
4618,0.033576,0.035455
4619,0.034022,0.033591
4620,0.106087,0.125966
4621,0.152509,0.165256
4622,0.173918,0.166342
4623,0.211467,0.238006
4624,0.073437,0.073822
4625,0.071673,0.075394
4626,0.066894,0.073035
4627,0.085024,0.090385
4628,0.040697,0.041474
4629,0.148701,0.16382
4630,0.038401,0.041114
4631,0.043222,0.045659
4632,0.041378,0.049487
4633,0.072252,0.069829
4634,0.036042,0.030625
4635,0.111181,0.112628
4636,0.030546,0.026423
4637,0.035538,0.039556
4638,0.11003,0.075667
4639,0.18676,0.085971
4640,0.064372,0.066402
4641,0.163933,0.129726
4642,0.058728,0.041783
4643,0.06662,0.047735
4644,0.15116,0.137354
4645,0.159939,0.1486
4646,0.105126,0.075717
4647,0.287865,0.254486
4648,0.089432,0.061381
4649,0.096612,0.073958
4650,0.060825,0.106889
4651,0.134637,0.135071
4652,0.062135,0.128758
4653,0.197948,0.25323
4654,0.057628,0.066832
4655,0.065928,0.080802
4656,0.092774,0.057011
4657,0.150253,0.102084
4658,0.121986,0.051765
4659,0.223137,0.134741
4660,0.06236,0.031547
4661,0.094839,0.049826
4662,0.058826,0.108508
4663,0.106116,0.200071
4664,0.065692,0.137916
4665,0.16171,0.258986
4666,0.041023,0.064595
4667,0.042782,0.07877
4668,0.162018,0.145337
4669,0.264552,0.230388
4670,0.301782,0.109251
4671,0.403462,0.358815
4672,0.130867,0.093878
4673,0.206915,0.134726
4674,0.05856,0.041421
4675,0.075592,0.089303
4676,0.035636,0.04606
4677,0.14968,0.141951
4678,0.029725,0.030955
4679,0.037484,0.035841
4680,0.098733,0.126239
4681,0.15791,0.197519
4682,0.169315,0.170966
4683,0.311732,0.337454
4684,0.063362,0.087248
4685,0.104029,0.14574
4686,0.042607,0.076989
4687,0.069061,0.120517
4688,0.039445,0.074019
4689,0.133469,0.214357
4690,0.043787,0.061011
4691,0.046458,0.066453
4692,0.133631,0.12212
4693,0.142531,0.157976
4694,0.176386,0.185082
4695,0.251771,0.24059
4696,0.048788,0.055105
4697,0.085691,0.095687
4698,0.267548,0.261655
4699,0.325356,0.348337
4700,0.258436,0.263079
4701,0.52638,0.549743
4702,0.141252,0.163106
4703,0.150355,0.161514
4704,0.057726,0.077498
4705,0.095941,0.125323
4706,0.02921,0.039046
4707,0.157343,0.214601
4708,0.035716,0.044066
4709,0.049581,0.053312
4710,0.092018,0.117189
4711,0.16179,0.200623
4712,0.067808,0.06374
4713,0.191653,0.231362
4714,0.057933,0.072916
4715,0.062546,0.081651
4716,0.125888,0.11619
4717,0.164763,0.150675
4718,0.090471,0.09319
4719,0.33254,0.315068
4720,0.0696,0.064759
4721,0.087757,0.081833
4722,0.117333,0.114245
4723,0.206604,0.188351
4724,0.082074,0.070194
4725,0.251182,0.236712
4726,0.073339,0.06812
4727,0.086418,0.081854
4728,0.127404,0.162661
4729,0.198381,0.284602
4730,0.140466,0.150307
4731,0.260493,0.315326
4732,0.073316,0.093453
4733,0.092263,0.118266
4734,0.057445,0.054343
4735,0.094268,0.10444
4736,0.031543,0.033632
4737,0.113969,0.138479
4738,0.031824,0.033546
4739,0.036993,0.043684
4740,0.060693,0.06109
4741,0.148574,0.144482
4742,0.036174,0.037142
4743,0.201966,0.193559
4744,0.043854,0.039755
4745,0.069685,0.0676
4746,0.211253,0.165097
4747,0.214061,0.195564
4748,0.175965,0.116357
4749,0.398566,0.306775
4750,0.094303,0.079524
4751,0.129629,0.105192
4752,0.223548,0.166302
4753,0.309058,0.271525
4754,0.135681,0.142404
4755,0.42209,0.361526
4756,0.113259,0.093003
4757,0.148188,0.131616
4758,0.218666,0.209098
4759,0.375453,0.363629
4760,0.155808,0.150579
4761,0.435159,0.416747
4762,0.141293,0.132537
4763,0.200517,0.167646
4764,0.054745,0.050441
4765,0.096801,0.084672
4766,0.047921,0.050717
4767,0.200974,0.185415
4768,0.04096,0.039277
4769,0.066765,0.066308
4770,0.122386,0.085327
4771,0.193854,0.138376
4772,0.146095,0.100511
4773,0.245075,0.182527
4774,0.077325,0.058971
4775,0.098175,0.067304
4776,0.196315,0.193089
4777,0.274177,0.259268
4778,0.232888,0.240549
4779,0.41671,0.405172
4780,0.111835,0.114393
4781,0.142218,0.142024
4782,0.074379,0.055122
4783,0.093367,0.071982
4784,0.07432,0.070171
4785,0.186311,0.133292
4786,0.045794,0.035221
4787,0.055924,0.0517
4788,0.124274,0.105579
4789,0.25973,0.236891
4790,0.189897,0.208389
4791,0.322031,0.30096
4792,0.124741,0.110183
4793,0.132288,0.135781
4794,0.098806,0.085985
4795,0.204822,0.159982
4796,0.131741,0.089128
4797,0.311851,0.227099
4798,0.084513,0.063734
4799,0.100898,0.073091
4800,0.157632,0.122232
4801,0.321438,0.249844
4802,0.180796,0.134281
4803,0.318501,0.256576
4804,0.108862,0.083699
4805,0.134844,0.10387
4806,0.137631,0.114763
4807,0.213744,0.172158
4808,0.089665,0.066527
4809,0.341851,0.302144
4810,0.083645,0.067058
4811,0.076769,0.066695
4812,0.088541,0.069459
4813,0.157435,0.097306
4814,0.089959,0.086803
4815,0.201173,0.157739
4816,0.056575,0.046193
4817,0.067929,0.056447
4818,0.148814,0.101014
4819,0.270772,0.194983
4820,0.095463,0.073612
4821,0.342033,0.257626
4822,0.086015,0.065537
4823,0.10236,0.075828
4824,0.104733,0.143399
4825,0.173172,0.230652
4826,0.063342,0.085766
4827,0.275539,0.294593
4828,0.065711,0.079087
4829,0.070044,0.086448
4830,0.087225,0.055734
4831,0.179202,0.12986
4832,0.065965,0.047998
4833,0.248964,0.214769
4834,0.048862,0.042667
4835,0.080617,0.064674
4836,0.09625,0.085182
4837,0.155586,0.12363
4838,0.11644,0.127025
4839,0.211919,0.208131
4840,0.069669,0.051564
4841,0.093312,0.093614
4842,0.056215,0.074618
4843,0.061675,0.069269
4844,0.052324,0.055136
4845,0.155051,0.162631
4846,0.038144,0.044475
4847,0.04604,0.04467
4848,0.07345,0.062424
4849,0.055725,0.058077
4850,0.050344,0.042938
4851,0.147737,0.061943
4852,0.206458,0.118724
4853,0.101587,0.047883
4854,0.160822,0.16728
4855,0.057477,0.062419
4856,0.087009,0.080338
4857,0.106302,0.118142
4858,0.085333,0.132667
4859,0.068758,0.094147
4860,0.160553,0.108948
4861,0.116537,0.06644
4862,0.102098,0.075024
4863,0.165691,0.117507
4864,0.094742,0.092043
4865,0.117742,0.105978
4866,0.302847,0.189443
4867,0.1411,0.123223
4868,0.111197,0.087158
4869,0.041836,0.048839
4870,0.02317,0.030527
4871,0.031067,0.031004
4872,0.18223,0.259858
4873,0.101361,0.1583
4874,0.087457,0.142833
4875,0.105497,0.11932
4876,0.128913,0.152403
4877,0.078014,0.083675
4878,0.13429,0.106815
4879,0.218072,0.166245
4880,0.134178,0.103367
4881,0.063658,0.076789
4882,0.041987,0.043588
4883,0.037922,0.046014
4884,0.218387,0.202495
4885,0.264956,0.233922
4886,0.126694,0.118354
4887,0.115515,0.1529
4888,0.05563,0.077951
4889,0.056959,0.084231
4890,0.084719,0.063081
4891,0.082054,0.064174
4892,0.061104,0.045827
4893,0.063287,0.05588
4894,0.068664,0.064066
4895,0.05866,0.054439
4896,0.142845,0.158315
4897,0.1509,0.183951
4898,0.1158,0.11768
4899,0.090029,0.062164
4900,0.061401,0.048203
4901,0.065014,0.052814
4902,0.092219,0.080479
4903,0.105273,0.113972
4904,0.115194,0.108104
4905,0.075219,0.057993
4906,0.092,0.07914
4907,0.094883,0.075414
4908,0.034024,0.031777
4909,0.025532,0.026908
4910,0.026908,0.028371
4911,0.150949,0.12345
4912,0.291149,0.284457
4913,0.113807,0.095432
4914,0.083956,0.080832
4915,0.09916,0.110971
4916,0.066084,0.078287
4917,0.055132,0.051924
4918,0.076402,0.095515
4919,0.080094,0.085965
4920,0.235383,0.217436
4921,0.225556,0.161591
4922,0.178518,0.155502
4923,0.069576,0.07908
4924,0.0234,0.033348
4925,0.042047,0.049772
4926,0.154567,0.18395
4927,0.261883,0.295282
4928,0.111004,0.151331
4929,0.102431,0.122249
4930,0.069569,0.0858
4931,0.063319,0.074649
4932,0.109511,0.057914
4933,0.118947,0.058103
4934,0.076262,0.04031
4935,0.105391,0.107704
4936,0.087444,0.08837
4937,0.082255,0.085612
4938,0.071382,0.087716
4939,0.068485,0.087899
4940,0.061621,0.080204
4941,0.037871,0.034685
4942,0.039433,0.033538
4943,0.030206,0.032979
4944,0.125833,0.098634
4945,0.135638,0.151647
4946,0.099241,0.070003
4947,0.090415,0.066539
4948,0.057017,0.041861
4949,0.05917,0.051983
4950,0.107218,0.12765
4951,0.052087,0.096771
4952,0.069196,0.091869
4953,0.092139,0.098868
4954,0.079504,0.085739
4955,0.056122,0.075252
4956,0.07345,0.062424
4957,0.055725,0.058077
4958,0.050344,0.042938
4959,0.147737,0.061943
4960,0.206458,0.118724
4961,0.101587,0.047883
4962,0.160822,0.16728
4963,0.057477,0.062419
4964,0.087009,0.080338
4965,0.106302,0.118142
4966,0.085333,0.132667
4967,0.068758,0.094147
4968,0.160553,0.108948
4969,0.116537,0.06644
