bb_idx,MT_ICERFIRE
1943,0.193218
1944,0.193218
1945,0.247232
1946,
1947,0.249327
1948,0.143287
1949,0.143279
1950,0.25875
1951,
1952,0.262837
1953,0.126543
1954,0.123954
1955,0.169449
1956,
1957,0.1785
1958,0.112
1959,0.112
1960,0.219689
1961,
1962,0.141546
1963,0.088605
1964,0.088605
1965,0.124334
1966,
1967,0.108813
1968,0.204098
1969,0.204098
1970,0.221403
1971,
1972,0.221245
1973,0.147407
1974,0.147407
1975,0.172993
1976,
1977,0.172483
1978,0.133137
1979,0.133137
1980,0.153086
1981,
1982,0.156773
1983,0.125911
1984,0.125911
1985,0.17659
1986,
1987,0.174165
1988,0.177418
1989,0.177418
1990,0.183413
1991,
1992,0.178372
1993,0.210937
1994,0.210937
1995,0.146821
1996,
1997,0.144619
1998,0.184302
1999,0.163535
2000,0.23433
2001,
2002,0.165954
2003,0.180736
2004,0.180736
2005,0.1668
2006,
2007,0.190762
2008,0.139016
2009,
2010,0.171965
2011,0.167629
2012,0.12972
2013,
2014,0.180504
2015,0.13513
2016,0.162343
2017,
2018,0.162804
2019,0.141043
2020,0.242053
2021,
2022,0.242533
2023,0.277032
2024,0.157614
2025,
2026,0.239256
2027,0.236956
2028,0.218171
2029,
2030,0.222364
2031,0.203093
2032,0.105885
2033,
2034,0.171221
2035,0.161241
2036,0.16053
2037,
2038,0.204207
2039,0.168301
2040,0.15716
2041,
2042,0.166684
2043,0.1331
2044,0.130792
2045,
2046,0.137667
2047,0.146478
2048,0.221806
2049,
2050,0.263356
2051,0.273447
2052,0.15399
2053,
2054,0.190296
2055,0.188001
2056,0.205515
2057,
2058,0.190499
2059,0.192396
2060,0.152504
2061,
2062,0.18431
2063,0.16999
2064,0.160557
2065,
2066,0.217941
2067,0.19498
2068,0.14149
2069,
2070,0.190142
2071,0.182798
2072,0.190134
2073,
2074,0.222154
2075,0.228874
2076,0.145195
2077,
2078,0.21767
2079,0.213245
2080,0.240198
2081,
2082,0.276961
2083,0.262764
2084,0.13982
2085,
2086,0.283971
2087,0.266174
2088,0.173363
2089,
2090,0.240541
2091,0.201816
2092,0.142804
2093,
2094,0.202179
2095,0.193919
2096,0.146839
2097,
2098,0.232237
2099,0.179377
2100,0.17713
2101,
2102,0.177897
2103,0.176703
2104,0.178311
2105,
2106,0.219545
2107,0.205941
2108,0.160399
2109,
2110,0.205831
2111,0.211557
2112,0.194631
2113,
2114,0.220549
2115,0.214355
2116,0.161078
2117,
2118,0.192947
2119,0.183231
2120,0.184233
2121,
2122,0.231076
2123,0.205132
2124,0.131616
2125,
2126,0.195513
2127,0.183169
2128,0.171409
2129,
2130,0.222366
2131,0.209156
2132,0.118847
2133,
2134,0.169124
2135,0.165645
2136,0.165747
2137,
2138,0.158912
2139,0.159124
2140,0.223469
2141,
2142,0.212717
2143,0.2367
2144,0.173723
2145,
2146,0.227002
2147,0.223637
2148,0.253874
2149,
2150,0.228757
2151,0.234307
2152,0.186166
2153,
2154,0.238498
2155,0.231295
2156,0.169871
2157,
2158,0.259692
2159,0.199734
2160,0.180625
2161,
2162,0.20693
2163,0.192955
2164,0.184058
2165,
2166,0.28436
2167,0.301857
2168,0.134943
2169,
2170,0.160281
2171,0.138668
2172,0.134837
2173,
2174,0.179145
2175,0.158021
2176,0.109263
2177,
2178,0.130155
2179,0.128053
2180,0.21469
2181,
2182,0.203664
2183,0.200874
2184,0.114994
2185,
2186,0.165422
2187,0.16103
2188,0.196281
2189,
2190,0.15196
2191,0.145554
2192,0.173195
2193,
2194,0.197421
2195,0.245096
2196,0.178917
2197,
2198,0.265393
2199,0.204892
2200,0.148981
2201,
2202,0.161596
2203,0.134227
2204,0.122733
2205,
2206,0.137474
2207,0.150406
2208,0.11882
2209,
2210,0.181063
2211,0.171329
2212,0.096731
2213,
2214,0.085793
2215,0.089028
2216,0.189104
2217,
2218,0.15604
2219,0.151235
2220,0.086468
2221,
2222,0.127428
2223,0.128992
2224,0.195177
2225,
2226,0.136545
2227,0.137419
2228,0.136506
2229,
2230,0.179788
2231,0.174181
2232,0.133687
2233,
2234,0.146167
2235,0.135549
2236,0.130369
2237,
2238,0.126361
2239,0.13215
2240,0.106867
2241,
2242,0.119399
2243,0.120162
2244,0.14005
2245,
2246,0.124685
2247,0.12239
2248,0.110189
2249,
2250,0.124462
2251,0.118508
2252,0.156486
2253,
2254,0.134809
2255,0.131378
2256,0.100715
2257,
2258,0.114989
2259,0.123296
2260,0.168919
2261,
2262,0.136665
2263,0.130108
2264,0.133875
2265,0.14026
2266,
2267,0.191109
2268,0.184377
2269,
2270,0.11789
2271,0.163225
2272,
2273,0.165383
2274,0.141019
2275,
2276,0.11973
2277,0.141148
2278,
2279,0.151062
2280,0.152092
2281,
2282,0.100398
2283,0.150864
2284,
2285,0.205903
2286,0.173539
2287,
2288,0.131056
2289,0.156823
2290,
2291,0.097035
2292,0.097653
2293,
2294,0.112135
2295,0.091438
2296,
2297,0.096693
2298,0.090177
2299,
2300,0.148117
2301,0.119538
2302,
2303,0.09826
2304,0.109928
2305,
2306,0.151176
2307,0.106777
2308,
2309,0.157594
2310,0.183622
2311,
2312,0.121453
2313,0.180622
2314,
2315,0.14092
2316,0.142747
2317,
2318,0.117891
2319,0.134883
2320,
2321,0.129236
2322,0.122266
2323,
2324,0.110265
2325,0.113867
2326,
2327,0.198292
2328,0.180673
2329,
2330,0.116148
2331,0.197554
2332,
2333,0.174085
2334,0.156512
2335,
2336,0.140071
2337,0.147457
2338,
2339,0.138392
2340,0.141121
2341,
2342,0.155907
2343,0.157696
2344,
2345,0.116899
2346,0.145175
2347,
2348,0.159975
2349,0.149725
2350,
2351,0.130135
2352,0.144406
2353,
2354,0.126032
2355,0.129417
2356,
2357,0.157064
2358,0.160389
2359,
2360,0.133875
2361,0.14026
2362,
2363,0.191109
2364,0.184377
2365,
2366,0.11789
2367,0.163225
2368,
2369,0.165383
2370,0.141019
2371,
2372,0.11973
2373,0.141148
2374,
2375,0.151062
2376,0.152092
2377,
2378,0.100398
2379,0.150864
2380,
2381,0.205903
2382,0.173539
2383,
2384,0.265058
2385,0.260854
2386,
2387,0.11726
2388,0.222486
2389,
2390,0.189072
2391,0.183265
2392,
2393,0.176973
2394,0.231338
2395,
2396,0.198281
2397,0.193417
2398,
2399,0.173995
2400,0.210194
2401,
2402,0.196733
2403,0.187937
2404,
2405,0.191061
2406,0.208263
2407,
2408,0.126582
2409,0.144643
2410,
2411,0.155622
2412,0.156833
2413,
2414,0.1425
2415,0.150724
2416,
2417,0.124809
2418,0.138988
2419,
2420,0.114665
2421,0.116671
2422,
2423,0.127079
2424,0.114528
2425,
2426,0.095926
2427,0.100394
2428,
2429,0.131477
2430,0.102748
2431,
2432,0.150215
2433,0.190143
2434,
2435,0.12294
2436,0.162543
2437,
2438,0.142044
2439,0.139998
2440,
2441,0.140962
2442,0.141642
2443,
2444,0.169845
2445,0.156769
2446,
2447,0.148163
2448,0.148384
2449,
2450,0.178918
2451,0.164278
2452,
2453,0.155058
2454,0.185832
2455,
2456,0.20905
2457,0.260503
2458,
2459,0.186898
2460,0.272996
2461,
2462,0.140315
2463,0.208032
2464,
2465,0.143045
2466,0.158624
2467,
2468,0.163179
2469,0.166476
2470,
2471,0.141795
2472,0.178588
2473,
2474,0.156268
2475,0.16518
2476,
2477,0.167614
2478,0.193095
2479,
2480,0.175725
2481,0.207551
2482,
2483,0.120045
2484,0.148341
2485,
2486,0.131224
2487,0.122388
2488,
2489,0.188882
2490,0.210073
2491,
2492,0.170078
2493,0.233316
2494,
2495,0.165202
2496,0.210085
2497,
2498,0.180417
2499,0.234198
2500,
2501,0.121504
2502,0.169154
2503,
2504,0.148013
2505,0.16088
2506,
2507,0.126556
2508,0.135008
2509,
2510,0.176614
2511,0.150256
2512,
2513,0.161037
2514,0.175939
2515,
2516,0.201022
2517,0.197742
2518,
2519,0.210348
2520,0.248321
2521,
2522,0.186663
2523,0.177672
2524,
2525,0.17403
2526,0.199594
2527,
2528,0.166735
2529,0.185929
2530,
2531,0.126486
2532,0.165529
2533,
2534,0.116274
2535,0.111781
2536,
2537,0.13588
2538,0.124984
2539,
2540,0.117708
2541,0.126406
2542,
2543,0.133894
2544,0.126772
2545,
2546,0.123087
2547,0.127917
2548,
2549,0.104909
2550,0.110079
2551,
2552,0.152607
2553,0.159443
2554,0.174676
2555,0.174838
2556,0.163573
2557,0.177177
2558,0.164982
2559,0.179837
2560,0.167807
2561,0.185923
2562,0.135218
2563,0.15898
2564,0.158187
2565,0.154854
2566,0.156069
2567,0.14752
2568,0.161921
2569,0.166191
2570,0.157023
2571,0.154382
2572,0.200468
2573,0.181806
2574,0.16662
2575,0.186566
2576,0.18869
2577,0.153816
2578,0.193232
2579,0.1974
2580,0.191986
2581,0.191571
2582,0.184539
2583,0.144861
2584,0.190078
2585,0.187857
2586,0.18776
2587,0.179112
2588,0.19915
2589,0.214237
2590,0.241276
2591,0.199169
2592,0.16302
2593,0.305621
2594,0.31092
2595,0.273279
2596,0.323313
2597,0.212289
2598,0.250531
2599,0.279432
2600,0.205519
2601,0.301355
2602,0.106142
2603,0.216471
2604,0.213366
2605,0.207418
2606,0.187398
2607,0.159375
2608,0.209705
2609,0.24546
2610,0.216355
2611,0.165817
2612,0.089292
2613,0.185498
2614,0.153519
2615,0.134824
2616,0.141644
2617,0.184399
2618,0.191826
2619,0.183179
2620,0.149395
2621,0.15691
2622,0.191867
2623,0.156473
2624,0.163657
2625,0.221314
2626,0.165233
2627,0.17562
2628,0.208462
2629,0.233369
2630,0.234908
2631,0.204417
2632,0.11544
2633,0.140346
2634,0.134323
2635,0.111561
2636,0.155996
2637,0.105531
2638,0.120036
2639,0.108644
2640,0.089962
2641,0.120036
2642,0.13342
2643,0.126999
2644,0.126294
2645,0.134258
2646,0.100449
2647,0.107536
2648,0.120745
2649,0.12276
2650,0.136918
2651,0.097268
2652,0.135071
2653,0.10415
2654,0.104874
2655,0.100382
2656,0.113567
2657,0.08912
2658,0.095951
2659,0.096918
2660,0.096482
2661,0.095951
2662,0.106784
2663,0.097351
2664,0.097746
2665,0.098624
2666,0.097351
2667,0.088049
2668,0.093957
2669,0.093957
2670,0.093957
2671,0.093927
2672,0.152607
2673,0.159443
2674,0.174676
2675,0.174838
2676,0.163573
2677,0.177177
2678,0.164982
2679,0.179837
2680,0.167807
2681,0.185923
2682,0.135218
2683,0.15898
2684,0.158187
2685,0.154854
2686,0.156069
2687,0.14752
2688,0.161921
2689,0.166191
2690,0.157023
2691,0.154382
2692,0.200468
2693,0.181806
2694,0.16662
2695,0.186566
2696,0.18869
2697,0.153816
2698,0.193232
2699,0.1974
2700,0.191986
2701,0.191571
2702,0.184539
2703,0.144861
2704,0.190078
2705,0.187857
2706,0.18776
2707,0.179112
2708,0.19915
2709,0.214237
2710,0.241276
2711,0.199169
2712,0.113252
2713,0.14896
2714,0.149577
2715,0.128763
2716,0.128763
2717,0.110346
2718,0.128626
2719,0.121535
2720,0.12005
2721,0.108194
2722,0.093459
2723,0.089229
2724,0.091741
2725,0.098981
2726,0.093225
2727,0.146618
2728,0.112033
2729,0.11595
2730,0.126463
2731,0.114403
2732,0.099943
2733,0.149736
2734,0.128322
2735,0.125093
2736,0.126184
2737,0.146068
2738,0.100107
2739,0.119371
2740,0.115863
2741,0.125083
2742,0.144674
2743,0.132913
2744,0.135106
2745,0.163004
2746,0.132151
2747,0.116487
2748,0.165971
2749,0.164901
2750,0.145587
2751,0.165971
2752,0.152607
2753,0.159443
2754,0.174676
2755,0.174838
2756,0.163573
2757,0.177177
2758,0.164982
2759,0.179837
2760,0.167807
2761,0.185923
2762,0.135218
2763,0.15898
2764,0.158187
2765,0.154854
2766,0.156069
2767,0.14752
2768,0.161921
2769,0.166191
2770,0.157023
2771,0.154382
2772,0.200468
2773,0.181806
2774,0.16662
2775,0.186566
2776,0.18869
2777,0.153816
2778,0.193232
2779,0.1974
2780,0.191986
2781,0.191571
2782,0.184539
2783,0.144861
2784,0.190078
2785,0.187857
2786,0.18776
2787,0.179112
2788,0.19915
2789,0.214237
2790,0.241276
2791,0.199169
2792,0.113252
2793,0.14896
2794,0.149577
2795,0.128763
2796,0.128763
2797,0.110346
2798,0.128626
2799,0.121535
2800,0.12005
2801,0.108194
2802,0.093459
2803,0.089229
2804,0.091741
2805,0.098981
2806,0.093225
2807,0.146618
2808,0.112033
2809,0.11595
2810,0.126463
2811,0.114403
2812,0.099943
2813,0.149736
2814,0.128322
2815,0.125093
2816,0.126184
2817,0.146068
2818,0.100107
2819,0.119371
2820,0.115863
2821,0.125083
2822,0.144674
2823,0.132913
2824,0.135106
2825,0.163004
2826,0.132151
2827,0.116487
2828,0.165971
2829,0.164901
2830,0.145587
2831,0.165971
2832,0.180463
2833,0.209402
2834,0.220102
2835,0.209517
2836,0.222402
2837,0.135143
2838,0.218383
2839,0.220712
2840,0.205711
2841,0.218383
2842,0.15404
2843,0.180399
2844,0.203724
2845,0.176954
2846,0.195843
2847,0.101225
2848,0.165958
2849,0.162964
2850,0.152236
2851,0.132808
2852,0.124157
2853,0.148532
2854,0.130995
2855,0.125089
2856,0.12295
2857,0.131015
2858,0.152712
2859,0.133009
2860,0.132463
2861,0.138588
2862,0.128187
2863,0.159626
2864,0.165291
2865,0.160462
2866,0.144644
2867,0.16693
2868,0.109251
2869,0.148046
2870,0.158965
2871,0.145062
2872,0.128489
2873,0.184486
2874,0.190057
2875,0.194384
2876,0.157584
2877,0.166275
2878,0.174637
2879,0.186286
2880,0.149398
2881,0.199651
2882,0.100707
2883,0.126849
2884,0.128416
2885,0.126849
2886,0.126041
2887,0.175207
2888,0.145006
2889,0.159412
2890,0.157313
2891,0.134843
2892,0.141606
2893,0.196585
2894,0.159831
2895,0.155286
2896,0.155286
2897,0.144135
2898,0.169396
2899,0.166208
2900,0.147812
2901,0.162289
2902,0.255857
2903,0.17335
2904,0.207142
2905,0.274822
2906,0.213172
2907,0.135223
2908,0.346516
2909,0.344293
2910,0.29952
2911,0.294132
2912,0.120701
2913,0.200389
2914,0.194499
2915,0.149739
2916,0.248093
2917,0.173963
2918,0.146496
2919,0.177439
2920,0.177834
2921,0.180952
2922,0.131393
2923,0.238067
2924,0.241708
2925,0.241252
2926,0.171995
2927,0.109201
2928,0.161424
2929,0.158502
2930,0.124913
2931,0.149113
2932,0.173774
2933,0.163827
2934,0.16213
2935,0.16119
2936,0.161583
2937,0.116617
2938,0.189862
2939,0.2018
2940,0.211842
2941,0.158634
2942,0.220519
2943,0.172799
2944,0.221904
2945,0.227089
2946,0.213044
2947,0.131662
2948,0.22251
2949,0.229856
2950,0.22251
2951,0.237847
2952,0.145895
2953,0.180108
2954,0.187059
2955,0.187059
2956,0.180108
2957,0.178374
2958,0.161572
2959,0.193076
2960,0.193989
2961,0.193989
2962,0.193076
2963,0.193076
2964,0.152156
2965,0.157721
2966,0.160072
2967,0.160072
2968,0.157721
2969,0.157721
2970,0.123159
2971,0.157768
2972,0.186458
2973,0.186458
2974,0.157768
2975,0.157768
2976,0.116343
2977,0.157758
2978,0.162143
2979,0.162143
2980,0.157758
2981,0.157758
2982,0.11178
2983,0.188645
2984,0.193402
2985,0.19342
2986,0.188645
2987,0.188645
2988,0.12302
2989,0.157209
2990,0.164768
2991,0.164768
2992,0.157209
2993,0.157209
2994,0.075022
2995,0.10883
2996,0.156555
2997,0.156555
2998,0.10883
2999,0.10883
3000,0.121892
3001,0.119141
3002,0.154494
3003,0.154494
3004,0.119141
3005,0.119141
3006,0.113305
3007,0.082007
3008,0.080077
3009,0.090269
3010,0.079493
3011,0.081453
3012,0.148256
3013,0.137833
3014,0.174647
3015,0.174647
3016,0.137833
3017,0.137833
3018,0.137284
3019,0.13376
3020,0.115172
3021,0.104981
3022,0.13376
3023,0.13376
3024,0.143308
3025,0.126204
3026,0.132739
3027,0.147037
3028,0.126698
3029,0.131618
3030,0.077994
3031,0.078067
3032,0.085277
3033,0.085277
3034,0.078067
3035,0.078067
3036,0.086891
3037,0.081362
3038,0.097939
3039,0.097939
3040,0.081362
3041,0.081362
3042,0.104865
3043,0.085327
3044,0.085542
3045,0.085542
3046,0.085327
3047,0.084751
3048,0.08386
3049,0.084303
3050,0.084532
3051,0.084532
3052,0.084303
3053,0.075152
3054,0.089012
3055,0.091805
3056,0.087308
3057,0.087308
3058,0.091805
3059,0.091805
3060,0.088801
3061,0.091893
3062,0.080735
3063,0.087102
3064,0.091893
3065,0.091893
3066,0.093291
3067,0.094551
3068,0.087833
3069,0.097246
3070,0.094551
3071,0.094551
3072,0.083733
3073,0.085897
3074,0.074438
3075,0.08691
3076,0.085897
3077,0.085897
3078,0.160095
3079,0.214813
3080,0.219026
3081,0.219026
3082,0.214813
3083,0.214813
3084,0.154647
3085,0.166834
3086,0.215608
3087,0.216923
3088,0.165245
3089,0.151513
3090,0.195772
3091,0.208017
3092,0.247633
3093,0.252985
3094,0.184185
3095,0.205295
3096,0.201958
3097,0.195805
3098,0.197968
3099,0.197968
3100,0.195805
3101,0.195805
3102,0.180163
3103,0.188854
3104,0.207807
3105,0.207807
3106,0.188854
3107,0.188854
3108,0.154716
3109,0.200361
3110,0.210589
3111,0.210589
3112,0.200361
3113,0.200361
3114,0.126589
3115,0.18144
3116,0.169524
3117,0.169524
3118,0.18144
3119,0.18144
3120,0.115347
3121,0.149952
3122,0.164083
3123,0.164083
3124,0.149952
3125,0.149952
3126,0.123706
3127,0.134632
3128,0.133663
3129,0.122655
3130,0.122491
3131,0.132896
3132,0.195811
3133,0.167354
3134,0.156293
3135,0.156293
3136,0.155927
3137,0.16707
3138,0.21935
3139,0.186737
3140,0.180318
3141,0.180318
3142,0.186737
3143,0.186737
3144,0.206803
3145,0.218381
3146,0.235335
3147,0.235335
3148,0.218381
3149,0.218381
3150,0.129665
3151,0.17608
3152,0.161899
3153,0.163257
3154,0.17606
3155,0.175817
3156,0.13093
3157,0.174437
3158,0.180748
3159,0.169469
3160,0.174437
3161,0.174437
3162,0.17076
3163,0.203557
3164,0.211954
3165,0.211037
3166,0.203557
3167,0.203557
3168,0.19877
3169,0.16077
3170,0.193615
3171,0.193615
3172,0.16077
3173,0.16077
3174,0.11178
3175,0.188645
3176,0.193402
3177,0.19342
3178,0.188645
3179,0.188645
3180,0.12302
3181,0.157209
3182,0.164768
3183,0.164768
3184,0.157209
3185,0.157209
3186,0.075022
3187,0.10883
3188,0.156555
3189,0.156555
3190,0.10883
3191,0.10883
3192,0.121892
3193,0.119141
3194,0.154494
3195,0.154494
3196,0.119141
3197,0.119141
3198,0.113305
3199,0.082007
3200,0.080077
3201,0.090269
3202,0.079493
3203,0.081453
3204,0.148256
3205,0.137833
3206,0.174647
3207,0.174647
3208,0.137833
3209,0.137833
3210,0.137284
3211,0.13376
3212,0.115172
3213,0.104981
3214,0.13376
3215,0.13376
3216,0.143308
3217,0.126204
3218,0.132739
3219,0.147037
3220,0.126698
3221,0.131618
3222,0.178712
3223,0.175933
3224,0.178221
3225,0.178221
3226,0.175933
3227,0.175933
3228,0.158245
3229,0.175556
3230,0.18168
3231,0.181579
3232,0.175067
3233,0.173973
3234,0.13168
3235,0.18554
3236,0.181704
3237,0.182004
3238,0.154093
3239,0.180036
3240,0.163684
3241,0.179168
3242,0.171733
3243,0.171733
3244,0.179168
3245,0.179168
3246,0.14625
3247,0.152482
3248,0.15855
3249,0.15855
3250,0.152482
3251,0.152482
3252,0.137635
3253,0.151283
3254,0.157361
3255,0.182214
3256,0.151283
3257,0.151283
3258,0.112417
3259,0.146956
3260,0.133634
3261,0.149321
3262,0.146956
3263,0.146956
3264,0.137114
3265,0.142413
3266,0.142165
3267,0.129119
3268,0.131007
3269,0.133597
3270,0.229705
3271,0.222128
3272,0.215309
3273,0.215309
3274,0.222128
3275,0.222128
3276,0.181249
3277,0.272651
3278,0.302473
3279,0.302473
3280,0.272651
3281,0.272651
3282,0.212222
3283,0.277425
3284,0.256554
3285,0.256535
3286,0.276972
3287,0.277425
3288,0.178472
3289,0.208911
3290,0.199844
3291,0.206519
3292,0.225258
3293,0.199153
3294,0.155588
3295,0.221697
3296,0.291235
3297,0.279875
3298,0.220701
3299,0.234957
3300,0.229248
3301,0.222845
3302,0.212826
3303,0.212826
3304,0.222845
3305,0.222845
3306,0.230807
3307,0.193593
3308,0.249988
3309,0.240159
3310,0.174664
3311,0.191925
3312,0.222622
3313,0.231357
3314,0.256239
3315,0.256239
3316,0.231357
3317,0.231357
3318,0.096649
3319,0.152907
3320,0.153264
3321,0.153264
3322,0.152907
3323,0.15289
3324,0.091004
3325,0.128228
3326,0.136194
3327,0.136194
3328,0.128228
3329,0.128228
3330,0.088423
3331,0.090972
3332,0.098578
3333,0.098578
3334,0.090972
3335,0.090972
3336,0.12019
3337,0.092828
3338,0.117056
3339,0.117056
3340,0.092828
3341,0.092828
3342,0.136199
3343,0.103312
3344,0.100461
3345,0.100461
3346,0.103312
3347,0.103312
3348,0.138649
3349,0.138518
3350,0.132313
3351,0.132313
3352,0.138518
3353,0.138518
3354,0.148245
3355,0.162536
3356,0.13148
3357,0.129972
3358,0.149127
3359,0.163
3360,0.167766
3361,0.189234
3362,0.181749
3363,0.181749
3364,0.189234
3365,0.189234
3366,0.131192
3367,0.100174
3368,0.092145
3369,0.092145
3370,0.100174
3371,0.100174
3372,0.11449
3373,0.10529
3374,0.162076
3375,0.162076
3376,0.10529
3377,0.10529
3378,0.119288
3379,0.124157
3380,0.116525
3381,0.116525
3382,0.124157
3383,0.124157
3384,0.132033
3385,0.114958
3386,0.096205
3387,0.083491
3388,0.114958
3389,0.114958
3390,0.096234
3391,0.087225
3392,0.107806
3393,0.091613
3394,0.102082
3395,0.100511
3396,0.12323
3397,0.123376
3398,0.11867
3399,0.11867
3400,0.123376
3401,0.123376
3402,0.120642
3403,0.12243
3404,0.123229
3405,0.123229
3406,0.12243
3407,0.12243
3408,0.146559
3409,0.118419
3410,0.12214
3411,0.12214
3412,0.118419
3413,0.118419
3414,0.141766
3415,0.214633
3416,0.218653
3417,0.218653
3418,0.214633
3419,0.214633
3420,0.157166
3421,0.188174
3422,0.147642
3423,0.147642
3424,0.188174
3425,0.188174
3426,0.150751
3427,0.186033
3428,0.209454
3429,0.209454
3430,0.186033
3431,0.186033
3432,0.165242
3433,0.198649
3434,0.226973
3435,0.226973
3436,0.198649
3437,0.198649
3438,0.165127
3439,0.169227
3440,0.178445
3441,0.178445
3442,0.169227
3443,0.169227
3444,0.133753
3445,0.168152
3446,0.202324
3447,0.202324
3448,0.168152
3449,0.168152
3450,0.136952
3451,0.178129
3452,0.181565
3453,0.181565
3454,0.178129
3455,0.178129
3456,0.129191
3457,0.161633
3458,0.167325
3459,0.167325
3460,0.161633
3461,0.161633
3462,0.092615
3463,0.12574
3464,0.136427
3465,0.136427
3466,0.12574
3467,0.12574
3468,0.108485
3469,0.117897
3470,0.188911
3471,0.188911
3472,0.117897
3473,0.106136
3474,0.103992
3475,0.093067
3476,0.084931
3477,0.097078
3478,0.080959
3479,0.081677
3480,0.143552
3481,0.117215
3482,0.168625
3483,0.168606
3484,0.118037
3485,0.115545
3486,0.18788
3487,0.163095
3488,0.13722
3489,0.145628
3490,0.163095
3491,0.163095
3492,0.151791
3493,0.154124
3494,0.144753
3495,0.144753
3496,0.154124
3497,0.154124
3498,0.121927
3499,0.149686
3500,0.139265
3501,0.139284
3502,0.149686
3503,0.149686
3504,0.100508
3505,0.153845
3506,0.151167
3507,0.15164
3508,0.153845
3509,0.153443
3510,0.099956
