bb_idx,MT_HLAthena,WT_HLAthena
221,0.608619655668735,0.639994257274601
222,,
223,0.0221287144323772,0.0230013458368679
224,0.183300480047344,0.314465106071697
225,0.804987880256441,0.355597974318597
226,,
227,0.149672272250367,0.0201777142147572
228,0.0399073774515677,0.0624123134896056
229,0.0717193019476124,0.0787260954028978
230,,
231,0.129346844407782,0.10386022270476
232,0.436413967443837,0.371763951331377
233,0.0684782178451618,0.0587092320978021
234,,
235,0.0166594707953563,0.0323720834201797
236,0.0538649472653762,0.0381659373741261
237,0.0383059067392929,0.0508462388158983
238,,
239,0.029323912038429,0.0196246387023065
240,0.0584886242092277,0.0709895676726268
241,0.444464024239116,0.55088835325506
242,,
243,0.316049748146907,0.181682449374865
244,0.0649936228576634,0.0441990770684141
245,0.0239525219118756,0.0262494017348217
246,,
247,0.0276559415916886,0.01538563653222
248,0.191452830649602,0.103898311508561
249,0.0190828584535565,0.0554797410395824
250,,
251,0.0498957490600232,0.0320850144825979
252,0.759921678900719,0.805895239777035
253,0.0136191276603818,0.0163285057209173
254,,
255,0.0234253597612325,0.0204486348787517
256,0.0441415322963722,0.591628455794934
257,0.0177875130005608,0.034418147656187
258,,
259,0.0478583222449136,0.0309296605131951
260,0.0869771671261535,0.0940640529979848
261,0.0262601521791819,0.0347805952468965
262,,
263,0.0230131486476037,0.0520003981034582
264,0.0227505291267233,0.0265318043559091
265,0.0158327709032973,0.0177702328197888
266,,
267,0.0166078041640402,0.0701509425109382
268,0.0963518762220499,0.0473389349095265
269,0.0213863592698342,0.0197184464729313
270,,
271,0.0168386702532492,0.013732169328998
272,0.0647010095068253,0.0548880736725146
273,0.0645520526307842,0.0704037333337409
274,,
275,0.0879222099523758,0.0702137261958948
276,0.0685259223902702,0.104112257298806
277,0.140610686291216,0.144449127030869
278,,
279,0.0406584305986245,0.0095997934832768
280,0.139095088854406,0.14677870877915
281,0.508670090180304,0.416331706361638
282,,
283,0.072487063281652,0.168977102026757
284,0.0493477887820013,0.0358056026611949
285,0.0252124299123857,0.0238982470437703
286,,
287,0.0418579102015226,0.053254942337258
288,,
289,0.0555523829922701,0.108797438515143
290,,
291,,
292,0.00655607094086,0.006520095958735
293,,
294,,
295,0.0155752949904935,0.0154523782877125
296,,
297,,
298,0.089554845660718,0.0744548843345708
299,,
300,,
301,0.0560591805186252,0.0599767282372341
302,,
303,,
304,0.0227753853606474,0.0285440543420716
305,,
306,,
307,0.0075278561676289,0.0044642817616275
308,,
309,,
310,0.0734495544573292,0.0945461276873377
311,,
312,,
313,0.650240001910263,0.216482109866208
314,,
315,,
316,0.0331094098445546,0.0270589632978145
317,,
318,,
319,0.0134728130630618,0.013426748565285
320,,
321,,
322,0.0591448764795334,0.101389869385295
323,,
324,,
325,0.0687452356744972,0.0423607009307792
326,,
327,,
