baseline,method,threshold,cost_ratio_r,c_biopsy_anchor,c_miss_anchor_usd,exp_cost_normalized,treat_all_cost,treat_none_cost,net_benefit,prevalence
G,Q-VIB+TokFT,0.8564,8330.18,58.4,259447.0,472.456597,1.0,1666.03505,-1.466414,0.2
G,Q-VIB+TokFT,0.8613,8330.18,58.4,259447.0,472.456597,1.0,1666.03505,-1.533498,0.2
G,Q-VIB+TokFT,0.8663,8330.18,58.4,259447.0,472.456597,1.0,1666.03505,-1.605549,0.2
G,Q-VIB+TokFT,0.8712,8330.18,58.4,259447.0,472.456597,1.0,1666.03505,-1.683137,0.2
G,Q-VIB+TokFT,0.8762,8330.18,58.4,259447.0,472.453264,1.0,1666.03505,-1.743344,0.2
G,Q-VIB+TokFT,0.8811,8330.18,58.4,259447.0,472.453264,1.0,1666.03505,-1.832991,0.2
G,Q-VIB+TokFT,0.8861,8330.18,58.4,259447.0,472.453264,1.0,1666.03505,-1.930426,0.2
G,Q-VIB+TokFT,0.891,8330.18,58.4,259447.0,472.453264,1.0,1666.03505,-2.03671,0.2
G,Q-VIB+TokFT,0.896,8330.18,58.4,259447.0,500.217182,1.0,1666.03505,-2.15644,0.2
G,Q-VIB+TokFT,0.9009,8330.18,58.4,259447.0,500.217182,1.0,1666.03505,-2.284465,0.2
G,Q-VIB+TokFT,0.9059,8330.18,58.4,259447.0,500.217182,1.0,1666.03505,-2.425951,0.2
G,Q-VIB+TokFT,0.9108,8330.18,58.4,259447.0,500.217182,1.0,1666.03505,-2.583141,0.2
G,Q-VIB+TokFT,0.9158,8330.18,58.4,259447.0,500.213848,1.0,1666.03505,-2.722566,0.2
G,Q-VIB+TokFT,0.9207,8330.18,58.4,259447.0,500.213848,1.0,1666.03505,-2.917686,0.2
G,Q-VIB+TokFT,0.9257,8330.18,58.4,259447.0,500.213848,1.0,1666.03505,-3.138786,0.2
G,Q-VIB+TokFT,0.9306,8330.18,58.4,259447.0,500.210515,1.0,1666.03505,-3.346725,0.2
G,Q-VIB+TokFT,0.9356,8330.18,58.4,259447.0,500.207182,1.0,1666.03505,-3.586092,0.2
G,Q-VIB+TokFT,0.9405,8330.18,58.4,259447.0,500.207182,1.0,1666.03505,-3.917425,0.2
G,Q-VIB+TokFT,0.9455,8330.18,58.4,259447.0,500.207182,1.0,1666.03505,-4.308889,0.2
G,Q-VIB+TokFT,0.9504,8330.18,58.4,259447.0,527.971099,1.0,1666.03505,-4.781819,0.2
G,Q-VIB+TokFT,0.9554,8330.18,58.4,259447.0,527.967766,1.0,1666.03505,-5.284208,0.2
G,Q-VIB+TokFT,0.9603,8330.18,58.4,259447.0,583.495601,1.0,1666.03505,-5.998346,0.2
G,Q-VIB+TokFT,0.9653,8330.18,58.4,259447.0,611.256185,1.0,1666.03505,-6.818101,0.2
G,Q-VIB+TokFT,0.9702,8330.18,58.4,259447.0,611.256185,1.0,1666.03505,-8.013164,0.2
G,Q-VIB+TokFT,0.9752,8330.18,58.4,259447.0,611.252852,1.0,1666.03505,-9.553496,0.2
G,Q-VIB+TokFT,0.9801,8330.18,58.4,259447.0,639.016769,1.0,1666.03505,-12.025939,0.2
G,Q-VIB+TokFT,0.9851,8330.18,58.4,259447.0,750.059106,1.0,1666.03505,-15.264775,0.2
G,Q-VIB+TokFT,0.99,8330.18,58.4,259447.0,777.806356,1.0,1666.03505,-21.343333,0.2
G,Q-VIB+TokFT,0.01,10000.0,58.4,259447.0,134.25,1.0,2000.0,0.179293,0.2
G,Q-VIB+TokFT,0.0149,10000.0,58.4,259447.0,167.5,1.0,2000.0,0.173469,0.2
G,Q-VIB+TokFT,0.0199,10000.0,58.4,259447.0,200.756667,1.0,2000.0,0.168292,0.2
G,Q-VIB+TokFT,0.0248,10000.0,58.4,259447.0,300.723333,1.0,2000.0,0.1559,0.2
G,Q-VIB+TokFT,0.0298,10000.0,58.4,259447.0,367.34,1.0,2000.0,0.14767,0.2
G,Q-VIB+TokFT,0.0347,10000.0,58.4,259447.0,367.3,1.0,2000.0,0.146414,0.2
G,Q-VIB+TokFT,0.0397,10000.0,58.4,259447.0,367.276667,1.0,2000.0,0.144869,0.2
G,Q-VIB+TokFT,0.0446,10000.0,58.4,259447.0,367.26,1.0,2000.0,0.143238,0.2
G,Q-VIB+TokFT,0.0496,10000.0,58.4,259447.0,367.25,1.0,2000.0,0.141416,0.2
G,Q-VIB+TokFT,0.0545,10000.0,58.4,259447.0,400.57,1.0,2000.0,0.136346,0.2
G,Q-VIB+TokFT,0.0595,10000.0,58.4,259447.0,400.566667,1.0,2000.0,0.134275,0.2
G,Q-VIB+TokFT,0.0644,10000.0,58.4,259447.0,400.556667,1.0,2000.0,0.132676,0.2
G,Q-VIB+TokFT,0.0694,10000.0,58.4,259447.0,400.556667,1.0,2000.0,0.130421,0.2
G,Q-VIB+TokFT,0.0743,10000.0,58.4,259447.0,400.546667,1.0,2000.0,0.128945,0.2
G,Q-VIB+TokFT,0.0793,10000.0,58.4,259447.0,433.866667,1.0,2000.0,0.124227,0.2
G,Q-VIB+TokFT,0.0842,10000.0,58.4,259447.0,433.866667,1.0,2000.0,0.122016,0.2
G,Q-VIB+TokFT,0.0892,10000.0,58.4,259447.0,433.863333,1.0,2000.0,0.120108,0.2
G,Q-VIB+TokFT,0.0941,10000.0,58.4,259447.0,433.863333,1.0,2000.0,0.117868,0.2
G,Q-VIB+TokFT,0.0991,10000.0,58.4,259447.0,433.863333,1.0,2000.0,0.115604,0.2
G,Q-VIB+TokFT,0.104,10000.0,58.4,259447.0,433.863333,1.0,2000.0,0.113315,0.2
G,Q-VIB+TokFT,0.109,10000.0,58.4,259447.0,433.856667,1.0,2000.0,0.111815,0.2
G,Q-VIB+TokFT,0.1139,10000.0,58.4,259447.0,433.846667,1.0,2000.0,0.110803,0.2
G,Q-VIB+TokFT,0.1189,10000.0,58.4,259447.0,433.84,1.0,2000.0,0.109441,0.2
G,Q-VIB+TokFT,0.1238,10000.0,58.4,259447.0,433.84,1.0,2000.0,0.107197,0.2
G,Q-VIB+TokFT,0.1288,10000.0,58.4,259447.0,433.836667,1.0,2000.0,0.10542,0.2
G,Q-VIB+TokFT,0.1337,10000.0,58.4,259447.0,433.836667,1.0,2000.0,0.103147,0.2
G,Q-VIB+TokFT,0.1387,10000.0,58.4,259447.0,433.836667,1.0,2000.0,0.100847,0.2
G,Q-VIB+TokFT,0.1436,10000.0,58.4,259447.0,433.833333,1.0,2000.0,0.09908,0.2
G,Q-VIB+TokFT,0.1486,10000.0,58.4,259447.0,433.833333,1.0,2000.0,0.096749,0.2
G,Q-VIB+TokFT,0.1535,10000.0,58.4,259447.0,433.833333,1.0,2000.0,0.094391,0.2
G,Q-VIB+TokFT,0.1585,10000.0,58.4,259447.0,433.83,1.0,2000.0,0.092634,0.2
G,Q-VIB+TokFT,0.1634,10000.0,58.4,259447.0,433.83,1.0,2000.0,0.090243,0.2
G,Q-VIB+TokFT,0.1684,10000.0,58.4,259447.0,433.83,1.0,2000.0,0.087824,0.2
G,Q-VIB+TokFT,0.1733,10000.0,58.4,259447.0,433.83,1.0,2000.0,0.085376,0.2
G,Q-VIB+TokFT,0.1783,10000.0,58.4,259447.0,433.826667,1.0,2000.0,0.083622,0.2
G,Q-VIB+TokFT,0.1832,10000.0,58.4,259447.0,433.826667,1.0,2000.0,0.081139,0.2
G,Q-VIB+TokFT,0.1882,10000.0,58.4,259447.0,433.826667,1.0,2000.0,0.078626,0.2
G,Q-VIB+TokFT,0.1931,10000.0,58.4,259447.0,433.826667,1.0,2000.0,0.076082,0.2
G,Q-VIB+TokFT,0.1981,10000.0,58.4,259447.0,433.823333,1.0,2000.0,0.074331,0.2
G,Q-VIB+TokFT,0.203,10000.0,58.4,259447.0,433.823333,1.0,2000.0,0.071749,0.2
G,Q-VIB+TokFT,0.208,10000.0,58.4,259447.0,433.82,1.0,2000.0,0.070011,0.2
G,Q-VIB+TokFT,0.2129,10000.0,58.4,259447.0,433.82,1.0,2000.0,0.06739,0.2
G,Q-VIB+TokFT,0.2179,10000.0,58.4,259447.0,433.82,1.0,2000.0,0.064737,0.2
G,Q-VIB+TokFT,0.2228,10000.0,58.4,259447.0,433.82,1.0,2000.0,0.06205,0.2
G,Q-VIB+TokFT,0.2278,10000.0,58.4,259447.0,433.82,1.0,2000.0,0.059329,0.2
G,Q-VIB+TokFT,0.2327,10000.0,58.4,259447.0,433.82,1.0,2000.0,0.056572,0.2
G,Q-VIB+TokFT,0.2377,10000.0,58.4,259447.0,433.82,1.0,2000.0,0.053779,0.2
G,Q-VIB+TokFT,0.2426,10000.0,58.4,259447.0,433.82,1.0,2000.0,0.05095,0.2
G,Q-VIB+TokFT,0.2476,10000.0,58.4,259447.0,433.82,1.0,2000.0,0.048084,0.2
G,Q-VIB+TokFT,0.2525,10000.0,58.4,259447.0,433.82,1.0,2000.0,0.04518,0.2
G,Q-VIB+TokFT,0.2575,10000.0,58.4,259447.0,433.82,1.0,2000.0,0.042237,0.2
G,Q-VIB+TokFT,0.2624,10000.0,58.4,259447.0,433.82,1.0,2000.0,0.039255,0.2
G,Q-VIB+TokFT,0.2674,10000.0,58.4,259447.0,433.816667,1.0,2000.0,0.037449,0.2
G,Q-VIB+TokFT,0.2723,10000.0,58.4,259447.0,433.816667,1.0,2000.0,0.034416,0.2
G,Q-VIB+TokFT,0.2773,10000.0,58.4,259447.0,433.816667,1.0,2000.0,0.031342,0.2
G,Q-VIB+TokFT,0.2822,10000.0,58.4,259447.0,433.816667,1.0,2000.0,0.028225,0.2
G,Q-VIB+TokFT,0.2872,10000.0,58.4,259447.0,433.816667,1.0,2000.0,0.025065,0.2
G,Q-VIB+TokFT,0.2921,10000.0,58.4,259447.0,433.816667,1.0,2000.0,0.021861,0.2
G,Q-VIB+TokFT,0.2971,10000.0,58.4,259447.0,433.816667,1.0,2000.0,0.018611,0.2
G,Q-VIB+TokFT,0.302,10000.0,58.4,259447.0,433.813333,1.0,2000.0,0.016758,0.2
G,Q-VIB+TokFT,0.307,10000.0,58.4,259447.0,433.813333,1.0,2000.0,0.01345,0.2
G,Q-VIB+TokFT,0.3119,10000.0,58.4,259447.0,433.813333,1.0,2000.0,0.010094,0.2
G,Q-VIB+TokFT,0.3169,10000.0,58.4,259447.0,433.813333,1.0,2000.0,0.006689,0.2
G,Q-VIB+TokFT,0.3218,10000.0,58.4,259447.0,433.813333,1.0,2000.0,0.003235,0.2
G,Q-VIB+TokFT,0.3268,10000.0,58.4,259447.0,433.813333,1.0,2000.0,-0.00027,0.2
G,Q-VIB+TokFT,0.3317,10000.0,58.4,259447.0,433.813333,1.0,2000.0,-0.003827,0.2
G,Q-VIB+TokFT,0.3367,10000.0,58.4,259447.0,433.813333,1.0,2000.0,-0.007437,0.2
G,Q-VIB+TokFT,0.3416,10000.0,58.4,259447.0,433.81,1.0,2000.0,-0.009372,0.2
G,Q-VIB+TokFT,0.3466,10000.0,58.4,259447.0,433.81,1.0,2000.0,-0.013054,0.2
G,Q-VIB+TokFT,0.3515,10000.0,58.4,259447.0,433.806667,1.0,2000.0,-0.014984,0.2
G,Q-VIB+TokFT,0.3565,10000.0,58.4,259447.0,433.806667,1.0,2000.0,-0.01874,0.2
G,Q-VIB+TokFT,0.3614,10000.0,58.4,259447.0,467.136667,1.0,2000.0,-0.025887,0.2
G,Q-VIB+TokFT,0.3664,10000.0,58.4,259447.0,467.136667,1.0,2000.0,-0.029761,0.2
G,Q-VIB+TokFT,0.3713,10000.0,58.4,259447.0,467.136667,1.0,2000.0,-0.033695,0.2
G,Q-VIB+TokFT,0.3763,10000.0,58.4,259447.0,467.136667,1.0,2000.0,-0.037692,0.2
G,Q-VIB+TokFT,0.3812,10000.0,58.4,259447.0,467.133333,1.0,2000.0,-0.0397,0.2
G,Q-VIB+TokFT,0.3862,10000.0,58.4,259447.0,467.133333,1.0,2000.0,-0.043783,0.2
G,Q-VIB+TokFT,0.3911,10000.0,58.4,259447.0,467.133333,1.0,2000.0,-0.047932,0.2
G,Q-VIB+TokFT,0.3961,10000.0,58.4,259447.0,467.133333,1.0,2000.0,-0.052149,0.2
G,Q-VIB+TokFT,0.401,10000.0,58.4,259447.0,467.133333,1.0,2000.0,-0.056436,0.2
G,Q-VIB+TokFT,0.406,10000.0,58.4,259447.0,467.133333,1.0,2000.0,-0.060795,0.2
G,Q-VIB+TokFT,0.4109,10000.0,58.4,259447.0,467.133333,1.0,2000.0,-0.065226,0.2
G,Q-VIB+TokFT,0.4159,10000.0,58.4,259447.0,467.133333,1.0,2000.0,-0.069733,0.2
G,Q-VIB+TokFT,0.4208,10000.0,58.4,259447.0,467.133333,1.0,2000.0,-0.074317,0.2
G,Q-VIB+TokFT,0.4258,10000.0,58.4,259447.0,467.133333,1.0,2000.0,-0.07898,0.2
G,Q-VIB+TokFT,0.4307,10000.0,58.4,259447.0,467.133333,1.0,2000.0,-0.083724,0.2
G,Q-VIB+TokFT,0.4357,10000.0,58.4,259447.0,467.133333,1.0,2000.0,-0.088551,0.2
G,Q-VIB+TokFT,0.4406,10000.0,58.4,259447.0,467.133333,1.0,2000.0,-0.093463,0.2
G,Q-VIB+TokFT,0.4456,10000.0,58.4,259447.0,467.133333,1.0,2000.0,-0.098464,0.2
G,Q-VIB+TokFT,0.4505,10000.0,58.4,259447.0,467.133333,1.0,2000.0,-0.103554,0.2
G,Q-VIB+TokFT,0.4555,10000.0,58.4,259447.0,467.133333,1.0,2000.0,-0.108737,0.2
G,Q-VIB+TokFT,0.4604,10000.0,58.4,259447.0,467.133333,1.0,2000.0,-0.114015,0.2
G,Q-VIB+TokFT,0.4654,10000.0,58.4,259447.0,467.133333,1.0,2000.0,-0.11939,0.2
G,Q-VIB+TokFT,0.4703,10000.0,58.4,259447.0,467.13,1.0,2000.0,-0.121907,0.2
G,Q-VIB+TokFT,0.4753,10000.0,58.4,259447.0,467.13,1.0,2000.0,-0.127427,0.2
G,Q-VIB+TokFT,0.4802,10000.0,58.4,259447.0,467.13,1.0,2000.0,-0.133052,0.2
G,Q-VIB+TokFT,0.4852,10000.0,58.4,259447.0,467.13,1.0,2000.0,-0.138786,0.2
G,Q-VIB+TokFT,0.4901,10000.0,58.4,259447.0,467.13,1.0,2000.0,-0.14463,0.2
G,Q-VIB+TokFT,0.4951,10000.0,58.4,259447.0,467.13,1.0,2000.0,-0.150589,0.2
G,Q-VIB+TokFT,0.5,10000.0,58.4,259447.0,467.13,1.0,2000.0,-0.156667,0.2
G,Q-VIB+TokFT,0.5049,10000.0,58.4,259447.0,467.13,1.0,2000.0,-0.162865,0.2
G,Q-VIB+TokFT,0.5099,10000.0,58.4,259447.0,467.13,1.0,2000.0,-0.169189,0.2
G,Q-VIB+TokFT,0.5148,10000.0,58.4,259447.0,467.13,1.0,2000.0,-0.175642,0.2
G,Q-VIB+TokFT,0.5198,10000.0,58.4,259447.0,500.46,1.0,2000.0,-0.185562,0.2
G,Q-VIB+TokFT,0.5247,10000.0,58.4,259447.0,500.46,1.0,2000.0,-0.192285,0.2
G,Q-VIB+TokFT,0.5297,10000.0,58.4,259447.0,500.46,1.0,2000.0,-0.199149,0.2
G,Q-VIB+TokFT,0.5346,10000.0,58.4,259447.0,500.46,1.0,2000.0,-0.20616,0.2
G,Q-VIB+TokFT,0.5396,10000.0,58.4,259447.0,500.46,1.0,2000.0,-0.213322,0.2
G,Q-VIB+TokFT,0.5445,10000.0,58.4,259447.0,500.46,1.0,2000.0,-0.220639,0.2
G,Q-VIB+TokFT,0.5495,10000.0,58.4,259447.0,500.46,1.0,2000.0,-0.228117,0.2
G,Q-VIB+TokFT,0.5544,10000.0,58.4,259447.0,500.46,1.0,2000.0,-0.235761,0.2
G,Q-VIB+TokFT,0.5594,10000.0,58.4,259447.0,500.46,1.0,2000.0,-0.243576,0.2
G,Q-VIB+TokFT,0.5643,10000.0,58.4,259447.0,500.46,1.0,2000.0,-0.25157,0.2
G,Q-VIB+TokFT,0.5693,10000.0,58.4,259447.0,500.46,1.0,2000.0,-0.259747,0.2
G,Q-VIB+TokFT,0.5742,10000.0,58.4,259447.0,500.46,1.0,2000.0,-0.268114,0.2
G,Q-VIB+TokFT,0.5792,10000.0,58.4,259447.0,500.456667,1.0,2000.0,-0.27209,0.2
G,Q-VIB+TokFT,0.5841,10000.0,58.4,259447.0,500.456667,1.0,2000.0,-0.280764,0.2
G,Q-VIB+TokFT,0.5891,10000.0,58.4,259447.0,500.456667,1.0,2000.0,-0.289646,0.2
G,Q-VIB+TokFT,0.594,10000.0,58.4,259447.0,500.456667,1.0,2000.0,-0.298745,0.2
G,Q-VIB+TokFT,0.599,10000.0,58.4,259447.0,500.456667,1.0,2000.0,-0.308069,0.2
G,Q-VIB+TokFT,0.6039,10000.0,58.4,259447.0,500.456667,1.0,2000.0,-0.317626,0.2
G,Q-VIB+TokFT,0.6089,10000.0,58.4,259447.0,500.456667,1.0,2000.0,-0.327424,0.2
G,Q-VIB+TokFT,0.6138,10000.0,58.4,259447.0,500.456667,1.0,2000.0,-0.337474,0.2
G,Q-VIB+TokFT,0.6188,10000.0,58.4,259447.0,500.456667,1.0,2000.0,-0.347785,0.2
G,Q-VIB+TokFT,0.6237,10000.0,58.4,259447.0,500.456667,1.0,2000.0,-0.358367,0.2
G,Q-VIB+TokFT,0.6287,10000.0,58.4,259447.0,500.456667,1.0,2000.0,-0.369231,0.2
G,Q-VIB+TokFT,0.6336,10000.0,58.4,259447.0,500.456667,1.0,2000.0,-0.380389,0.2
G,Q-VIB+TokFT,0.6386,10000.0,58.4,259447.0,500.456667,1.0,2000.0,-0.391852,0.2
G,Q-VIB+TokFT,0.6435,10000.0,58.4,259447.0,533.786667,1.0,2000.0,-0.406967,0.2
G,Q-VIB+TokFT,0.6485,10000.0,58.4,259447.0,533.786667,1.0,2000.0,-0.41908,0.2
G,Q-VIB+TokFT,0.6534,10000.0,58.4,259447.0,533.786667,1.0,2000.0,-0.43154,0.2
G,Q-VIB+TokFT,0.6584,10000.0,58.4,259447.0,533.786667,1.0,2000.0,-0.44436,0.2
G,Q-VIB+TokFT,0.6633,10000.0,58.4,259447.0,533.786667,1.0,2000.0,-0.457558,0.2
G,Q-VIB+TokFT,0.6683,10000.0,58.4,259447.0,533.786667,1.0,2000.0,-0.471149,0.2
G,Q-VIB+TokFT,0.6732,10000.0,58.4,259447.0,533.786667,1.0,2000.0,-0.485152,0.2
G,Q-VIB+TokFT,0.6782,10000.0,58.4,259447.0,533.786667,1.0,2000.0,-0.499586,0.2
G,Q-VIB+TokFT,0.6831,10000.0,58.4,259447.0,533.786667,1.0,2000.0,-0.51447,0.2
G,Q-VIB+TokFT,0.6881,10000.0,58.4,259447.0,533.786667,1.0,2000.0,-0.529827,0.2
G,Q-VIB+TokFT,0.693,10000.0,58.4,259447.0,533.786667,1.0,2000.0,-0.545679,0.2
G,Q-VIB+TokFT,0.698,10000.0,58.4,259447.0,533.786667,1.0,2000.0,-0.562051,0.2
G,Q-VIB+TokFT,0.7029,10000.0,58.4,259447.0,533.786667,1.0,2000.0,-0.578969,0.2
G,Q-VIB+TokFT,0.7079,10000.0,58.4,259447.0,533.786667,1.0,2000.0,-0.596459,0.2
G,Q-VIB+TokFT,0.7128,10000.0,58.4,259447.0,533.786667,1.0,2000.0,-0.614553,0.2
G,Q-VIB+TokFT,0.7178,10000.0,58.4,259447.0,533.786667,1.0,2000.0,-0.633281,0.2
G,Q-VIB+TokFT,0.7227,10000.0,58.4,259447.0,533.786667,1.0,2000.0,-0.652678,0.2
G,Q-VIB+TokFT,0.7277,10000.0,58.4,259447.0,533.786667,1.0,2000.0,-0.672779,0.2
G,Q-VIB+TokFT,0.7326,10000.0,58.4,259447.0,533.786667,1.0,2000.0,-0.693625,0.2
G,Q-VIB+TokFT,0.7376,10000.0,58.4,259447.0,533.786667,1.0,2000.0,-0.715258,0.2
G,Q-VIB+TokFT,0.7425,10000.0,58.4,259447.0,533.786667,1.0,2000.0,-0.737722,0.2
G,Q-VIB+TokFT,0.7475,10000.0,58.4,259447.0,533.786667,1.0,2000.0,-0.761067,0.2
G,Q-VIB+TokFT,0.7524,10000.0,58.4,259447.0,533.783333,1.0,2000.0,-0.775214,0.2
G,Q-VIB+TokFT,0.7574,10000.0,58.4,259447.0,533.78,1.0,2000.0,-0.789803,0.2
G,Q-VIB+TokFT,0.7623,10000.0,58.4,259447.0,533.78,1.0,2000.0,-0.815552,0.2
G,Q-VIB+TokFT,0.7673,10000.0,58.4,259447.0,533.78,1.0,2000.0,-0.842396,0.2
G,Q-VIB+TokFT,0.7722,10000.0,58.4,259447.0,533.78,1.0,2000.0,-0.870407,0.2
G,Q-VIB+TokFT,0.7772,10000.0,58.4,259447.0,533.773333,1.0,2000.0,-0.87641,0.2
G,Q-VIB+TokFT,0.7821,10000.0,58.4,259447.0,533.773333,1.0,2000.0,-0.906314,0.2
G,Q-VIB+TokFT,0.7871,10000.0,58.4,259447.0,533.773333,1.0,2000.0,-0.937609,0.2
G,Q-VIB+TokFT,0.792,10000.0,58.4,259447.0,533.773333,1.0,2000.0,-0.970393,0.2
G,Q-VIB+TokFT,0.797,10000.0,58.4,259447.0,533.773333,1.0,2000.0,-1.004776,0.2
G,Q-VIB+TokFT,0.8019,10000.0,58.4,259447.0,533.766667,1.0,2000.0,-1.013887,0.2
G,Q-VIB+TokFT,0.8069,10000.0,58.4,259447.0,533.766667,1.0,2000.0,-1.050976,0.2
G,Q-VIB+TokFT,0.8118,10000.0,58.4,259447.0,533.766667,1.0,2000.0,-1.090016,0.2
G,Q-VIB+TokFT,0.8168,10000.0,58.4,259447.0,533.76,1.0,2000.0,-1.101448,0.2
G,Q-VIB+TokFT,0.8217,10000.0,58.4,259447.0,533.76,1.0,2000.0,-1.143872,0.2
G,Q-VIB+TokFT,0.8267,10000.0,58.4,259447.0,533.753333,1.0,2000.0,-1.156923,0.2
G,Q-VIB+TokFT,0.8316,10000.0,58.4,259447.0,533.753333,1.0,2000.0,-1.203275,0.2
G,Q-VIB+TokFT,0.8366,10000.0,58.4,259447.0,567.083333,1.0,2000.0,-1.255768,0.2
G,Q-VIB+TokFT,0.8415,10000.0,58.4,259447.0,567.083333,1.0,2000.0,-1.307999,0.2
G,Q-VIB+TokFT,0.8465,10000.0,58.4,259447.0,567.08,1.0,2000.0,-1.345219,0.2
G,Q-VIB+TokFT,0.8514,10000.0,58.4,259447.0,567.08,1.0,2000.0,-1.403798,0.2
G,Q-VIB+TokFT,0.8564,10000.0,58.4,259447.0,567.08,1.0,2000.0,-1.466414,0.2
G,Q-VIB+TokFT,0.8613,10000.0,58.4,259447.0,567.08,1.0,2000.0,-1.533498,0.2
G,Q-VIB+TokFT,0.8663,10000.0,58.4,259447.0,567.08,1.0,2000.0,-1.605549,0.2
G,Q-VIB+TokFT,0.8712,10000.0,58.4,259447.0,567.08,1.0,2000.0,-1.683137,0.2
G,Q-VIB+TokFT,0.8762,10000.0,58.4,259447.0,567.076667,1.0,2000.0,-1.743344,0.2
G,Q-VIB+TokFT,0.8811,10000.0,58.4,259447.0,567.076667,1.0,2000.0,-1.832991,0.2
G,Q-VIB+TokFT,0.8861,10000.0,58.4,259447.0,567.076667,1.0,2000.0,-1.930426,0.2
G,Q-VIB+TokFT,0.891,10000.0,58.4,259447.0,567.076667,1.0,2000.0,-2.03671,0.2
G,Q-VIB+TokFT,0.896,10000.0,58.4,259447.0,600.406667,1.0,2000.0,-2.15644,0.2
G,Q-VIB+TokFT,0.9009,10000.0,58.4,259447.0,600.406667,1.0,2000.0,-2.284465,0.2
G,Q-VIB+TokFT,0.9059,10000.0,58.4,259447.0,600.406667,1.0,2000.0,-2.425951,0.2
G,Q-VIB+TokFT,0.9108,10000.0,58.4,259447.0,600.406667,1.0,2000.0,-2.583141,0.2
G,Q-VIB+TokFT,0.9158,10000.0,58.4,259447.0,600.403333,1.0,2000.0,-2.722566,0.2
G,Q-VIB+TokFT,0.9207,10000.0,58.4,259447.0,600.403333,1.0,2000.0,-2.917686,0.2
G,Q-VIB+TokFT,0.9257,10000.0,58.4,259447.0,600.403333,1.0,2000.0,-3.138786,0.2
G,Q-VIB+TokFT,0.9306,10000.0,58.4,259447.0,600.4,1.0,2000.0,-3.346725,0.2
G,Q-VIB+TokFT,0.9356,10000.0,58.4,259447.0,600.396667,1.0,2000.0,-3.586092,0.2
G,Q-VIB+TokFT,0.9405,10000.0,58.4,259447.0,600.396667,1.0,2000.0,-3.917425,0.2
G,Q-VIB+TokFT,0.9455,10000.0,58.4,259447.0,600.396667,1.0,2000.0,-4.308889,0.2
G,Q-VIB+TokFT,0.9504,10000.0,58.4,259447.0,633.726667,1.0,2000.0,-4.781819,0.2
G,Q-VIB+TokFT,0.9554,10000.0,58.4,259447.0,633.723333,1.0,2000.0,-5.284208,0.2
G,Q-VIB+TokFT,0.9603,10000.0,58.4,259447.0,700.383333,1.0,2000.0,-5.998346,0.2
G,Q-VIB+TokFT,0.9653,10000.0,58.4,259447.0,733.71,1.0,2000.0,-6.818101,0.2
G,Q-VIB+TokFT,0.9702,10000.0,58.4,259447.0,733.71,1.0,2000.0,-8.013164,0.2
G,Q-VIB+TokFT,0.9752,10000.0,58.4,259447.0,733.706667,1.0,2000.0,-9.553496,0.2
G,Q-VIB+TokFT,0.9801,10000.0,58.4,259447.0,767.036667,1.0,2000.0,-12.025939,0.2
G,Q-VIB+TokFT,0.9851,10000.0,58.4,259447.0,900.343333,1.0,2000.0,-15.264775,0.2
G,Q-VIB+TokFT,0.99,10000.0,58.4,259447.0,933.656667,1.0,2000.0,-21.343333,0.2
D,Std VIB,0.01,50.0,58.4,259447.0,1.293333,1.0,10.0,0.185589,0.2
D,Std VIB,0.0149,50.0,58.4,259447.0,1.426667,1.0,10.0,0.17882,0.2
D,Std VIB,0.0199,50.0,58.4,259447.0,2.023333,1.0,10.0,0.162861,0.2
D,Std VIB,0.0248,50.0,58.4,259447.0,3.123333,1.0,10.0,0.13711,0.2
D,Std VIB,0.0298,50.0,58.4,259447.0,3.566667,1.0,10.0,0.125213,0.2
D,Std VIB,0.0347,50.0,58.4,259447.0,4.02,1.0,10.0,0.113414,0.2
D,Std VIB,0.0397,50.0,58.4,259447.0,4.143333,1.0,10.0,0.10878,0.2
D,Std VIB,0.0446,50.0,58.4,259447.0,4.443333,1.0,10.0,0.10059,0.2
D,Std VIB,0.0496,50.0,58.4,259447.0,4.72,1.0,10.0,0.09388,0.2
D,Std VIB,0.0545,50.0,58.4,259447.0,4.836667,1.0,10.0,0.090833,0.2
D,Std VIB,0.0595,50.0,58.4,259447.0,4.963333,1.0,10.0,0.087649,0.2
D,Std VIB,0.0644,50.0,58.4,259447.0,5.096667,1.0,10.0,0.084394,0.2
D,Std VIB,0.0694,50.0,58.4,259447.0,5.236667,1.0,10.0,0.080963,0.2
D,Std VIB,0.0743,50.0,58.4,259447.0,5.533333,1.0,10.0,0.074982,0.2
D,Std VIB,0.0793,50.0,58.4,259447.0,6.01,1.0,10.0,0.064562,0.2
D,Std VIB,0.0842,50.0,58.4,259447.0,6.48,1.0,10.0,0.054895,0.2
D,Std VIB,0.0892,50.0,58.4,259447.0,6.466667,1.0,10.0,0.054796,0.2
D,Std VIB,0.0941,50.0,58.4,259447.0,6.616667,1.0,10.0,0.051509,0.2
D,Std VIB,0.0991,50.0,58.4,259447.0,6.59,1.0,10.0,0.053169,0.2
D,Std VIB,0.104,50.0,58.4,259447.0,7.393333,1.0,10.0,0.036926,0.2
D,Std VIB,0.109,50.0,58.4,259447.0,7.543333,1.0,10.0,0.03417,0.2
D,Std VIB,0.1139,50.0,58.4,259447.0,7.54,1.0,10.0,0.033616,0.2
D,Std VIB,0.1189,50.0,58.4,259447.0,7.51,1.0,10.0,0.036692,0.2
