bb_idx,MT_Seq2Neo
1855,0.823385
1856,0.926884
1857,0.833136
1858,0.930488
1859,0.657381
1860,0.629593
1861,0.749091
1862,0.596829
1863,0.756781
1864,0.653815
1865,0.660392
1866,0.78701
1867,0.664984
1868,0.792358
1869,0.70776
1870,0.727546
1871,0.870986
1872,0.69064
1873,0.87061
1874,0.716488
1875,0.720545
1876,0.787976
1877,0.692066
1878,0.82879
1879,0.521507
1880,0.576158
1881,0.757665
1882,0.578713
1883,0.730567
1884,0.679645
1885,0.683546
1886,0.834886
1887,0.672825
1888,0.819555
1889,0.660462
1890,0.659466
1891,0.783339
1892,0.642936
1893,0.784504
1894,0.591371
1895,0.594221
1896,0.802144
1897,0.601328
1898,0.778682
1899,0.729728
1900,0.743499
1901,0.826086
1902,0.739774
1903,0.834581
1904,0.747574
1905,0.751274
1906,0.827685
1907,0.734957
1908,0.828502
1909,0.64269
1910,0.657299
1911,0.777816
1912,0.707689
1913,0.80294
1914,0.740672
1915,0.758074
1916,0.836734
1917,0.753214
1918,0.854381
1919,0.736995
1920,0.764498
1921,0.859365
1922,0.764695
1923,0.864842
1924,0.708511
1925,0.71296
1926,0.789846
1927,0.707925
1928,0.805238
1929,0.698973
1930,0.671777
1931,0.823641
1932,0.751293
1933,0.841264
1934,0.684523
1935,0.697131
1936,0.847494
1937,0.716485
1938,0.822134
1939,0.547327
1940,0.545247
1941,0.757462
1942,0.607431
1943,0.754219
1944,0.804709
1945,0.799042
1946,0.90134
1947,0.798049
1948,0.906597
1949,0.855718
1950,0.872413
1951,0.91627
1952,0.861661
1953,0.914424
1954,0.654635
1955,0.674123
1956,0.754566
1957,0.681284
1958,0.79189
1959,0.540498
1960,0.548666
1961,0.698978
1962,0.611451
1963,0.71089
1964,0.674289
1965,0.685535
1966,0.80437
1967,0.686227
1968,0.776297
1969,0.78602
1970,0.796189
1971,0.871734
1972,0.809109
1973,0.872671
1974,0.728627
1975,0.740472
1976,0.802795
1977,0.740348
1978,0.785375
1979,0.731617
1980,0.749864
1981,0.809434
1982,0.739551
1983,0.832801
1984,0.781042
1985,0.800919
1986,0.882562
1987,0.789137
1988,0.888944
1989,0.713603
1990,0.740949
1991,0.814834
1992,0.7167
1993,0.822629
1994,0.790775
1995,0.805388
1996,0.86141
1997,0.751314
1998,0.896613
1999,0.791825
2000,0.785809
2001,0.893571
2002,0.761032
2003,0.880704
2004,0.431109
2005,0.419799
2006,0.648284
2007,0.460201
2008,0.604879
2009,0.621259
2010,0.631601
2011,0.776969
2012,0.640803
2013,0.75314
2014,0.668666
2015,0.691195
2016,0.776374
2017,0.660058
2018,0.774577
2019,0.671589
2020,0.703751
2021,0.733088
2022,0.685781
2023,0.765262
2024,0.674385
2025,0.669635
2026,0.787025
2027,0.683946
2028,0.775361
2029,0.779504
2030,0.791423
2031,0.845692
2032,0.796919
2033,0.801917
2034,0.699543
2035,0.695807
2036,0.725101
2037,0.652153
2038,0.772414
2039,0.800038
2040,0.798196
2041,0.880641
2042,0.792319
2043,0.884287
2044,0.664421
2045,0.678484
2046,0.830848
2047,0.657793
2048,0.815468
2049,0.496262
2050,0.522758
2051,0.760322
2052,0.602456
2053,0.77401
2054,0.547365
2055,0.540903
2056,0.688322
2057,0.592534
2058,0.669568
2059,0.669951
2060,0.681327
2061,0.696471
2062,0.666678
2063,0.719359
2064,0.779856
2065,0.787724
2066,0.853807
2067,0.793552
2068,0.860438
2069,0.73188
2070,0.751112
2071,0.775072
2072,0.768756
2073,0.783456
2074,0.811426
2075,0.823282
2076,0.885185
2077,0.822398
2078,0.889684
2079,0.534907
2080,0.573284
2081,0.772225
2082,0.599268
2083,0.729264
2084,0.698327
2085,0.735464
2086,0.912511
2087,0.787721
2088,0.892878
2089,0.73349
2090,0.757131
2091,0.878751
2092,0.772881
2093,0.874915
2094,0.708668
2095,0.723615
2096,0.827843
2097,0.733225
2098,0.854615
2099,0.806339
2100,0.800997
2101,0.870164
2102,0.789893
2103,0.886797
2104,0.760289
2105,0.770694
2106,0.874238
2107,0.776559
2108,0.871631
2109,0.74527
2110,0.756141
2111,0.869335
2112,0.738011
2113,0.880982
2114,0.687979
2115,0.67822
2116,0.806546
2117,0.659803
2118,0.818417
2119,0.656446
2120,0.681022
2121,0.832924
2122,0.685444
2123,0.839762
2124,0.730089
2125,0.741832
2126,0.805777
2127,0.734981
2128,0.793203
2129,0.614374
2130,0.622053
2131,0.735362
2132,0.62667
2133,0.702637
2134,0.667212
2135,0.650043
2136,0.770611
2137,0.673916
2138,0.758498
2139,0.733352
2140,0.755592
2141,0.867942
2142,0.772886
2143,0.877719
2144,0.823729
2145,0.837041
2146,0.924179
2147,0.837783
2148,0.916969
2149,0.675917
2150,0.652785
2151,0.837456
2152,0.705786
2153,0.824672
2154,0.640471
2155,0.625857
2156,0.798005
2157,0.623813
2158,0.761936
2159,0.746537
2160,0.744778
2161,0.874391
2162,0.776241
2163,0.869759
2164,0.721434
2165,0.722603
2166,0.811635
2167,0.739475
2168,0.774586
2169,0.689504
2170,0.693284
2171,0.783164
2172,0.711966
2173,0.818319
2174,0.647053
2175,0.658284
2176,0.69601
2177,0.654776
2178,0.754326
2179,0.685817
2180,0.689077
2181,0.782774
2182,0.702574
2183,0.760521
2184,0.64074
2185,0.668545
2186,0.794879
2187,0.703126
2188,0.769831
2189,0.715137
2190,0.711434
2191,0.866913
2192,0.783173
2193,0.858938
2194,0.691697
2195,0.715345
2196,0.853858
2197,0.776323
2198,0.853384
2199,0.750011
2200,0.743775
2201,0.851536
2202,0.763263
2203,0.852451
2204,0.748852
2205,0.743306
2206,0.839642
2207,0.715206
2208,0.826512
2209,0.76172
2210,0.758813
2211,0.852955
2212,0.763091
2213,0.858841
2214,0.65308
2215,0.647676
2216,0.735142
2217,0.642544
2218,0.742208
2219,0.699414
2220,0.729737
2221,0.76018
2222,0.703379
2223,0.800096
2224,0.628828
2225,0.636161
2226,0.748144
2227,0.665669
2228,0.78642
2229,0.568732
2230,0.562619
2231,0.683393
2232,0.596664
2233,0.72027
2234,0.578555
2235,0.613843
2236,0.78001
2237,0.620976
2238,0.790451
2239,0.755139
2240,0.76993
2241,0.907599
2242,0.772922
2243,0.901715
2244,0.62365
2245,0.636591
2246,0.828132
2247,0.685885
2248,0.815295
2249,0.557697
2250,0.550337
2251,0.690698
2252,0.588573
2253,0.615155
2254,0.750266
2255,0.761321
2256,0.854373
2257,0.726465
2258,0.846945
2259,0.650068
2260,0.667457
2261,0.047644
2262,0.899077
2263,0.621619
2264,0.571591
2265,0.062475
2266,0.797796
2267,0.565528
2268,0.676146
2269,0.40159
2270,0.863753
2271,0.66712
2272,0.754329
2273,0.248382
2274,0.904406
2275,0.510265
2276,0.704891
2277,0.054478
2278,0.871738
2279,0.613489
2280,0.736724
2281,0.215541
2282,0.890466
2283,0.487972
2284,0.610901
2285,0.140887
2286,0.891468
2287,0.555666
2288,0.642606
2289,0.089386
2290,0.848979
2291,0.664418
2292,0.691919
2293,0.10983
2294,0.896077
2295,0.50264
2296,0.66124
2297,0.101421
2298,0.84001
2299,0.543569
2300,0.595758
2301,0.078671
2302,0.80311
2303,0.773444
2304,0.800602
2305,0.405246
2306,0.955095
2307,0.670738
2308,0.708257
2309,0.198481
2310,0.888588
2311,0.734689
2312,0.713301
2313,0.133617
2314,0.859182
2315,0.724068
2316,0.593067
2317,0.033479
2318,0.874027
2319,0.748266
2320,0.775566
2321,0.191323
2322,0.931879
2323,0.699008
2324,0.73287
2325,0.213699
2326,0.905375
2327,0.597221
2328,0.625337
2329,0.073227
2330,0.855372
2331,0.793693
2332,0.829667
2333,0.796099
2334,0.942628
2335,0.731592
2336,0.724077
2337,0.252363
2338,0.890047
2339,0.649374
2340,0.688631
2341,0.16686
2342,0.862897
2343,0.651112
2344,0.710372
2345,0.153565
2346,0.875049
2347,0.662383
2348,0.705263
2349,0.359634
2350,0.914156
2351,0.538131
2352,0.526219
2353,0.076105
2354,0.783233
2355,0.604483
2356,0.61293
2357,0.140723
2358,0.807096
2359,0.689669
2360,0.653697
2361,0.125467
2362,0.855406
2363,0.70658
2364,0.728818
2365,0.043351
2366,0.903594
2367,0.55897
2368,0.504171
2369,0.037875
2370,0.855033
2371,0.491947
2372,0.489762
2373,0.032414
2374,0.809771
2375,0.477812
2376,0.611167
2377,0.061406
2378,0.838502
2379,0.540894
2380,0.693169
2381,0.073323
2382,0.856754
2383,0.554925
2384,0.674251
2385,0.153392
2386,0.84501
2387,0.42453
2388,0.590744
2389,0.087995
2390,0.767076
2391,0.729759
2392,0.745684
2393,0.060327
2394,0.913439
2395,0.751523
2396,0.726188
2397,0.12771
2398,0.915438
2399,0.547511
2400,0.475219
2401,0.050868
2402,0.725281
2403,0.741683
2404,0.636965
2405,0.058205
2406,0.9095
2407,0.742344
2408,0.720988
2409,0.088845
2410,0.929806
2411,0.468893
2412,0.588893
2413,0.029523
2414,0.874877
2415,0.659176
2416,0.765837
2417,0.208079
2418,0.915858
2419,0.544751
2420,0.677613
2421,0.096638
2422,0.859161
2423,0.60752
2424,0.668723
2425,0.092759
2426,0.855171
2427,0.733489
2428,0.703879
2429,0.047242
2430,0.913088
2431,0.721008
2432,0.7637
2433,0.122301
2434,0.929875
2435,0.487518
2436,0.624079
2437,0.102363
2438,0.82407
2439,0.665012
2440,0.71183
2441,0.164078
2442,0.869846
2443,0.731686
2444,0.744922
2445,0.295214
2446,0.944044
2447,0.69707
2448,0.670481
2449,0.134169
2450,0.903808
2451,0.490077
2452,0.648643
2453,0.065959
2454,0.83674
2455,0.498909
2456,0.663875
2457,0.045772
2458,0.846344
2459,0.527602
2460,0.703851
2461,0.257984
2462,0.896094
2463,0.433921
2464,0.64378
2465,0.18904
2466,0.868861
2467,0.697913
2468,0.708164
2469,0.111804
2470,0.900416
2471,0.71697
2472,0.64223
2473,0.098437
2474,0.862464
2475,0.688181
2476,0.723567
2477,0.132434
2478,0.880161
2479,0.62657
2480,0.68884
2481,0.068603
2482,0.860364
2483,0.61432
2484,0.658502
2485,0.155028
2486,0.877434
2487,0.490293
2488,0.478234
2489,0.045606
2490,0.863528
2491,0.338947
2492,0.303761
2493,0.032774
2494,0.823589
2495,0.491619
2496,0.594234
2497,0.101508
2498,0.87869
2499,0.3816
2500,0.60693
2501,0.130195
2502,0.875413
2503,0.431279
2504,0.594737
2505,0.064362
2506,0.869434
2507,0.562188
2508,0.6241
2509,0.053873
2510,0.916358
2511,0.5552
2512,0.641877
2513,0.057815
2514,0.892711
2515,0.77671
2516,0.795633
2517,0.11144
2518,0.953308
2519,0.673815
2520,0.676084
2521,0.034306
2522,0.891908
2523,0.460028
2524,0.556267
2525,0.026506
2526,0.797446
2527,0.443901
2528,0.523862
2529,0.067118
2530,0.768007
2531,0.534275
2532,0.652954
2533,0.204323
2534,0.873902
2535,0.776964
2536,0.785307
2537,0.448115
2538,0.931695
2539,0.729352
2540,0.690696
2541,0.110802
2542,0.88258
2543,0.707913
2544,0.764679
2545,0.457332
2546,0.85859
2547,0.691924
2548,0.677519
2549,0.725379
2550,0.652588
2551,0.684771
2552,0.717699
2553,0.621323
2554,0.701522
2555,0.712728
2556,0.522429
2557,0.65491
2558,0.660393
2559,0.442126
2560,0.655548
2561,0.671203
2562,0.523269
2563,0.688241
2564,0.707868
2565,0.716408
2566,0.746588
2567,0.748958
2568,0.498653
2569,0.625992
2570,0.626833
2571,0.358121
2572,0.535518
2573,0.531779
2574,0.611435
2575,0.656376
2576,0.713905
2577,0.651342
2578,0.684561
2579,0.718791
2580,0.765397
2581,0.783467
2582,0.805047
2583,0.60046
2584,0.707905
2585,0.716376
2586,0.662429
2587,0.745488
2588,0.790559
2589,0.712465
2590,0.783775
2591,0.815516
2592,0.417426
2593,0.574364
2594,0.591219
2595,0.652733
2596,0.689596
2597,0.716041
2598,0.385522
2599,0.508104
2600,0.4825
2601,0.595294
2602,0.663553
2603,0.707599
2604,0.727746
2605,0.749984
2606,0.767191
2607,0.672937
2608,0.673845
2609,0.706136
2610,0.360275
2611,0.567277
2612,0.50652
2613,0.55318
2614,0.717096
2615,0.722005
2616,0.771214
2617,0.774102
2618,0.810537
2619,0.672941
2620,0.653925
2621,0.676979
2622,0.798216
2623,0.788568
2624,0.798089
2625,0.764483
2626,0.752501
2627,0.783118
2628,0.68528
2629,0.714253
2630,0.765187
2631,0.690883
2632,0.734636
2633,0.771379
2634,0.480252
2635,0.671343
2636,0.704592
2637,0.564183
2638,0.714137
2639,0.736262
2640,0.543303
2641,0.731991
2642,0.764636
2643,0.405524
2644,0.616925
2645,0.656846
2646,0.6616
2647,0.685153
2648,0.6878
2649,0.70793
2650,0.675586
2651,0.720489
2652,0.68125
2653,0.71517
2654,0.743342
2655,0.691924
2656,0.677519
2657,0.725379
2658,0.652588
2659,0.684771
2660,0.717699
2661,0.621323
2662,0.701522
2663,0.712728
2664,0.522429
2665,0.65491
2666,0.660393
2667,0.442126
2668,0.655548
2669,0.671203
2670,0.523269
2671,0.688241
2672,0.707868
2673,0.716408
2674,0.746588
2675,0.748958
2676,0.498653
2677,0.625992
2678,0.626833
2679,0.358121
2680,0.535518
2681,0.531779
2682,0.533361
2683,0.651768
2684,0.666405
2685,0.675343
2686,0.681653
2687,0.719926
2688,0.678629
2689,0.694104
2690,0.717442
2691,0.674882
2692,0.655973
2693,0.647888
2694,0.636467
2695,0.686776
2696,0.709361
2697,0.554161
2698,0.669822
2699,0.660601
2700,0.588549
2701,0.725352
2702,0.762258
2703,0.488474
2704,0.713405
2705,0.740391
2706,0.68
2707,0.795483
2708,0.817844
2709,0.792635
2710,0.827507
2711,0.852599
2712,0.767012
2713,0.781584
2714,0.811558
2715,0.751982
2716,0.794839
2717,0.825949
2718,0.658922
2719,0.679124
2720,0.734436
2721,0.685533
2722,0.70066
2723,0.775387
2724,0.664885
2725,0.726065
2726,0.772925
2727,0.678124
2728,0.720445
2729,0.744164
2730,0.736074
2731,0.770047
2732,0.788381
2733,0.86803
2734,0.86605
2735,0.882354
2736,0.733767
2737,0.792789
2738,0.81543
2739,0.826439
2740,0.858092
2741,0.881258
2742,0.424908
2743,0.643116
2744,0.655139
2745,0.3828
2746,0.614208
2747,0.617538
2748,0.562288
2749,0.741979
2750,0.764942
2751,0.614251
2752,0.705834
2753,0.729507
2754,0.71065
2755,0.716275
2756,0.751991
2757,0.508958
2758,0.634922
2759,0.678156
2760,0.326506
2761,0.586383
2762,0.598466
2763,0.389448
2764,0.62657
2765,0.664112
2766,0.704619
2767,0.756791
2768,0.757724
2769,0.778968
2770,0.790066
2771,0.798032
2772,0.414931
2773,0.436595
2774,0.394645
2775,0.764994
2776,0.814474
2777,0.839091
2778,0.473903
2779,0.650722
2780,0.713985
2781,0.381867
2782,0.564363
2783,0.611683
2784,0.783467
2785,0.762997
2786,0.787971
2787,0.723835
2788,0.71636
2789,0.735136
2790,0.706015
2791,0.753794
2792,0.796668
2793,0.516768
2794,0.673614
2795,0.719828
2796,0.378702
2797,0.614826
2798,0.672958
2799,0.622083
2800,0.705101
2801,0.725901
2802,0.441702
2803,0.666293
2804,0.690579
2805,0.495453
2806,0.617604
2807,0.683098
2808,0.624358
2809,0.672716
2810,0.707382
2811,0.731958
2812,0.724926
2813,0.761454
2814,0.746377
2815,0.714593
2816,0.781841
2817,0.589694
2818,0.702408
2819,0.738286
2820,0.675912
2821,0.628717
2822,0.652391
2823,0.787194
2824,0.755955
2825,0.804702
2826,0.752449
2827,0.783053
2828,0.811528
2829,0.358581
2830,0.584897
2831,0.601326
2832,0.315879
2833,0.606519
2834,0.647989
2835,0.390537
2836,0.611233
2837,0.613919
2838,0.375467
2839,0.640992
2840,0.647598
2841,0.454901
2842,0.648468
2843,0.668121
2844,0.676711
2845,0.766829
2846,0.804979
2847,0.535983
2848,0.700987
2849,0.737871
2850,0.427938
2851,0.601661
2852,0.609886
2853,0.7081
2854,0.737416
2855,0.74592
2856,0.741584
2857,0.736084
2858,0.758113
2859,0.396371
2860,0.622677
2861,0.656258
2862,0.315478
2863,0.586218
2864,0.600659
2865,0.327388
2866,0.456473
2867,0.473385
2868,0.335601
2869,0.551685
2870,0.521765
2871,0.662268
2872,0.794141
2873,0.031803
2874,0.863877
2875,0.890412
2876,0.782161
2877,0.87236
2878,0.141526
2879,0.89628
2880,0.917306
2881,0.805082
2882,0.883088
2883,0.257085
2884,0.891607
2885,0.935125
2886,0.684874
2887,0.808694
2888,0.170375
2889,0.851301
2890,0.903836
2891,0.729192
2892,0.79314
2893,0.276519
2894,0.840401
2895,0.880667
2896,0.657022
2897,0.719782
2898,0.182584
2899,0.733477
2900,0.805435
2901,0.597048
2902,0.697248
2903,0.224466
2904,0.740774
2905,0.799969
2906,0.611645
2907,0.776075
2908,0.148738
2909,0.821414
2910,0.886528
2911,0.693565
2912,0.8505
2913,0.217259
2914,0.88528
2915,0.921984
2916,0.326033
2917,0.865461
2918,0.02145
2919,0.910564
2920,0.931343
2921,0.246018
2922,0.80464
2923,0.04777
2924,0.86697
2925,0.914481
2926,0.221805
2927,0.671582
2928,0.026653
2929,0.800299
2930,0.865617
2931,0.674973
2932,0.826552
2933,0.016979
2934,0.899025
2935,0.934494
2936,0.743045
2937,0.893318
2938,0.134819
2939,0.923506
2940,0.957768
2941,0.547443
2942,0.850978
2943,0.162636
2944,0.853912
2945,0.911001
2946,0.514183
2947,0.754677
2948,0.067918
2949,0.830779
2950,0.887108
2951,0.667781
2952,0.865569
2953,0.143191
2954,0.925631
2955,0.953296
2956,0.682519
2957,0.859585
2958,0.166045
2959,0.89575
2960,0.934848
2961,0.494278
2962,0.876423
2963,0.521763
2964,0.906365
2965,0.927462
2966,0.407496
2967,0.812032
2968,0.248788
2969,0.815534
2970,0.88113
2971,0.348916
2972,0.749379
2973,0.111446
2974,0.823011
2975,0.871498
2976,0.687688
2977,0.834748
2978,0.157292
2979,0.882722
2980,0.919186
2981,0.580959
2982,0.812976
2983,0.058023
2984,0.87007
2985,0.914159
2986,0.570676
2987,0.847482
2988,0.406607
2989,0.850566
2990,0.911965
2991,0.491544
2992,0.785207
2993,0.518161
2994,0.792419
2995,0.855096
2996,0.655336
2997,0.902016
2998,0.494883
2999,0.908027
3000,0.937801
3001,0.576895
3002,0.870082
3003,0.132322
3004,0.883662
3005,0.934281
3006,0.662268
3007,0.794141
3008,0.031803
3009,0.863877
3010,0.890412
3011,0.782161
3012,0.87236
3013,0.141526
3014,0.89628
3015,0.917306
3016,0.805082
3017,0.883088
3018,0.257085
3019,0.891607
3020,0.935125
3021,0.684874
3022,0.808694
3023,0.170375
3024,0.851301
3025,0.903836
3026,0.729192
3027,0.79314
3028,0.276519
3029,0.840401
3030,0.880667
3031,0.657022
3032,0.719782
3033,0.182584
3034,0.733477
3035,0.805435
3036,0.597048
3037,0.697248
3038,0.224466
3039,0.740774
3040,0.799969
3041,0.611645
3042,0.776075
3043,0.148738
3044,0.821414
3045,0.886528
3046,0.693565
3047,0.8505
3048,0.217259
3049,0.88528
3050,0.921984
3051,0.810203
3052,0.92326
3053,0.064042
3054,0.955152
3055,0.973728
3056,0.862587
3057,0.953033
3058,0.071897
3059,0.975072
3060,0.985102
3061,0.359662
3062,0.679352
3063,0.03775
3064,0.773079
3065,0.808799
3066,0.498259
3067,0.826754
3068,0.299311
3069,0.843828
3070,0.897222
3071,0.723288
3072,0.91227
3073,0.592476
3074,0.936338
3075,0.959745
3076,0.743887
3077,0.882264
3078,0.145621
3079,0.912891
3080,0.94259
3081,0.498541
3082,0.720725
3083,0.086081
3084,0.774017
3085,0.854174
3086,0.463767
3087,0.707864
3088,0.077603
3089,0.776757
3090,0.859463
3091,0.616804
3092,0.785037
3093,0.07409
3094,0.84279
3095,0.89861
3096,0.662268
3097,0.794141
3098,0.031803
3099,0.863877
3100,0.890412
3101,0.782161
3102,0.87236
3103,0.141526
3104,0.89628
3105,0.917306
3106,0.805082
3107,0.883088
3108,0.257085
3109,0.891607
3110,0.935125
3111,0.684874
3112,0.808694
3113,0.170375
3114,0.851301
3115,0.903836
3116,0.729192
3117,0.79314
3118,0.276519
3119,0.840401
3120,0.880667
3121,0.657022
3122,0.719782
3123,0.182584
3124,0.733477
3125,0.805435
3126,0.597048
3127,0.697248
3128,0.224466
3129,0.740774
3130,0.799969
3131,0.611645
3132,0.776075
3133,0.148738
3134,0.821414
3135,0.886528
3136,0.693565
3137,0.8505
3138,0.217259
3139,0.88528
3140,0.921984
3141,0.810203
3142,0.92326
3143,0.064042
3144,0.955152
3145,0.973728
3146,0.862587
3147,0.953033
3148,0.071897
3149,0.975072
3150,0.985102
3151,0.359662
3152,0.679352
3153,0.03775
3154,0.773079
3155,0.808799
3156,0.498259
3157,0.826754
3158,0.299311
3159,0.843828
3160,0.897222
3161,0.723288
3162,0.91227
3163,0.592476
3164,0.936338
3165,0.959745
3166,0.743887
3167,0.882264
3168,0.145621
3169,0.912891
3170,0.94259
3171,0.498541
3172,0.720725
3173,0.086081
3174,0.774017
3175,0.854174
3176,0.463767
3177,0.707864
3178,0.077603
3179,0.776757
3180,0.859463
3181,0.616804
3182,0.785037
3183,0.07409
3184,0.84279
3185,0.89861
3186,0.625564
3187,0.884525
3188,0.181292
3189,0.897661
3190,0.939914
3191,0.632089
3192,0.879493
3193,0.105511
3194,0.898665
3195,0.930154
3196,0.505578
3197,0.841754
3198,0.070496
3199,0.87557
3200,0.917971
3201,0.619688
3202,0.84433
3203,0.266421
3204,0.874729
3205,0.907461
3206,0.535506
3207,0.833642
3208,0.132956
3209,0.824437
3210,0.897027
3211,0.562602
3212,0.789359
3213,0.131763
3214,0.816249
3215,0.88508
3216,0.677766
3217,0.86283
3218,0.161377
3219,0.882754
3220,0.92774
3221,0.700783
3222,0.838641
3223,0.105132
3224,0.863118
3225,0.911836
3226,0.607569
3227,0.873057
3228,0.519432
3229,0.862848
3230,0.907903
3231,0.754569
3232,0.807932
3233,0.043136
3234,0.879794
3235,0.909504
3236,0.594681
3237,0.806638
3238,0.207309
3239,0.837941
3240,0.859806
3241,0.659797
3242,0.813031
3243,0.106527
3244,0.845593
3245,0.886945
3246,0.594495
3247,0.859545
3248,0.081877
3249,0.867038
3250,0.906403
3251,0.611367
3252,0.922863
3253,0.490979
3254,0.911078
3255,0.947007
3256,0.35385
3257,0.811697
3258,0.061117
3259,0.86579
3260,0.922643
3261,0.471635
3262,0.874653
3263,0.097452
3264,0.913669
3265,0.939107
3266,0.675852
3267,0.805407
3268,0.038859
3269,0.884399
3270,0.921006
3271,0.716567
3272,0.867214
3273,0.05902
3274,0.897253
3275,0.94771
3276,0.752936
3277,0.909175
3278,0.587323
3279,0.914475
3280,0.944687
3281,0.676892
3282,0.800248
3283,0.272421
3284,0.83914
3285,0.88554
3286,0.688498
3287,0.800607
3288,0.305665
3289,0.840496
3290,0.881831
3291,0.683308
3292,0.854389
3293,0.531499
3294,0.887791
3295,0.921355
3296,0.848058
3297,0.907523
3298,0.651132
3299,0.929381
3300,0.950302
3301,0.604703
3302,0.829323
3303,0.235107
3304,0.831839
3305,0.882371
3306,0.502002
3307,0.791222
3308,0.310373
3309,0.798326
3310,0.829366
3311,0.579241
3312,0.712435
3313,0.222049
3314,0.774639
3315,0.847673
3316,0.765038
3317,0.827241
3318,0.22867
3319,0.889828
3320,0.938876
3321,0.650944
3322,0.611906
3323,0.635614
3324,0.767376
3325,0.944986
3326,0.866297
3327,0.708967
3328,0.675747
3329,0.680087
3330,0.776097
3331,0.952857
3332,0.889779
3333,0.757521
3334,0.739149
3335,0.746137
3336,0.793906
3337,0.948779
3338,0.892747
3339,0.722781
3340,0.76389
3341,0.730556
3342,0.8772
3343,0.972935
3344,0.935455
3345,0.703929
3346,0.714696
3347,0.702333
3348,0.834449
3349,0.958821
3350,0.901813
3351,0.806463
3352,0.804169
3353,0.737087
3354,0.86783
3355,0.97604
3356,0.941871
3357,0.674401
3358,0.572083
3359,0.581743
3360,0.716862
3361,0.890419
3362,0.778957
3363,0.641435
3364,0.676535
3365,0.67983
3366,0.7684
3367,0.923632
3368,0.833518
3369,0.632758
3370,0.589173
3371,0.538912
3372,0.723914
3373,0.892797
3374,0.771412
3375,0.629858
3376,0.517237
3377,0.519827
3378,0.712636
3379,0.903032
3380,0.800098
3381,0.77694
3382,0.774962
3383,0.757408
3384,0.870313
3385,0.971383
3386,0.930583
3387,0.705472
3388,0.590679
3389,0.632524
3390,0.78799
3391,0.935656
3392,0.856412
3393,0.648711
3394,0.485647
3395,0.582435
3396,0.690805
3397,0.914332
3398,0.840628
3399,0.688562
3400,0.612746
3401,0.611621
3402,0.707904
3403,0.913314
3404,0.828187
3405,0.568126
3406,0.598806
3407,0.550595
3408,0.687368
3409,0.8873
3410,0.782969
3411,0.618532
3412,0.606942
3413,0.614404
3414,0.733498
3415,0.919622
3416,0.826577
3417,0.683312
3418,0.61449
3419,0.611115
3420,0.788242
3421,0.95351
3422,0.877819
3423,0.784117
3424,0.800334
3425,0.778269
3426,0.873893
3427,0.974229
3428,0.93362
3429,0.701951
3430,0.610678
3431,0.671173
3432,0.7583
3433,0.919004
3434,0.830076
3435,0.654108
3436,0.635616
3437,0.61816
3438,0.718701
3439,0.849979
3440,0.726041
3441,0.663865
3442,0.684846
3443,0.631476
3444,0.732991
3445,0.88853
3446,0.794165
3447,0.77155
3448,0.723531
3449,0.727862
3450,0.821998
3451,0.943439
3452,0.890105
3453,0.833046
3454,0.798866
3455,0.75548
3456,0.888196
3457,0.975334
3458,0.943964
3459,0.762244
3460,0.716561
3461,0.744472
3462,0.813295
3463,0.952476
3464,0.903012
3465,0.810407
3466,0.713361
3467,0.748561
3468,0.825912
3469,0.955668
3470,0.9008
3471,0.77489
3472,0.722526
3473,0.725624
3474,0.819881
3475,0.953148
3476,0.902453
3477,0.733781
3478,0.714514
3479,0.744328
3480,0.794179
3481,0.931163
3482,0.864347
3483,0.718093
3484,0.63284
3485,0.700294
3486,0.721842
3487,0.917696
3488,0.849014
3489,0.732387
3490,0.689432
3491,0.728231
3492,0.795702
3493,0.946367
3494,0.879245
3495,0.722657
3496,0.731382
3497,0.742314
3498,0.798504
3499,0.943364
3500,0.886133
3501,0.793055
3502,0.747296
3503,0.760171
3504,0.822867
3505,0.963124
3506,0.917876
3507,0.799571
3508,0.700087
3509,0.73564
3510,0.832967
3511,0.958624
3512,0.909263
3513,0.583785
3514,0.510687
3515,0.460882
3516,0.700539
3517,0.912553
3518,0.80758
3519,0.660147
3520,0.692447
3521,0.590493
3522,0.788182
3523,0.949768
3524,0.888574
3525,0.804198
3526,0.818837
3527,0.783123
3528,0.875537
3529,0.966726
3530,0.935593
3531,0.741577
3532,0.676673
3533,0.671787
3534,0.81778
3535,0.949377
3536,0.903432
3537,0.776176
3538,0.64486
3539,0.606277
3540,0.848756
3541,0.966633
3542,0.921487
3543,0.721264
3544,0.612384
3545,0.525012
3546,0.847516
3547,0.968626
3548,0.924578
3549,0.692916
3550,0.720211
3551,0.714399
3552,0.777422
3553,0.944427
3554,0.890792
3555,0.626877
3556,0.608784
3557,0.66467
3558,0.71042
3559,0.88184
3560,0.783028
3561,0.664631
3562,0.635397
3563,0.65154
3564,0.745772
3565,0.916833
3566,0.826525
3567,0.806463
3568,0.804169
3569,0.737087
3570,0.86783
3571,0.97604
3572,0.941871
3573,0.674401
3574,0.572083
3575,0.581743
3576,0.716862
3577,0.890419
3578,0.778957
3579,0.641435
3580,0.676535
3581,0.67983
3582,0.7684
3583,0.923632
3584,0.833518
3585,0.632758
3586,0.589173
3587,0.538912
3588,0.723914
3589,0.892797
3590,0.771412
3591,0.629858
3592,0.517237
3593,0.519827
3594,0.712636
3595,0.903032
3596,0.800098
3597,0.77694
3598,0.774962
3599,0.757408
3600,0.870313
3601,0.971383
3602,0.930583
