bb_idx,MT_NeoTImmuML,WT_NeoTImmuML
584,0.4668919418497955,0.3409559340512559
585,0.4668919418497955,0.3409559340512559
586,0.4668919418497955,0.3409559340512559
587,0.4668919418497955,0.3409559340512559
588,0.4546192550409056,0.4571551098425291
589,0.4546192550409056,0.4571551098425291
590,0.4546192550409056,0.4571551098425291
591,0.4546192550409056,0.4571551098425291
592,0.4546192550409056,0.4571551098425291
593,0.4546192550409056,0.4571551098425291
594,0.1213135822236446,0.194817022213385
595,0.1213135822236446,0.194817022213385
596,0.1213135822236446,0.194817022213385
597,0.1213135822236446,0.194817022213385
598,0.1213135822236446,0.194817022213385
599,0.1213135822236446,0.194817022213385
600,0.0938511370087318,0.1038875967725216
601,0.0938511370087318,0.1038875967725216
602,0.0938511370087318,0.1038875967725216
603,0.0938511370087318,0.1038875967725216
604,0.0938511370087318,0.1038875967725216
605,0.0938511370087318,0.1038875967725216
606,0.0921778906703923,0.120918892485745
607,0.0921778906703923,0.120918892485745
608,0.0921778906703923,0.120918892485745
609,0.0921778906703923,0.120918892485745
610,0.0921778906703923,0.120918892485745
611,0.0921778906703923,0.120918892485745
612,0.1131820659093289,0.1526432108452106
613,0.1131820659093289,0.1526432108452106
614,0.1131820659093289,0.1526432108452106
615,0.1131820659093289,0.1526432108452106
616,0.1131820659093289,0.1526432108452106
617,0.1131820659093289,0.1526432108452106
618,0.1133384603322093,0.1523849927023133
619,0.1133384603322093,0.1523849927023133
620,0.1133384603322093,0.1523849927023133
621,0.1133384603322093,0.1523849927023133
622,0.1133384603322093,0.1523849927023133
623,0.1133384603322093,0.1523849927023133
624,0.2673562911525204,0.2900719753654333
625,0.2673562911525204,0.2900719753654333
626,0.2673562911525204,0.2900719753654333
627,0.2673562911525204,0.2900719753654333
628,0.2673562911525204,0.2900719753654333
629,0.2673562911525204,0.2900719753654333
630,0.311115068067638,0.337142870082832
631,0.311115068067638,0.337142870082832
632,0.311115068067638,0.337142870082832
633,0.311115068067638,0.337142870082832
634,0.311115068067638,0.337142870082832
635,0.311115068067638,0.337142870082832
