bb_idx,MT_TransHLA,WT_TransHLA
209,0.956759512424469,
210,0.956759512424469,
211,0.2584368884563446,
212,0.2584368884563446,
213,0.2584368884563446,
214,0.0513489134609699,
215,0.0513489134609699,
216,0.0513489134609699,
217,0.5907758474349976,
218,0.5907758474349976,
219,0.5907758474349976,
220,0.697502613067627,
221,0.697502613067627,
222,0.697502613067627,
223,0.9496433138847352,
224,0.9496433138847352,
225,0.9496433138847352,
226,0.8246904611587524,0.7220230102539062
227,0.4385130107402801,0.2446644306182861
228,0.1223014146089553,0.1019570454955101
229,0.9772575497627258,0.9690432548522948
230,0.1351670026779174,0.1186631172895431
231,0.5696836709976196,0.496522307395935
232,0.6625652313232422,0.4028495848178863
233,0.7432323694229126,0.790770411491394
234,0.3251255452632904,0.3251255452632904
235,0.8682368397712708,0.8682368397712708
236,0.4072358012199402,0.4072358012199402
237,0.1407838016748428,0.1407838016748428
238,0.0240378212183713,0.0240378212183713
239,0.0386013761162757,0.0386013761162757
240,0.5536043643951416,0.5536043643951416
241,0.1430530548095703,0.1430530548095703
242,0.1712348461151123,0.1712348461151123
243,0.7356393933296204,
244,0.7356393933296204,
245,0.7356393933296204,
246,0.7356393933296204,
247,0.7356393933296204,
248,0.7356393933296204,
249,0.5619937777519226,
250,0.5619937777519226,
251,0.5619937777519226,
252,0.5619937777519226,
253,0.5619937777519226,
254,0.5619937777519226,
255,0.986627161502838,
256,0.986627161502838,
257,0.986627161502838,
258,0.986627161502838,
259,0.986627161502838,
260,0.986627161502838,
261,0.9873160123825072,
262,0.9873160123825072,
263,0.9873160123825072,
264,0.9873160123825072,
265,0.9873160123825072,
266,0.9873160123825072,
267,0.1190600618720054,
268,0.1190600618720054,
269,0.1190600618720054,
270,0.1190600618720054,
271,0.1190600618720054,
272,0.1190600618720054,
273,0.4193148016929626,
274,0.4193148016929626,
275,0.4193148016929626,
276,0.4193148016929626,
277,0.4193148016929626,
278,0.4193148016929626,
279,0.4668100774288177,
280,0.4668100774288177,
281,0.4668100774288177,
282,0.4668100774288177,
283,0.4668100774288177,
284,0.4668100774288177,
285,0.238505482673645,
286,0.238505482673645,
287,0.238505482673645,
288,0.238505482673645,
289,0.238505482673645,
290,0.238505482673645,
291,0.2936693727970123,0.2936693727970123
292,0.3747884035110473,0.3747884035110473
293,0.3599290251731872,0.3599290251731872
294,0.9836124777793884,0.9836124777793884
295,0.1048738285899162,0.1048738285899162
296,0.4357696175575256,0.4357696175575256
297,0.9008591175079346,0.9008591175079346
298,0.3543478548526764,0.3551377058029175
299,0.942635416984558,0.9753279089927672
300,0.9247457385063172,0.9082204103469848
301,0.481614202260971,0.5612320303916931
302,0.8719178438186646,0.9227892160415648
303,0.3551981747150421,0.3551981747150421
304,0.0920996665954589,0.0920996665954589
305,0.0230407547205686,0.0230407547205686
306,0.126046285033226,0.126046285033226
307,0.0476447083055973,0.0476447083055973
308,0.9380384683609008,0.8775312304496765
309,0.053285926580429,0.0177985355257987
310,0.2419935017824173,0.0929688736796379
311,0.8943812251091003,0.6398899555206299
312,0.1444804668426513,0.0309920813888311
313,0.99470055103302,0.9909630417823792
314,0.3063581883907318,
315,0.1544305831193924,
316,0.2024519294500351,
317,0.0951690450310707,
318,0.0772055611014366,
319,0.1198364198207855,
320,0.0748680755496025,
321,0.039527527987957,
322,0.1673592925071716,
323,0.0284992437809705,
324,0.0563979372382164,
325,0.1407608240842819,
326,0.1450947970151901,
327,0.2370766699314117,
328,0.6563915014266968,0.6563915014266968
329,0.9840835928916932,0.9840835928916932
330,0.9563776254653932,0.9563776254653932
331,0.3778216540813446,0.3778216540813446
332,0.245056465268135,0.245056465268135
333,0.0493976213037967,0.0493976213037967
334,0.0440598428249359,0.0390236862003803
335,0.0289995018392801,0.0209753811359405
336,0.6280192136764526,0.8074308037757874
337,0.1700882613658905,0.1784995347261428
338,0.5073382258415222,0.6932615041732788
339,0.9940690994262696,0.9940690994262696
340,0.8138089776039124,0.8138089776039124
341,0.211197555065155,0.211197555065155
342,0.17208893597126,0.17208893597126
343,0.1388966143131256,0.1388966143131256
344,0.2594119906425476,0.2594119906425476
345,0.0595621205866336,0.2773984968662262
346,0.0423336327075958,0.0579937696456909
347,0.4049689471721649,0.5683311223983765
348,0.9448302984237672,0.8945363759994507
349,0.3261436522006988,0.2386091947555542
350,0.2726824581623077,0.3020642399787903
351,0.3240918219089508,0.3380776047706604
352,0.9231923222541808,0.980054259300232
353,0.0430294461548328,0.1980597972869873
354,0.2228187620639801,0.2526526153087616
355,0.1326370388269424,0.2214896827936172
356,0.1520417481660843,0.10248763859272
357,0.0905318558216095,0.2006243616342544
358,0.0467489659786224,0.0733745619654655
359,0.6787273287773132,0.3846139013767242
360,0.995438039302826,0.9798414707183838
361,0.0986098423600196,0.0986098423600196
