bb_idx,MT_DeepNetBim,WT_DeepNetBim
836,0.4719121158123016,
837,0.8633129596710205,
838,0.5592528581619263,
839,0.9546585083007812,
840,1.0,
841,0.1403153836727142,
842,0.0131978690624237,
843,0.0133458971977233,
844,1.0,
845,0.1386124491691589,
846,0.2001025974750518,
847,0.2021845877170562,
848,1.0,
849,0.123650848865509,
850,0.0470640957355499,
851,0.0470846891403198,
852,1.0,
853,0.0061477124691009,
854,0.2932263016700744,
855,0.2800934910774231,
856,1.0,
857,0.1262455284595489,
858,0.0818806588649749,
859,0.094257652759552,
860,1.0,
861,0.1649799048900604,
862,0.0893146097660064,
863,0.7121473550796509,
864,1.0,
865,0.1281987130641937,
866,0.0801353156566619,
867,0.0938092470169067,
868,1.0,
869,0.1190751492977142,
870,0.072074294090271,
871,0.0886056721210479,
872,1.0,
873,0.0035787224769592,
874,0.19412761926651,
875,0.1842759549617767,
876,1.0,
877,0.0761314630508422,
878,0.1152952909469604,
879,0.116546094417572,
880,1.0,
881,0.0737082660198211,
882,0.0445290803909301,
883,0.0535291135311126,
884,1.0,
885,0.0475859642028808,
886,0.0026377737522125,
887,0.0026381015777587,
888,1.0,
889,0.0025466382503509,
890,0.0523798763751983,
891,0.1193826496601104,
892,1.0,
893,0.1007832586765289,
894,0.0082245767116546,
895,0.0083161890506744,
896,1.0,
897,0.0774210393428802,
898,0.1173475980758667,
899,0.1186093688011169,
900,1.0,
901,0.0507056415081024,
902,0.0028193891048431,
903,0.0028198063373565,
904,1.0,
905,0.0716192722320556,
906,0.3799552619457245,
907,0.5869913697242737,
908,1.0,
909,0.1177677810192108,
910,0.0446392595767974,
911,0.0446588695049285,
912,1.0,
913,0.1191748976707458,
914,0.0099116265773773,
915,0.0100218057632446,
916,1.0,
917,0.1107037663459777,
918,0.0667099952697753,
919,0.0822976529598236,
920,1.0,
921,0.1138692200183868,
922,0.0382336378097534,
923,0.038249135017395,
924,1.0,
925,0.1161090731620788,
926,0.0705291628837585,
927,0.0916291773319244,
928,1.0,
929,0.1216529905796051,
930,0.5473429560661316,
931,0.7184479832649231,
932,1.0,
933,0.1219398975372314,
934,0.0644561946392059,
935,0.6354473233222961,
936,1.0,
937,0.0949496924877166,
938,0.0494725406169891,
939,0.568369448184967,
940,1.0,
941,0.0889872610569,
942,0.0533596277236938,
943,0.0653266608715057,
944,1.0,
945,0.1194122731685638,
946,0.0094122290611267,
947,0.0095123052597045,
948,1.0,
949,0.1347579956054687,
950,0.0824639797210693,
951,0.1002669930458068,
952,1.0,
953,0.1472784876823425,
954,0.6578969359397888,
955,0.7608987092971802,
956,1.0,
957,0.1307491362094879,
958,0.0805714130401611,
959,0.0967210829257965,
960,1.0,
961,0.1307896077632904,
962,0.0500337779521942,
963,0.0500555336475372,
964,1.0,
965,0.132858008146286,
966,0.1988886296749115,
967,0.2006715536117553,
968,1.0,
969,0.0052125453948974,
970,0.2600455284118652,
971,0.2478775978088379,
972,1.0,
973,0.1416157782077789,
974,0.091977834701538,
975,0.1060094535350799,
976,1.0,
977,0.1456537544727325,
978,0.0907992124557495,
979,0.1080723404884338,
980,1.0,
981,0.1456206440925598,
982,0.0895475149154663,
983,0.108698546886444,
984,1.0,
985,0.1186637282371521,
986,0.0818824768066406,
987,0.0914185345172882,
988,1.0,
989,0.0998749732971191,
990,0.5504713654518127,
991,0.6715279817581177,
992,1.0,
993,0.1435682475566864,
994,0.4367059469223022,
995,0.7553776502609253,
996,1.0,
997,0.0057123303413391,
998,0.2781462669372558,
999,0.2654352188110351,
1000,1.0,
1001,0.1158792376518249,
1002,0.0025063157081604,
1003,0.0025192499160766,
1004,1.0,
1005,0.0966455042362213,
1006,0.4928564131259918,
1007,0.6634249091148376,
1008,1.0,
1009,0.095273345708847,
1010,0.529163122177124,
1011,0.6598948240280151,
1012,1.0,
1013,0.090397298336029,
1014,0.0336170196533203,
1015,0.0336319506168365,
1016,1.0,
1017,0.0725694298744201,
1018,0.229451835155487,
1019,0.8702564239501953,
1020,0.0756275951862335,
1021,1.0,
1022,0.0449303686618804,
1023,0.0760740041732788,
1024,1.0,
1025,0.0588563084602355,
1026,0.0756269693374633,
1027,1.0,
1028,0.0479470491409301,
1029,0.0765904188156127,
1030,0.4451323449611664,
1031,0.8786268830299377,
1032,0.0758992731571197,
1033,1.0,
1034,0.0068297386169433,
1035,0.0739067792892456,
1036,1.0,
1037,0.0271752774715423,
1038,0.0729695260524749,
1039,0.2305018305778503,
1040,0.8709244132041931,
1041,0.1082312166690826,
1042,0.3159446120262146,
1043,0.9123095273971558,
1044,0.1200640499591827,
1045,0.5690060257911682,
1046,0.922533392906189,
1047,0.1115682125091552,
1048,1.0,
1049,0.165433794260025,
1050,0.0043731033802032,
1051,1.0,
1052,0.2141566276550293,
1053,0.1302694976329803,
1054,0.590423047542572,
1055,0.928933084011078,
1056,0.1323526203632354,
1057,1.0,
1058,0.0437437891960144,
1059,0.1183692514896392,
1060,1.0,
1061,0.1778700649738311,
1062,0.0873972177505493,
1063,1.0,
1064,0.0050436854362487,
1065,0.1077550053596496,
1066,1.0,
1067,0.1599853038787841,
1068,0.1173185110092163,
1069,1.0,
1070,0.1630983054637909,
1071,0.0042475759983062,
1072,1.0,
1073,0.209276795387268,
1074,0.127814382314682,
1075,1.0,
1076,0.9272493720054626,
1077,0.1121078133583068,
1078,0.5024634003639221,
1079,0.9165171980857848,
1080,0.1122530698776245,
1081,0.5359269380569458,
1082,0.916827917098999,
1083,0.1125429272651672,
1084,1.0,
1085,0.0368528664112091,
1086,0.1125010848045349,
1087,1.0,
1088,0.072381854057312,
