bb_idx,MT_MUNIS,WT_MUNIS
534,0.0756007432937622,
535,0.0048079788684844,
536,0.004412027541548,
537,0.0042935325764119,
538,0.0009023508173413,
539,0.0047049717977643,
540,0.0715811103582382,
541,0.0026168837212026,
542,0.0037322589196264,
543,0.0028096546884626,
544,0.0013679929543286,
545,0.0031222759280353,
546,0.0014157759724184,
547,0.0025609317235648,
548,0.0087070232257246,
549,0.0038675472605973,
550,0.0040463949553668,
551,0.0232559498399496,
552,0.0020942301489412,
553,0.0053948569111526,
554,0.0058089615777134,
555,0.0117727611213922,
556,0.0272768102586269,
557,0.0084308721125125,
558,0.0224205441772937,
559,0.406160831451416,
560,0.016832273453474,
561,0.0177033245563507,
562,0.0096848588436841,
563,0.0021893796510994,
564,0.028002044185996,
565,0.0194217935204505,
566,0.0472781881690025,
567,0.0455052964389324,
568,0.0550967752933502,
569,0.2146773338317871,
570,0.0161180756986141,
571,0.1760416328907013,
572,0.4616208076477051,
573,0.1074517220258712,
574,0.0031802081502974,
575,0.3452194333076477,
576,0.0061002047732472,
577,0.0515990667045116,
578,0.2065670490264892,
579,0.0835999399423599,
580,0.0219437889754772,
581,0.1779204308986663,
582,0.0008941496489569,
583,0.0069774216972291,
584,0.0085805039852857,
585,0.0066090770997107,
586,0.0010251069907099,
587,0.0024482565931975,
588,0.0030335017945617,
589,0.0028898352757096,
590,0.0034669961314648,
591,0.004353848285973,
592,0.0007408277597278,
593,0.0053408509120345,
594,0.0145251546055078,
595,0.0004882743232883,
596,0.0017024336848407,
597,0.0013545652618631,
598,0.0033884930890053,
599,0.3221388161182403,
600,0.8480780720710754,
601,0.0083455573767423,
602,0.0111341355368494,
603,0.0248135533183813,
604,0.0006079075392335,
605,0.6543951630592346,
606,0.1357197314500808,
607,0.0016751934308558,
608,0.002331384923309,
609,0.0012238945346325,
610,0.0003152095305267,
611,0.0281457398086786,
612,0.0005476931692101,
613,0.0007626215810887,
614,0.0013800840824842,
615,0.000903052277863,
616,0.0003207694389857,
617,0.0703009814023971,
618,0.0004439615295268,
619,0.0010272115468978,
620,0.008028388954699,
621,0.0103453509509563,
622,0.0009405794553458,
623,0.0170752443373203,
624,0.0363885313272476,
625,0.0256272256374359,
626,0.8813779950141907,
627,0.9348165392875672,
628,0.0091849695891141,
629,0.1699192821979522,
630,0.0039997105486691,
631,0.0102854380384087,
632,0.00586594408378,
633,0.0140875484794378,
634,0.0319517515599727,
635,0.449484646320343,
636,0.9455976486206056,
637,0.0488856881856918,
638,0.0378523245453834,
639,0.3097763955593109,
640,0.0006812828360125,
641,0.0034631821326911,
642,0.0214378573000431,
643,0.0010468836408108,
644,0.0056995544582605,
645,0.0026892120949923,
646,0.0022313469089567,
647,0.0194757468998432,
648,0.0103693502023816,
