bb_idx,MT_TSCAPE
1632,0.053730
1633,0.023810
1634,0.272614
1635,0.194267
1636,0.042239
1637,0.057323
1638,0.314559
1639,0.358015
1640,0.072896
1641,0.074400
1642,0.500889
1643,0.408004
1644,0.092398
1645,0.061395
1646,0.351362
1647,0.414887
1648,0.058071
1649,0.038763
1650,0.373397
1651,0.374433
1652,0.059253
1653,0.062990
1654,0.293263
1655,0.383787
1656,0.087014
1657,0.031855
1658,0.225452
1659,0.268514
1660,0.036773
1661,0.097637
1662,0.327411
1663,0.434856
1664,0.090394
1665,0.065723
1666,0.371554
1667,0.454387
1668,0.103499
1669,0.123259
1670,0.462141
1671,0.595884
1672,0.116226
1673,0.051540
1674,0.272757
1675,0.361120
1676,0.068965
1677,0.026217
1678,0.317583
1679,0.257491
1680,0.047049
1681,0.058186
1682,0.304455
1683,0.356486
1684,0.069986
1685,0.084377
1686,0.521104
1687,0.421646
1688,0.114327
1689,0.058393
1690,0.326416
1691,0.395396
1692,0.062079
1693,0.046312
1694,0.424846
1695,0.435296
1696,0.076416
1697,0.073172
1698,0.273982
1699,0.376589
1700,0.096056
1701,0.036208
1702,0.228662
1703,0.279095
1704,0.035999
1705,0.116331
1706,0.309454
1707,0.437136
1708,0.091523
1709,0.063631
1710,0.338218
1711,0.443971
1712,0.090575
1713,0.042683
1714,0.260817
1715,0.337745
1716,0.062588
1717,0.029695
1718,0.297652
1719,0.240402
1720,0.056237
1721,0.054657
1722,0.325648
1723,0.364529
1724,0.070943
1725,0.073471
1726,0.457036
1727,0.358788
1728,0.100547
1729,0.057379
1730,0.342336
1731,0.404193
1732,0.060452
1733,0.044875
1734,0.400210
1735,0.425210
1736,0.074242
1737,0.079701
1738,0.289920
1739,0.414596
1740,0.101726
1741,0.040673
1742,0.220276
1743,0.289306
1744,0.038345
1745,0.124140
1746,0.316124
1747,0.492978
1748,0.115985
1749,0.045166
1750,0.258146
1751,0.321098
1752,0.066944
1753,0.035288
1754,0.314764
1755,0.251149
1756,0.057555
1757,0.054374
1758,0.315818
1759,0.348076
1760,0.069060
1761,0.076016
1762,0.468303
1763,0.356039
1764,0.102419
1765,0.062759
1766,0.326275
1767,0.367053
1768,0.065039
1769,0.044783
1770,0.401283
1771,0.416381
1772,0.071149
1773,0.071432
1774,0.269427
1775,0.356082
1776,0.095855
1777,0.037237
1778,0.228078
1779,0.283211
1780,0.037029
1781,0.044561
1782,0.249745
1783,0.311123
1784,0.074532
1785,0.031731
1786,0.283221
1787,0.216140
1788,0.047908
1789,0.054790
1790,0.315942
1791,0.343287
1792,0.071931
1793,0.077535
1794,0.458630
1795,0.322674
1796,0.097529
1797,0.062994
1798,0.331685
1799,0.366226
1800,0.064785
1801,0.051177
1802,0.413596
1803,0.451535
1804,0.079375
1805,0.075153
1806,0.288229
1807,0.365549
1808,0.102562
1809,0.062233
1810,0.309900
1811,0.359960
1812,0.058058
1813,0.037171
1814,0.271543
1815,0.303865
1816,0.062478
1817,0.044193
1818,0.333498
1819,0.319568
1820,0.058658
1821,0.154458
1822,0.473259
1823,0.658326
1824,0.159477
1825,0.042293
1826,0.227278
1827,0.264825
1828,0.049410
1829,0.029516
1830,0.291374
1831,0.309470
1832,0.042067
1833,0.033969
1834,0.280059
1835,0.307386
1836,0.059885
1837,0.056462
1838,0.304098
1839,0.367941
1840,0.073132
1841,0.039155
1842,0.171872
1843,0.305412
1844,0.042371
1845,0.091632
1846,0.420089
1847,0.521089
1848,0.109303
1849,0.090967
1850,0.552740
1851,0.599861
1852,0.115674
1853,0.121609
1854,0.581258
1855,0.610975
1856,0.140190
1857,0.100279
1858,0.320562
1859,0.363724
1860,0.083548
1861,0.044539
1862,0.252297
1863,0.313070
1864,0.064396
1865,0.043985
1866,0.344534
1867,0.310320
1868,0.055643
1869,0.154112
1870,0.416449
1871,0.639830
1872,0.149193
1873,0.042729
1874,0.226439
1875,0.274874
1876,0.053760
1877,0.027816
1878,0.279283
1879,0.303024
1880,0.040866
1881,0.030595
1882,0.231031
1883,0.254055
1884,0.054210
1885,0.066631
1886,0.294331
1887,0.394164
1888,0.074929
1889,0.051503
1890,0.222500
1891,0.400194
1892,0.053477
1893,0.087318
1894,0.417238
1895,0.544542
1896,0.115127
1897,0.062297
1898,0.379788
1899,0.419274
1900,0.070222
1901,0.058066
1902,0.237658
1903,0.298095
1904,0.053097
1905,0.039732
1906,0.240873
1907,0.288398
1908,0.065775
1909,0.050481
1910,0.396464
1911,0.337079
1912,0.070166
1913,0.155961
1914,0.435630
1915,0.630286
1916,0.160361
1917,0.041281
1918,0.227588
1919,0.291608
1920,0.060210
1921,0.036904
1922,0.268938
1923,0.335172
1924,0.049717
1925,0.022166
1926,0.149540
1927,0.170392
1928,0.042262
1929,0.044137
1930,0.270373
1931,0.337262
1932,0.062661
1933,0.044597
1934,0.239424
1935,0.345184
1936,0.050522
1937,0.100830
1938,0.412267
1939,0.554627
1940,0.130010
1941,0.067248
1942,0.261763
1943,0.304509
1944,0.061453
1945,0.037862
1946,0.245225
1947,0.279287
1948,0.063445
1949,0.050785
1950,0.393614
1951,0.358180
1952,0.066473
1953,0.132910
